# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.2427e+03	2.4e+00	5.58148e+05	8.8e+03
4.2463e+03	2.4e+00	5.59825e+05	8.6e+03
4.2500e+03	2.4e+00	5.56255e+05	1.0e+04
4.2536e+03	2.4e+00	5.55763e+05	1.1e+04
4.2572e+03	2.4e+00	5.48757e+05	9.2e+03
4.2609e+03	2.4e+00	5.44416e+05	8.4e+03
4.2645e+03	2.4e+00	5.43526e+05	9.7e+03
4.2682e+03	2.4e+00	5.47322e+05	9.4e+03
4.2718e+03	2.4e+00	5.42638e+05	8.6e+03
4.2755e+03	2.4e+00	5.36234e+05	8.1e+03
4.2791e+03	2.4e+00	5.32271e+05	8.3e+03
4.2827e+03	2.4e+00	5.27414e+05	8.1e+03
4.2864e+03	2.4e+00	5.20020e+05	8.8e+03
4.2900e+03	2.4e+00	5.13088e+05	7.7e+03
4.2937e+03	2.4e+00	5.07513e+05	7.4e+03
4.2973e+03	2.4e+00	5.01954e+05	8.0e+03
4.3010e+03	2.4e+00	4.96667e+05	8.4e+03
4.3046e+03	2.4e+00	4.82419e+05	8.0e+03
4.3082e+03	2.4e+00	4.70984e+05	7.7e+03
4.3119e+03	2.4e+00	4.54091e+05	7.7e+03
4.3155e+03	2.4e+00	4.25298e+05	7.7e+03
4.3191e+03	2.4e+00	3.91033e+05	7.1e+03
4.3228e+03	2.4e+00	3.43079e+05	6.9e+03
4.3264e+03	2.4e+00	2.81513e+05	5.6e+03
4.3301e+03	2.4e+00	2.27071e+05	3.9e+03
4.3337e+03	2.4e+00	2.08815e+05	3.4e+03
4.3373e+03	2.4e+00	2.36067e+05	4.2e+03
4.3410e+03	2.4e+00	2.92619e+05	4.6e+03
4.3446e+03	2.4e+00	3.46285e+05	5.9e+03
4.3482e+03	2.4e+00	3.87480e+05	6.8e+03
4.3519e+03	2.4e+00	4.18550e+05	6.1e+03
4.3555e+03	2.4e+00	4.39309e+05	7.1e+03
4.3591e+03	2.4e+00	4.53773e+05	8.8e+03
4.3628e+03	2.4e+00	4.61273e+05	8.6e+03
4.3664e+03	2.4e+00	4.67322e+05	8.6e+03
4.3700e+03	2.4e+00	4.73894e+05	9.3e+03
4.3737e+03	2.4e+00	4.72613e+05	9.4e+03
4.3773e+03	2.4e+00	4.70699e+05	9.2e+03
4.3809e+03	2.4e+00	4.68133e+05	8.2e+03
4.3845e+03	2.4e+00	4.68577e+05	7.3e+03
4.3882e+03	2.4e+00	4.70376e+05	8.0e+03
4.3918e+03	2.4e+00	4.68709e+05	8.9e+03
4.3954e+03	2.4e+00	4.69182e+05	8.5e+03
4.3991e+03	2.4e+00	4.66898e+05	8.1e+03
4.4027e+03	2.4e+00	4.67510e+05	7.7e+03
4.4063e+03	2.4e+00	4.62658e+05	7.9e+03
4.4099e+03	2.4e+00	4.59933e+05	8.1e+03
4.4136e+03	2.4e+00	4.58047e+05	8.0e+03
4.4172e+03	2.4e+00	4.55331e+05	7.2e+03
4.4208e+03	2.4e+00	4.54287e+05	7.0e+03
4.4244e+03	2.4e+00	4.51862e+05	7.6e+03
4.4281e+03	2.4e+00	4.51640e+05	7.5e+03
4.4317e+03	2.4e+00	4.50619e+05	6.9e+03
4.4353e+03	2.4e+00	4.47467e+05	6.9e+03
4.4389e+03	2.4e+00	4.44098e+05	7.0e+03
4.4426e+03	2.4e+00	4.41954e+05	7.0e+03
4.4462e+03	2.4e+00	4.39474e+05	7.1e+03
4.4498e+03	2.4e+00	4.37759e+05	7.3e+03
4.4534e+03	2.4e+00	4.35847e+05	6.9e+03
4.4570e+03	2.4e+00	4.32857e+05	6.7e+03
4.4607e+03	2.4e+00	4.27896e+05	6.8e+03
4.4643e+03	2.4e+00	4.22116e+05	6.6e+03
4.4679e+03	2.4e+00	4.22697e+05	6.5e+03
4.4715e+03	2.4e+00	4.16087e+05	6.4e+03
4.4751e+03	2.4e+00	4.11772e+05	6.8e+03
4.4788e+03	2.4e+00	4.09979e+05	6.8e+03
4.4824e+03	2.4e+00	4.10500e+05	6.8e+03
4.4860e+03	2.4e+00	4.14006e+05	6.6e+03
4.4896e+03	2.4e+00	4.11024e+05	6.6e+03
4.4932e+03	2.4e+00	4.09774e+05	6.2e+03
4.4968e+03	2.4e+00	4.08613e+05	7.1e+03
4.5005e+03	2.4e+00	4.04402e+05	6.9e+03
4.5041e+03	2.4e+00	4.03492e+05	6.7e+03
4.5077e+03	2.4e+00	4.01308e+05	6.7e+03
4.5113e+03	2.4e+00	3.96723e+05	6.3e+03
4.5149e+03	2.4e+00	3.95271e+05	6.8e+03
4.5185e+03	2.4e+00	3.95446e+05	5.7e+03
4.5221e+03	2.4e+00	3.93766e+05	6.3e+03
4.5258e+03	2.4e+00	3.89337e+05	6.4e+03
4.5294e+03	2.4e+00	3.88254e+05	6.5e+03
4.5330e+03	2.4e+00	3.86772e+05	6.4e+03
4.5366e+03	2.4e+00	3.85758e+05	6.7e+03
4.5402e+03	2.4e+00	3.81720e+05	7.0e+03
4.5438e+03	2.4e+00	3.78096e+05	6.2e+03
4.5474e+03	2.4e+00	3.73154e+05	5.9e+03
4.5510e+03	2.4e+00	3.70072e+05	6.2e+03
4.5546e+03	2.4e+00	3.69854e+05	6.4e+03
4.5582e+03	2.4e+00	3.70632e+05	6.1e+03
4.5619e+03	2.4e+00	3.68554e+05	6.3e+03
4.5655e+03	2.4e+00	3.64097e+05	6.2e+03
4.5691e+03	2.4e+00	3.62413e+05	6.6e+03
4.5727e+03	2.4e+00	3.59065e+05	6.1e+03
4.5763e+03	2.4e+00	3.57889e+05	5.5e+03
4.5799e+03	2.4e+00	3.57449e+05	5.6e+03
4.5835e+03	2.4e+00	3.52423e+05	5.6e+03
4.5871e+03	2.4e+00	3.48972e+05	5.2e+03
4.5907e+03	2.4e+00	3.50608e+05	5.6e+03
4.5943e+03	2.4e+00	3.49742e+05	5.4e+03
4.5979e+03	2.4e+00	3.47801e+05	5.6e+03
4.6015e+03	2.4e+00	3.45480e+05	5.7e+03
4.6051e+03	2.4e+00	3.44905e+05	5.1e+03
4.6087e+03	2.4e+00	3.41904e+05	5.1e+03
4.6123e+03	2.4e+00	3.38883e+05	5.0e+03
4.6159e+03	2.4e+00	3.37502e+05	5.6e+03
4.6195e+03	2.4e+00	3.34048e+05	4.8e+03
4.6231e+03	2.4e+00	3.31743e+05	4.5e+03
4.6267e+03	2.4e+00	3.29844e+05	5.3e+03
4.6303e+03	2.4e+00	3.28298e+05	5.3e+03
4.6339e+03	2.4e+00	3.27617e+05	5.2e+03
4.6375e+03	2.4e+00	3.25798e+05	4.7e+03
4.6411e+03	2.4e+00	3.24256e+05	4.8e+03
4.6447e+03	2.4e+00	3.22722e+05	4.4e+03
4.6483e+03	2.4e+00	3.20320e+05	4.6e+03
4.6519e+03	2.4e+00	3.18781e+05	4.9e+03
4.6555e+03	2.4e+00	3.17315e+05	4.9e+03
4.6591e+03	2.4e+00	3.16095e+05	4.3e+03
4.6627e+03	2.4e+00	3.14074e+05	4.1e+03
4.6663e+03	2.4e+00	3.12826e+05	4.1e+03
4.6699e+03	2.4e+00	3.10594e+05	4.5e+03
4.6735e+03	2.4e+00	3.07761e+05	4.5e+03
4.6771e+03	2.4e+00	3.06611e+05	4.9e+03
4.6807e+03	2.4e+00	3.05484e+05	4.8e+03
4.6843e+03	2.4e+00	3.04668e+05	4.1e+03
4.6879e+03	2.4e+00	3.02524e+05	4.4e+03
4.6915e+03	2.4e+00	3.00293e+05	4.8e+03
4.6950e+03	2.4e+00	2.99707e+05	4.3e+03
4.6986e+03	2.4e+00	2.97472e+05	4.3e+03
4.7022e+03	2.4e+00	2.93927e+05	4.1e+03
4.7058e+03	2.4e+00	2.90695e+05	4.1e+03
4.7094e+03	2.4e+00	2.88871e+05	4.0e+03
4.7130e+03	2.4e+00	2.87178e+05	3.7e+03
4.7166e+03	2.4e+00	2.86930e+05	4.1e+03
4.7202e+03	2.4e+00	2.85809e+05	4.4e+03
4.7238e+03	2.4e+00	2.85321e+05	4.4e+03
4.7274e+03	2.4e+00	2.82729e+05	4.6e+03
4.7309e+03	2.4e+00	2.81138e+05	4.3e+03
4.7345e+03	2.4e+00	2.79391e+05	4.2e+03
4.7381e+03	2.4e+00	2.77585e+05	4.5e+03
4.7417e+03	2.4e+00	2.76888e+05	4.3e+03
4.7453e+03	2.4e+00	2.74205e+05	4.1e+03
4.7489e+03	2.4e+00	2.71909e+05	4.3e+03
4.7525e+03	2.4e+00	2.70343e+05	3.4e+03
4.7560e+03	2.4e+00	2.67797e+05	3.2e+03
4.7596e+03	2.4e+00	2.64996e+05	3.7e+03
4.7632e+03	2.4e+00	2.63363e+05	3.8e+03
4.7668e+03	2.4e+00	2.60607e+05	3.4e+03
4.7704e+03	2.4e+00	2.58889e+05	3.3e+03
4.7740e+03	2.4e+00	2.57409e+05	3.8e+03
4.7775e+03	2.4e+00	2.57071e+05	4.2e+03
4.7811e+03	2.4e+00	2.54994e+05	3.9e+03
4.7847e+03	2.4e+00	2.53464e+05	3.8e+03
4.7883e+03	2.4e+00	2.51218e+05	3.6e+03
4.7919e+03	2.4e+00	2.49519e+05	3.3e+03
4.7954e+03	2.4e+00	2.49034e+05	3.5e+03
4.7990e+03	2.4e+00	2.46567e+05	3.5e+03
4.8026e+03	2.4e+00	2.45514e+05	3.4e+03
4.8062e+03	2.4e+00	2.42717e+05	3.4e+03
4.8098e+03	2.4e+00	2.40416e+05	3.3e+03
4.8133e+03	2.4e+00	2.38082e+05	2.9e+03
4.8169e+03	2.4e+00	2.36735e+05	2.9e+03
4.8205e+03	2.4e+00	2.34737e+05	3.3e+03
4.8241e+03	2.4e+00	2.30892e+05	3.3e+03
4.8276e+03	2.4e+00	2.28403e+05	3.2e+03
4.8312e+03	2.4e+00	2.25278e+05	3.4e+03
4.8348e+03	2.4e+00	2.19532e+05	3.0e+03
4.8384e+03	2.4e+00	2.12477e+05	3.0e+03
4.8419e+03	2.4e+00	2.04161e+05	2.9e+03
4.8455e+03	2.4e+00	1.93576e+05	2.5e+03
4.8491e+03	2.4e+00	1.79082e+05	2.4e+03
4.8527e+03	2.4e+00	1.59915e+05	2.2e+03
4.8562e+03	2.4e+00	1.37160e+05	1.9e+03
4.8598e+03	2.4e+00	1.14431e+05	1.6e+03
4.8634e+03	2.4e+00	1.05794e+05	1.6e+03
4.8669e+03	2.4e+00	1.13693e+05	1.7e+03
4.8705e+03	2.4e+00	1.34512e+05	2.0e+03
4.8741e+03	2.4e+00	1.56493e+05	2.1e+03
4.8777e+03	2.4e+00	1.73123e+05	2.5e+03
4.8812e+03	2.4e+00	1.84774e+05	2.8e+03
4.8848e+03	2.4e+00	1.93297e+05	2.8e+03
4.8884e+03	2.4e+00	1.99332e+05	2.6e+03
4.8919e+03	2.4e+00	2.03845e+05	2.7e+03
4.8955e+03	2.4e+00	2.05985e+05	2.9e+03
4.8991e+03	2.4e+00	2.08223e+05	2.8e+03
4.9026e+03	2.4e+00	2.08907e+05	2.8e+03
4.9062e+03	2.4e+00	2.08771e+05	3.0e+03
4.9098e+03	2.4e+00	2.07750e+05	3.0e+03
4.9133e+03	2.4e+00	2.07253e+05	2.7e+03
4.9169e+03	2.4e+00	2.07877e+05	2.9e+03
4.9205e+03	2.4e+00	2.05749e+05	2.6e+03
4.9240e+03	2.4e+00	2.03407e+05	2.8e+03
4.9276e+03	2.4e+00	2.02578e+05	2.9e+03
4.9312e+03	2.4e+00	2.02914e+05	2.8e+03
4.9347e+03	2.4e+00	2.04168e+05	2.4e+03
4.9383e+03	2.4e+00	2.04122e+05	2.7e+03
4.9418e+03	2.4e+00	2.02714e+05	3.1e+03
4.9454e+03	2.4e+00	2.02231e+05	2.6e+03
4.9490e+03	2.4e+00	2.01304e+05	2.7e+03
4.9525e+03	2.4e+00	2.00872e+05	2.8e+03
4.9561e+03	2.4e+00	2.00035e+05	2.7e+03
4.9596e+03	2.4e+00	1.99289e+05	2.6e+03
4.9632e+03	2.4e+00	1.98790e+05	2.5e+03
4.9668e+03	2.4e+00	1.97256e+05	2.4e+03
4.9703e+03	2.4e+00	1.97224e+05	2.6e+03
4.9739e+03	2.4e+00	1.96413e+05	2.5e+03
4.9774e+03	2.4e+00	1.95600e+05	2.5e+03
4.9810e+03	2.4e+00	1.94729e+05	2.4e+03
4.9845e+03	2.4e+00	1.94074e+05	2.7e+03
4.9881e+03	2.4e+00	1.93134e+05	2.7e+03
4.9917e+03	2.4e+00	1.91704e+05	2.5e+03
4.9952e+03	2.4e+00	1.90633e+05	2.5e+03
4.9988e+03	2.4e+00	1.90248e+05	2.4e+03
5.0023e+03	2.4e+00	1.88488e+05	2.4e+03
5.0059e+03	2.4e+00	1.86776e+05	2.6e+03
5.0094e+03	2.4e+00	1.85734e+05	2.5e+03
5.0130e+03	2.4e+00	1.84820e+05	2.3e+03
5.0165e+03	2.4e+00	1.82885e+05	2.4e+03
5.0201e+03	2.4e+00	1.80911e+05	2.2e+03
5.0236e+03	2.4e+00	1.79502e+05	2.2e+03
5.0272e+03	2.4e+00	1.79887e+05	2.1e+03
5.0307e+03	2.4e+00	1.79510e+05	2.1e+03
5.0343e+03	2.4e+00	1.78743e+05	2.5e+03
5.0378e+03	2.4e+00	1.77846e+05	2.3e+03
5.0414e+03	2.4e+00	1.76429e+05	2.3e+03
5.0449e+03	2.4e+00	1.75166e+05	2.4e+03
5.0485e+03	2.4e+00	1.74032e+05	2.4e+03
5.0520e+03	2.4e+00	1.73147e+05	2.2e+03
5.0556e+03	2.4e+00	1.72077e+05	2.1e+03
5.0591e+03	2.4e+00	1.71819e+05	2.1e+03
5.0627e+03	2.4e+00	1.70929e+05	2.1e+03
5.0662e+03	2.4e+00	1.71436e+05	2.2e+03
5.0698e+03	2.4e+00	1.71410e+05	2.3e+03
5.0733e+03	2.4e+00	1.69481e+05	2.0e+03
5.0769e+03	2.4e+00	1.68158e+05	2.0e+03
5.0804e+03	2.4e+00	1.68123e+05	2.3e+03
5.0840e+03	2.4e+00	1.67156e+05	2.1e+03
5.0875e+03	2.4e+00	1.66392e+05	2.1e+03
5.0910e+03	2.4e+00	1.66234e+05	2.0e+03
5.0946e+03	2.4e+00	1.65443e+05	2.1e+03
5.0981e+03	2.4e+00	1.63941e+05	2.1e+03
5.1017e+03	2.4e+00	1.63379e+05	2.2e+03
5.1052e+03	2.4e+00	1.62694e+05	2.1e+03
5.1088e+03	2.4e+00	1.62494e+05	2.0e+03
5.1123e+03	2.4e+00	1.62296e+05	1.8e+03
5.1158e+03	2.4e+00	1.61484e+05	2.0e+03
5.1194e+03	2.4e+00	1.60909e+05	2.1e+03
5.1229e+03	2.4e+00	1.59035e+05	2.0e+03
5.1265e+03	2.4e+00	1.58249e+05	1.8e+03
5.1300e+03	2.4e+00	1.57437e+05	1.9e+03
5.1335e+03	2.4e+00	1.55980e+05	2.0e+03
5.1371e+03	2.4e+00	1.55242e+05	1.9e+03
5.1406e+03	2.4e+00	1.54507e+05	1.8e+03
5.1441e+03	2.4e+00	1.52732e+05	1.8e+03
5.1477e+03	2.4e+00	1.51947e+05	1.8e+03
5.1512e+03	2.4e+00	1.51409e+05	1.9e+03
5.1548e+03	2.4e+00	1.50349e+05	2.0e+03
5.1583e+03	2.4e+00	1.49926e+05	1.7e+03
5.1618e+03	2.4e+00	1.49255e+05	1.6e+03
5.1654e+03	2.4e+00	1.47872e+05	1.7e+03
5.1689e+03	2.4e+00	1.45853e+05	1.7e+03
5.1724e+03	2.4e+00	1.43575e+05	1.7e+03
5.1760e+03	2.4e+00	1.43094e+05	1.7e+03
5.1795e+03	2.4e+00	1.43494e+05	1.8e+03
5.1830e+03	2.4e+00	1.43272e+05	1.5e+03
5.1866e+03	2.4e+00	1.43048e+05	1.5e+03
5.1901e+03	2.4e+00	1.41827e+05	1.8e+03
5.1936e+03	2.4e+00	1.41909e+05	1.9e+03
5.1971e+03	2.4e+00	1.41293e+05	2.0e+03
5.2007e+03	2.4e+00	1.40793e+05	1.9e+03
5.2042e+03	2.4e+00	1.40533e+05	2.0e+03
5.2077e+03	2.4e+00	1.40539e+05	1.9e+03
5.2113e+03	2.4e+00	1.40007e+05	1.8e+03
5.2148e+03	2.4e+00	1.38668e+05	1.8e+03
5.2183e+03	2.4e+00	1.38164e+05	1.9e+03
5.2219e+03	2.4e+00	1.37603e+05	1.8e+03
5.2254e+03	2.4e+00	1.36641e+05	1.7e+03
5.2289e+03	2.4e+00	1.35715e+05	1.6e+03
5.2324e+03	2.4e+00	1.34452e+05	1.7e+03
5.2360e+03	2.4e+00	1.33504e+05	1.7e+03
5.2395e+03	2.4e+00	1.32660e+05	1.7e+03
5.2430e+03	2.4e+00	1.32466e+05	1.7e+03
5.2465e+03	2.4e+00	1.32016e+05	1.8e+03
5.2501e+03	2.4e+00	1.31471e+05	1.7e+03
5.2536e+03	2.4e+00	1.30960e+05	1.5e+03
5.2571e+03	2.4e+00	1.30031e+05	1.6e+03
5.2606e+03	2.4e+00	1.29295e+05	1.5e+03
5.2641e+03	2.4e+00	1.28483e+05	1.6e+03
