2977.3	0
2980.3	1227.2
2983.3	2696.8
2986.4	2676.2
2989.4	2673.7
2992.5	2671.4
2995.6	2667.8
2998.6	2664.8
3001.7	2663
3004.7	2662.5
3007.8	2661.4
3010.8	2659.4
3013.9	2659.5
3017	2659.5
3020.1	2657.7
3023.1	2655.5
3026.2	2653.6
3029.3	2652.7
3032.3	2652.9
3035.4	2653.9
3038.5	2654.6
3041.6	2654.2
3044.7	2653.2
3047.8	2652.5
3050.8	2652.1
3053.9	2651.7
3057	2651.4
3060.1	2650.3
3063.2	2649.3
3066.3	2649.7
3069.4	2650.8
3072.5	2650.7
3075.6	2649.8
3078.7	2649.8
3081.8	2649.7
3084.9	2650.4
3088.1	2650.5
3091.2	2649.1
3094.3	2648.9
3097.4	2650.2
3100.5	2650.5
3103.6	2649.4
3106.8	2649.6
3109.9	2650.6
3113	2650.1
3116.1	2650.3
3119.3	2650.7
3122.4	2649.7
3125.5	2647.7
3128.6	2647.3
3131.8	2647.5
3134.9	2648.4
3138.1	2650.1
3141.2	2649.8
3144.3	2649.3
3147.5	2649.8
3150.6	2650.2
3153.8	2650.5
3156.9	2651.3
3160.1	2651.3
3163.2	2651.3
3166.4	2651.8
3169.5	2651.4
3172.7	2651.3
3175.9	2652
3179	2651.9
3182.2	2650.3
3185.3	2650
3188.5	2650.8
3191.7	2652.1
3194.9	2653.4
3198	2653.4
3201.2	2652.6
3204.4	2653
3207.5	2654.6
3210.7	2654.6
3213.9	2652.7
3217.1	2651.8
3220.3	2651.9
3223.5	2652.7
3226.6	2652.1
3229.8	2650.8
3233	2650.8
3236.2	2650.3
3239.4	2649.4
3242.6	2650.7
3245.8	2653.2
3249	2655.1
3252.2	2655.2
3255.4	2653.2
3258.6	2653.5
3261.8	2655.4
3265	2655.1
3268.2	2653.7
3271.4	2652.6
3274.6	2652.3
3277.8	2652.3
3281	2652.6
3284.3	2653.2
3287.5	2654.2
3290.7	2654.3
3293.9	2654.3
3297.1	2653.1
3300.4	2652
3303.6	2653.6
3306.8	2654.8
3310	2653.6
3313.3	2652.9
3316.5	2653.4
3319.7	2654.9
3323	2655.5
3326.2	2654.5
3329.4	2654.1
3332.7	2654.8
3335.9	2655.2
3339.1	2654.1
3342.4	2653.2
3345.6	2652.7
3348.9	2652.6
3352.1	2653.7
3355.4	2655
3358.6	2655.9
3361.9	2657
3365.1	2656.9
3368.4	2655.8
3371.6	2655.4
3374.9	2654.8
3378.1	2654.9
3381.4	2654.6
3384.7	2654.5
3387.9	2654.1
3391.2	2655.2
3394.4	2656.6
3397.7	2657
3401	2656.9
3404.2	2656.9
3407.5	2655.7
3410.8	2654.5
3414.1	2655
3417.3	2657.2
3420.6	2658.6
3423.9	2658.5
3427.2	2656.6
3430.4	2656.2
3433.7	2657.5
3437	2658
3440.3	2658.3
3443.6	2658.8
3446.9	2659.2
3450.2	2659.5
3453.4	2659.2
3456.7	2658.2
3460	2659.2
3463.3	2660.3
3466.6	2658.9
3469.9	2657.4
3473.2	2657.3
3476.5	2657.7
3479.8	2657.6
3483.1	2657.4
3486.4	2657.7
3489.7	2658.4
3493	2659.1
3496.3	2660.5
3499.6	2661.7
3502.9	2661.9
3506.2	2661.8
3509.6	2661.1
3512.9	2660.5
3516.2	2659.8
3519.5	2659.2
3522.8	2659.3
3526.1	2659.2
3529.5	2659.4
3532.8	2660.1
3536.1	2661
3539.4	2661.5
3542.7	2661.3
3546.1	2661.8
3549.4	2662.3
3552.7	2664.1
3556	2665.3
3559.4	2664.9
3562.7	2664.8
3566	2663.4
3569.4	2662.1
3572.7	2662.8
3576	2662.7
3579.4	2664
3582.7	2665.8
3586.1	2665.5
3589.4	2665
3592.7	2664.9
3596.1	2666.5
3599.4	2666.8
3602.8	2664.9
3606.1	2663.3
3609.5	2664.6
3612.8	2666.9
3616.2	2669.7
3619.5	2671.1
3622.9	2671.2
3626.2	2669.9
3629.6	2669
3632.9	2668.9
3636.3	2670.5
3639.6	2673.2
3643	2675
3646.4	2675.6
3649.7	2675.3
3653.1	2676
3656.5	2678.8
3659.8	2680.9
3663.2	2682.6
3666.5	2686
3669.9	2689.1
3673.3	2690.5
3676.7	2692.3
3680	2695.7
3683.4	2699.7
3686.8	2703.3
3690.1	2706.7
3693.5	2712.2
3696.9	2717.8
3700.3	2723.9
3703.6	2730.3
3707	2738
3710.4	2744.9
3713.8	2752.7
3717.2	2761.8
3720.6	2770.6
3723.9	2781.9
3727.3	2796.9
3730.7	2811.6
3734.1	2821.9
3737.5	2834.1
3740.9	2855
3744.3	2884.9
3747.7	2911.1
3751	2919.9
3754.4	2928.3
3757.8	2957.8
3761.2	3011.8
3764.6	3062.9
3768	3081.5
3771.4	3074
3774.8	3080.3
3778.2	3121.7
3781.6	3210.9
3785	3327.2
3788.4	3407.1
3791.8	3433.1
3795.2	3413.9
3798.6	3375.3
3802.1	3358.9
3805.5	3407.3
3808.9	3542.5
3812.3	3732.4
3815.7	3898.5
3819.1	4008.5
3822.5	4072.4
3825.9	4100.3
3829.3	4077
3832.8	3981.7
3836.2	3865.8
3839.6	3834.5
3843	3926
3846.4	4166.7
3849.8	4490.2
3853.3	4737.2
3856.7	4899.8
3860.1	5035.3
3863.5	5163.3
3867	5271.3
3870.4	5372
3873.8	5453
3877.2	5473.9
3880.7	5412.9
3884.1	5229.8
3887.5	4937.4
3890.9	4741
3894.4	4786.6
3897.8	5060.2
3901.2	5551.5
3904.7	5994.9
3908.1	6316
3911.5	6555.8
3915	6731.5
3918.4	6885.3
3921.9	7019.4
3925.3	7130.5
3928.7	7228.2
3932.2	7312.3
3935.6	7393.9
3939.1	7496.9
3942.5	7613.1
3945.9	7716.7
3949.4	7796
3952.8	7841.6
3956.3	7813.6
3959.7	7648.7
3963.2	7312.9
3966.6	6791.2
3970.1	6328.4
3973.5	6207.6
3977	6483.6
3980.4	7172.1
3983.9	7917.7
3987.3	8424.5
3990.8	8754.4
3994.2	9000.5
3997.7	9214.7
4001.1	9397.2
4004.6	9531.2
4008	9650
4011.5	9780
4015	9908.2
4018.4	10010
4021.9	10060
4025.3	10094
4028.8	10184
4032.3	10331
4035.7	10492
4039.2	10631
4042.6	10763
4046.1	10888
4049.6	10996
4053	11103
4056.5	11215
4060	11334
4063.4	11441
4066.9	11542
4070.4	11614
4073.8	11646
4077.3	11667
4080.8	11654
4084.3	11578
4087.7	11375
4091.2	10921
4094.7	10179
4098.2	9226.8
4101.6	8601.7
4105.1	8716.2
4108.6	9346.4
4112.1	10489
4115.5	11373
4119	11933
4122.5	12270
4126	12463
4129.5	12639
4132.9	12798
4136.4	12968
4139.9	13131
4143.4	13262
4146.9	13418
4150.3	13570
4153.8	13728
4157.3	13854
4160.8	13975
4164.3	14069
4167.8	14146
4171.3	14241
4174.8	14308
4178.2	14358
4181.7	14448
4185.2	14527
4188.7	14612
4192.2	14688
4195.7	14761
4199.2	14841
4202.7	14910
4206.2	14997
4209.7	15095
4213.2	15192
4216.6	15287
4220.1	15342
4223.6	15396
4227.1	15431
4230.6	15431
4234.1	15455
4237.6	15507
4241.1	15550
4244.6	15597
4248.1	15670
4251.6	15723
4255.1	15776
4258.6	15831
4262.1	15901
4265.6	15946
4269.1	15994
4272.6	16046
4276.1	16094
4279.6	16137
4283.1	16177
4286.6	16189
4290.1	16176
4293.7	16158
4297.2	16121
4300.7	16121
4304.2	16141
4307.7	16166
4311.2	16169
4314.7	16160
4318.2	16086
4321.7	15905
4325.2	15482
4328.7	14682
4332.2	13507
4335.8	12147
4339.3	11409
4342.8	11693
4346.3	12643
4349.8	14030
4353.3	15048
4356.8	15694
4360.3	16104
4363.9	16385
4367.4	16579
4370.9	16735
4374.4	16829
4377.9	16840
4381.4	16780
4385	16739
4388.5	16765
4392	16836
4395.5	16883
4399	16933
4402.5	16989
4406.1	17011
4409.6	17006
4413.1	16996
4416.6	16993
4420.1	17013
4423.7	17031
4427.2	17034
4430.7	17020
4434.2	17054
4437.7	17108
4441.3	17150
4444.8	17165
4448.3	17210
4451.8	17229
4455.4	17259
4458.9	17246
4462.4	17165
4465.9	17051
4469.5	16960
4473	16934
4476.5	16934
4480	16924
4483.6	17001
4487.1	17116
4490.6	17204
4494.1	17259
4497.7	17323
4501.2	17386
4504.7	17426
4508.3	17469
4511.8	17499
4515.3	17500
4518.8	17502
4522.4	17541
4525.9	17561
4529.4	17540
4533	17505
4536.5	17468
4540	17416
4543.6	17340
4547.1	17284
4550.6	17261
4554.2	17277
4557.7	17307
4561.2	17332
4564.8	17362
4568.3	17344
4571.8	17286
4575.4	17217
4578.9	17172
4582.4	17121
4586	17113
4589.5	17123
4593	17118
4596.6	17117
4600.1	17102
4603.6	17071
4607.2	17041
4610.7	17026
4614.2	17011
4617.8	16992
4621.3	16995
4624.9	17000
4628.4	17013
4631.9	17054
4635.5	17113
4639	17172
4642.5	17196
4646.1	17198
4649.6	17185
4653.2	17182
4656.7	17156
4660.2	17146
4663.8	17134
4667.3	17122
4670.9	17118
4674.4	17112
4677.9	17102
4681.5	17097
4685	17093
4688.6	17084
4692.1	17075
4695.6	17071
4699.2	17085
4702.7	17093
4706.3	17100
4709.8	17119
4713.3	17140
4716.9	17162
4720.4	17175
4724	17166
4727.5	17145
4731	17103
4734.6	17068
4738.1	17035
4741.7	16985
4745.2	16927
4748.8	16891
4752.3	16853
4755.8	16811
4759.4	16767
4762.9	16735
4766.5	16701
4770	16654
4773.6	16637
4777.1	16611
4780.6	16605
4784.2	16583
4787.7	16544
4791.3	16515
4794.8	16473
4798.4	16434
4801.9	16405
4805.5	16344
4809	16315
4812.5	16297
4816.1	16275
4819.6	16247
4823.2	16229
4826.7	16200
4830.3	16145
4833.8	16073
4837.4	15928
4840.9	15663
4844.4	15237
4848	14556
4851.5	13543
4855.1	12374
4858.6	11630
4862.2	11809
4865.7	12551
4869.3	13736
4872.8	14686
4876.3	15270
4879.9	15651
4883.4	15928
4887	16090
4890.5	16190
4894.1	16258
4897.6	16278
4901.2	16301
4904.7	16308
4908.3	16283
4911.8	16228
4915.3	16141
4918.9	16088
4922.4	16076
4926	16162
4929.5	16266
4933.1	16343
4936.6	16380
4940.2	16391
4943.7	16399
4947.3	16399
4950.8	16382
4954.3	16359
4957.9	16318
4961.4	16265
4965	16221
4968.5	16153
4972.1	16089
4975.6	16064
4979.2	16032
4982.7	16009
4986.2	15958
4989.8	15912
4993.3	15885
4996.9	15871
5000.4	15855
5004	15827
5007.5	15772
5011.1	15694
5014.6	15626
5018.2	15595
5021.7	15569
5025.2	15537
5028.8	15493
5032.3	15434
5035.9	15385
5039.4	15344
5043	15319
5046.5	15290
5050.1	15245
5053.6	15229
5057.1	15241
5060.7	15258
5064.2	15264
5067.8	15270
5071.3	15277
5074.9	15268
5078.4	15248
5081.9	15261
5085.5	15276
5089	15265
5092.6	15250
5096.1	15242
5099.7	15251
5103.2	15258
5106.7	15265
5110.3	15274
5113.8	15279
5117.4	15262
5120.9	15252
5124.5	15226
5128	15197
5131.5	15193
5135.1	15147
5138.6	15088
5142.2	15041
5145.7	14997
5149.2	14972
5152.8	14954
5156.3	14917
5159.9	14847
5163.4	14766
5166.9	14729
5170.5	14700
5174	14694
5177.6	14707
5181.1	14702
5184.6	14710
5188.2	14725
5191.7	14724
5195.3	14703
5198.8	14678
5202.3	14694
5205.9	14693
5209.4	14651
5213	14597
5216.5	14540
5220	14492
5223.6	14434
5227.1	14369
5230.6	14307
5234.2	14228
5237.7	14201
5241.3	14196
5244.8	14170
5248.3	14140
5251.9	14116
5255.4	14079
5258.9	14028
5262.5	13989
5266	13961
5269.5	13922
5273.1	13886
5276.6	13873
5280.2	13852
5283.7	13810
5287.2	13781
5290.8	13766
5294.3	13715
5297.8	13659
5301.4	13632
5304.9	13612
5308.4	13568
5312	13520
5315.5	13448
5319	13404
5322.6	13393
5326.1	13395
5329.6	13382
5333.1	13398
5336.7	13399
5340.2	13404
5343.7	13436
5347.3	13456
5350.8	13455
5354.3	13467
5357.9	13475
5361.4	13430
5364.9	13433
5368.5	13478
5372	13506
5375.5	13474
5379	13445
5382.6	13423
5386.1	13390
5389.6	13361
5393.1	13313
5396.7	13264
5400.2	13220
5403.7	13192
5407.3	13157
5410.8	13108
5414.3	13061
5417.8	13008
5421.4	12970
5424.9	12953
5428.4	12939
5431.9	12912
5435.5	12899
5439	12881
5442.5	12861
5446	12823
5449.5	12778
5453.1	12742
5456.6	12714
5460.1	12677
5463.6	12644
5467.2	12611
5470.7	12575
5474.2	12535
5477.7	12494
5481.2	12444
5484.8	12405
5488.3	12366
5491.8	12348
5495.3	12313
5498.8	12295
5502.4	12263
5505.9	12240
5509.4	12230
5512.9	12238
5516.4	12215
5519.9	12213
5523.5	12193
5527	12181
5530.5	12177
5534	12160
5537.5	12125
5541	12118
5544.6	12102
5548.1	12070
5551.6	12062
5555.1	12039
5558.6	12035
5562.1	12020
5565.6	11992
5569.1	11963
5572.7	11928
5576.2	11905
5579.7	11878
5583.2	11850
5586.7	11813
5590.2	11778
5593.7	11755
5597.2	11749
5600.7	11721
5604.3	11691
5607.8	11663
5611.3	11638
5614.8	11620
5618.3	11596
5621.8	11587
5625.3	11572
5628.8	11541
5632.3	11525
5635.8	11520
5639.3	11501
5642.8	11491
5646.3	11496
5649.8	11505
5653.3	11505
5656.8	11495
5660.3	11479
5663.8	11470
5667.3	11472
5670.8	11459
5674.3	11431
5677.9	11415
5681.4	11387
5684.9	11339
5688.4	11297
5691.9	11237
5695.3	11221
5698.8	11185
5702.3	11144
5705.8	11114
5709.3	11091
5712.8	11060
5716.3	11017
5719.8	10978
5723.3	10948
5726.8	10908
5730.3	10900
5733.8	10875
5737.3	10839
5740.8	10835
5744.3	10828
5747.8	10806
5751.3	10776
5754.8	10751
5758.3	10721
5761.8	10710
5765.2	10687
5768.7	10664
5772.2	10630
5775.7	10593
5779.2	10564
5782.7	10536
5786.2	10505
5789.7	10490
5793.2	10489
5796.6	10488
5800.1	10483
5803.6	10486
5807.1	10489
5810.6	10487
5814.1	10466
5817.6	10463
5821	10452
5824.5	10451
5828	10444
