# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.3409e+03	3.4e+00	2.3222e+00	2.5e-02
4.3444e+03	3.4e+00	2.3816e+00	3.5e-02
4.3480e+03	3.4e+00	2.3963e+00	4.0e-02
4.3515e+03	3.4e+00	2.3962e+00	3.1e-02
4.3550e+03	3.4e+00	2.3627e+00	2.9e-02
4.3586e+03	3.3e+00	2.2676e+00	3.0e-02
4.3621e+03	3.3e+00	2.1849e+00	3.3e-02
4.3656e+03	3.3e+00	2.1518e+00	3.8e-02
4.3692e+03	3.3e+00	2.0692e+00	3.6e-02
4.3727e+03	3.3e+00	2.0809e+00	2.4e-02
4.3762e+03	3.3e+00	2.1223e+00	3.4e-02
4.3798e+03	3.3e+00	2.0579e+00	3.3e-02
4.3833e+03	3.3e+00	2.0657e+00	3.5e-02
4.3869e+03	3.3e+00	2.0471e+00	2.4e-02
4.3904e+03	3.3e+00	2.0232e+00	2.2e-02
4.3939e+03	3.3e+00	1.9818e+00	3.3e-02
4.3975e+03	3.3e+00	1.9864e+00	2.2e-02
4.4010e+03	3.2e+00	1.9900e+00	2.5e-02
4.4045e+03	3.2e+00	1.9934e+00	2.3e-02
4.4081e+03	3.2e+00	2.0077e+00	2.8e-02
4.4116e+03	3.2e+00	2.0177e+00	2.5e-02
4.4152e+03	3.2e+00	1.9934e+00	2.4e-02
4.4187e+03	3.2e+00	2.0294e+00	2.2e-02
4.4222e+03	3.2e+00	2.0261e+00	3.0e-02
4.4258e+03	3.2e+00	1.9482e+00	2.3e-02
4.4293e+03	3.2e+00	1.9974e+00	2.5e-02
4.4329e+03	3.2e+00	2.0847e+00	3.2e-02
4.4364e+03	3.2e+00	2.1396e+00	2.3e-02
4.4400e+03	3.1e+00	2.1327e+00	2.3e-02
4.4435e+03	3.1e+00	2.1231e+00	2.6e-02
4.4470e+03	3.1e+00	2.1486e+00	2.9e-02
4.4506e+03	3.1e+00	2.1561e+00	3.0e-02
4.4541e+03	3.1e+00	2.0945e+00	1.4e-02
4.4577e+03	3.1e+00	2.0288e+00	2.8e-02
4.4612e+03	3.1e+00	2.0166e+00	3.2e-02
4.4648e+03	3.1e+00	1.9394e+00	2.5e-02
4.4683e+03	3.1e+00	1.9116e+00	1.8e-02
4.4719e+03	3.1e+00	1.9489e+00	2.8e-02
4.4754e+03	3.1e+00	1.9072e+00	3.2e-02
4.4790e+03	3.0e+00	1.9308e+00	2.2e-02
4.4825e+03	3.0e+00	1.9569e+00	2.5e-02
4.4860e+03	3.0e+00	1.8816e+00	1.9e-02
4.4896e+03	3.0e+00	1.8546e+00	2.2e-02
4.4931e+03	3.0e+00	1.9380e+00	2.8e-02
4.4967e+03	3.0e+00	1.9403e+00	3.1e-02
4.5002e+03	3.0e+00	1.8422e+00	2.2e-02
4.5038e+03	3.0e+00	1.8636e+00	1.9e-02
4.5073e+03	3.0e+00	1.9136e+00	5.1e-02
4.5109e+03	3.0e+00	1.8373e+00	2.1e-02
4.5144e+03	2.9e+00	1.7970e+00	3.3e-02
4.5180e+03	2.9e+00	1.9092e+00	2.4e-02
4.5215e+03	2.9e+00	1.9079e+00	3.1e-02
4.5251e+03	2.9e+00	1.9131e+00	2.6e-02
4.5286e+03	2.9e+00	1.8682e+00	1.8e-02
4.5322e+03	2.9e+00	1.8121e+00	1.9e-02
4.5357e+03	2.9e+00	1.8254e+00	2.3e-02
4.5393e+03	2.9e+00	1.8257e+00	2.8e-02
4.5428e+03	2.9e+00	1.8309e+00	2.7e-02
4.5464e+03	2.9e+00	1.8341e+00	2.8e-02
4.5499e+03	2.9e+00	1.8193e+00	2.7e-02
4.5535e+03	2.8e+00	1.8052e+00	2.3e-02
4.5570e+03	2.8e+00	1.8087e+00	1.7e-02
4.5606e+03	2.8e+00	1.7566e+00	1.9e-02
4.5642e+03	2.8e+00	1.6670e+00	2.0e-02
4.5677e+03	2.8e+00	1.7166e+00	2.5e-02
4.5713e+03	2.8e+00	1.6881e+00	2.4e-02
4.5748e+03	2.8e+00	1.6626e+00	2.6e-02
4.5784e+03	2.8e+00	1.6517e+00	2.2e-02
4.5819e+03	2.8e+00	1.6219e+00	2.7e-02
4.5855e+03	2.8e+00	1.6188e+00	2.9e-02
4.5890e+03	2.8e+00	1.6828e+00	2.1e-02
4.5926e+03	2.8e+00	1.6615e+00	2.2e-02
4.5961e+03	2.7e+00	1.6321e+00	1.9e-02
4.5997e+03	2.7e+00	1.5675e+00	2.6e-02
4.6032e+03	2.7e+00	1.5352e+00	2.2e-02
4.6068e+03	2.7e+00	1.6671e+00	1.8e-02
4.6104e+03	2.7e+00	2.0312e+00	3.0e-02
4.6139e+03	2.7e+00	2.6701e+00	3.4e-02
4.6175e+03	2.7e+00	3.3850e+00	4.4e-02
4.6210e+03	2.7e+00	4.0114e+00	5.1e-02
4.6246e+03	2.7e+00	4.3845e+00	7.0e-02
4.6281e+03	2.7e+00	4.8201e+00	6.4e-02
4.6317e+03	2.7e+00	5.1081e+00	7.4e-02
4.6353e+03	2.7e+00	5.2660e+00	7.4e-02
4.6388e+03	2.7e+00	5.3058e+00	9.5e-02
4.6424e+03	2.7e+00	5.3610e+00	8.6e-02
4.6459e+03	2.6e+00	5.3103e+00	9.3e-02
4.6495e+03	2.6e+00	5.3845e+00	8.4e-02
4.6530e+03	2.6e+00	5.2765e+00	1.0e-01
4.6566e+03	2.6e+00	5.3157e+00	9.2e-02
4.6602e+03	2.6e+00	5.2441e+00	9.6e-02
4.6637e+03	2.6e+00	5.1966e+00	8.8e-02
4.6673e+03	2.6e+00	5.0068e+00	8.9e-02
4.6708e+03	2.6e+00	4.7270e+00	8.5e-02
4.6744e+03	2.6e+00	4.4507e+00	8.6e-02
4.6780e+03	2.6e+00	4.1836e+00	7.0e-02
4.6815e+03	2.6e+00	3.7803e+00	6.7e-02
4.6851e+03	2.6e+00	3.4531e+00	4.9e-02
4.6886e+03	2.6e+00	3.1249e+00	6.1e-02
4.6922e+03	2.6e+00	2.8475e+00	5.4e-02
4.6958e+03	2.6e+00	2.6947e+00	3.9e-02
4.6993e+03	2.6e+00	2.5330e+00	4.6e-02
4.7029e+03	2.6e+00	2.4016e+00	4.7e-02
4.7064e+03	2.6e+00	2.2999e+00	4.4e-02
4.7100e+03	2.6e+00	2.1610e+00	4.1e-02
4.7136e+03	2.6e+00	2.0196e+00	3.9e-02
4.7171e+03	2.6e+00	1.8622e+00	3.6e-02
4.7207e+03	2.6e+00	1.7497e+00	3.5e-02
4.7242e+03	2.6e+00	1.6585e+00	3.3e-02
4.7278e+03	2.6e+00	1.5553e+00	2.4e-02
4.7314e+03	2.6e+00	1.4762e+00	3.1e-02
4.7349e+03	2.5e+00	1.4681e+00	3.0e-02
4.7385e+03	2.5e+00	1.4472e+00	2.9e-02
4.7420e+03	2.5e+00	1.4054e+00	3.4e-02
4.7456e+03	2.5e+00	1.3950e+00	3.4e-02
4.7492e+03	2.5e+00	1.3581e+00	3.8e-02
4.7527e+03	2.5e+00	1.3662e+00	2.8e-02
4.7563e+03	2.5e+00	1.3151e+00	3.1e-02
4.7598e+03	2.5e+00	1.3372e+00	2.1e-02
4.7634e+03	2.5e+00	1.3496e+00	2.6e-02
4.7670e+03	2.5e+00	1.3475e+00	2.4e-02
4.7705e+03	2.5e+00	1.2957e+00	3.1e-02
4.7741e+03	2.6e+00	1.3669e+00	2.8e-02
4.7777e+03	2.6e+00	1.3389e+00	2.7e-02
4.7812e+03	2.6e+00	1.3256e+00	3.5e-02
4.7848e+03	2.6e+00	1.3439e+00	2.5e-02
4.7883e+03	2.6e+00	1.2801e+00	3.2e-02
4.7919e+03	2.6e+00	1.2807e+00	2.9e-02
4.7955e+03	2.6e+00	1.2801e+00	2.9e-02
4.7990e+03	2.6e+00	1.2607e+00	2.4e-02
4.8026e+03	2.6e+00	1.2912e+00	2.4e-02
4.8062e+03	2.6e+00	1.2841e+00	3.7e-02
4.8097e+03	2.6e+00	1.2480e+00	3.4e-02
4.8133e+03	2.6e+00	1.2259e+00	3.0e-02
4.8168e+03	2.6e+00	1.1913e+00	2.9e-02
4.8204e+03	2.6e+00	1.2194e+00	3.3e-02
4.8240e+03	2.6e+00	1.1940e+00	3.1e-02
4.8275e+03	2.6e+00	1.2192e+00	3.7e-02
4.8311e+03	2.6e+00	1.2266e+00	3.3e-02
4.8347e+03	2.6e+00	1.2432e+00	2.7e-02
4.8382e+03	2.6e+00	1.2039e+00	2.8e-02
4.8418e+03	2.6e+00	1.2366e+00	3.1e-02
4.8453e+03	2.6e+00	1.2559e+00	3.1e-02
4.8489e+03	2.6e+00	1.2498e+00	2.4e-02
4.8525e+03	2.7e+00	1.1738e+00	2.8e-02
4.8560e+03	2.7e+00	1.1613e+00	2.5e-02
4.8596e+03	2.7e+00	1.1521e+00	3.0e-02
4.8632e+03	2.7e+00	1.1631e+00	2.6e-02
4.8667e+03	2.7e+00	1.1938e+00	3.4e-02
4.8703e+03	2.7e+00	1.1800e+00	3.4e-02
4.8739e+03	2.7e+00	1.1342e+00	3.4e-02
4.8774e+03	2.7e+00	1.1700e+00	2.7e-02
4.8810e+03	2.7e+00	1.1590e+00	3.0e-02
4.8845e+03	2.7e+00	1.1576e+00	2.9e-02
4.8881e+03	2.7e+00	1.1187e+00	3.1e-02
4.8917e+03	2.7e+00	1.1197e+00	3.0e-02
4.8952e+03	2.8e+00	1.0994e+00	2.6e-02
4.8988e+03	2.8e+00	1.1318e+00	2.5e-02
4.9024e+03	2.8e+00	1.1266e+00	2.8e-02
4.9059e+03	2.8e+00	1.1240e+00	2.8e-02
4.9095e+03	2.8e+00	1.1079e+00	3.7e-02
4.9130e+03	2.8e+00	1.1201e+00	2.9e-02
4.9166e+03	2.8e+00	1.1317e+00	3.1e-02
4.9202e+03	2.8e+00	1.1311e+00	2.8e-02
4.9237e+03	2.9e+00	1.1140e+00	3.3e-02
4.9273e+03	2.9e+00	1.1200e+00	3.1e-02
4.9309e+03	2.9e+00	1.1412e+00	2.8e-02
4.9344e+03	2.9e+00	1.1258e+00	2.9e-02
4.9380e+03	2.9e+00	1.1396e+00	3.2e-02
4.9415e+03	2.9e+00	1.1179e+00	3.3e-02
4.9451e+03	2.9e+00	1.0861e+00	3.0e-02
4.9487e+03	2.9e+00	1.0846e+00	3.0e-02
4.9522e+03	3.0e+00	1.0722e+00	2.9e-02
4.9558e+03	3.0e+00	1.0790e+00	2.9e-02
4.9594e+03	3.0e+00	1.1030e+00	3.3e-02
4.9629e+03	3.0e+00	1.0990e+00	3.4e-02
4.9665e+03	3.0e+00	1.0566e+00	3.2e-02
4.9700e+03	3.0e+00	1.0400e+00	3.2e-02
4.9736e+03	3.0e+00	1.0447e+00	3.1e-02
4.9772e+03	3.1e+00	1.0527e+00	3.1e-02
4.9807e+03	3.1e+00	1.0677e+00	3.1e-02
4.9843e+03	3.1e+00	1.0674e+00	3.1e-02
4.9879e+03	3.1e+00	1.0754e+00	2.8e-02
4.9914e+03	3.1e+00	1.0577e+00	3.0e-02
4.9950e+03	3.1e+00	1.0739e+00	3.4e-02
4.9985e+03	3.2e+00	1.0925e+00	2.9e-02
5.0021e+03	3.2e+00	1.0732e+00	2.8e-02
5.0057e+03	3.2e+00	1.0631e+00	3.2e-02
5.0092e+03	3.2e+00	1.0547e+00	3.0e-02
5.0128e+03	3.2e+00	1.0674e+00	2.4e-02
5.0163e+03	3.2e+00	1.0567e+00	2.5e-02
5.0199e+03	3.3e+00	1.0694e+00	3.2e-02
5.0235e+03	3.3e+00	1.0541e+00	3.2e-02
5.0270e+03	3.3e+00	1.0510e+00	3.3e-02
5.0306e+03	3.3e+00	1.0518e+00	3.3e-02
5.0341e+03	3.3e+00	1.0026e+00	3.4e-02
5.0377e+03	3.4e+00	1.0237e+00	2.9e-02
5.0413e+03	3.4e+00	1.0219e+00	2.6e-02
5.0448e+03	3.4e+00	1.0097e+00	3.6e-02
5.0484e+03	3.4e+00	1.0317e+00	3.1e-02
5.0519e+03	3.4e+00	9.9182e-01	3.0e-02
5.0555e+03	3.4e+00	9.5302e-01	3.3e-02
5.0591e+03	3.5e+00	9.5953e-01	3.1e-02
5.0626e+03	3.5e+00	9.7358e-01	2.9e-02
5.0662e+03	3.5e+00	9.5210e-01	3.1e-02
5.0697e+03	3.5e+00	9.5975e-01	3.0e-02
5.0733e+03	3.5e+00	9.7391e-01	3.4e-02
5.0769e+03	3.6e+00	9.5547e-01	2.9e-02
5.0804e+03	3.6e+00	9.1734e-01	2.8e-02
5.0840e+03	3.6e+00	9.0870e-01	2.8e-02
5.0875e+03	3.6e+00	9.3703e-01	3.0e-02
5.0911e+03	3.6e+00	9.7071e-01	2.7e-02
5.0947e+03	3.7e+00	9.7133e-01	3.3e-02
5.0982e+03	3.7e+00	9.6407e-01	3.0e-02
5.1018e+03	3.7e+00	9.8640e-01	2.7e-02
5.1053e+03	3.7e+00	9.8167e-01	2.8e-02
5.1089e+03	3.7e+00	9.9387e-01	3.5e-02
5.1124e+03	3.8e+00	9.8552e-01	3.5e-02
5.1160e+03	3.8e+00	9.9454e-01	3.9e-02
5.1196e+03	3.8e+00	9.7507e-01	2.8e-02
5.1231e+03	3.8e+00	9.7164e-01	3.1e-02
5.1267e+03	3.8e+00	9.7685e-01	2.8e-02
5.1302e+03	3.9e+00	9.3984e-01	3.2e-02
5.1338e+03	3.9e+00	9.5664e-01	2.7e-02
5.1373e+03	3.9e+00	9.4513e-01	3.1e-02
5.1409e+03	3.9e+00	9.4796e-01	3.3e-02
5.1444e+03	3.9e+00	9.4678e-01	3.4e-02
5.1480e+03	4.0e+00	9.1644e-01	3.3e-02
5.1516e+03	4.0e+00	8.8913e-01	2.9e-02
5.1551e+03	4.0e+00	9.1406e-01	2.7e-02
5.1587e+03	4.0e+00	9.0721e-01	3.4e-02
5.1622e+03	4.0e+00	9.0818e-01	3.1e-02
5.1658e+03	4.1e+00	9.0201e-01	2.8e-02
5.1693e+03	4.1e+00	8.8381e-01	3.3e-02
5.1729e+03	4.1e+00	8.8564e-01	2.8e-02
5.1764e+03	4.1e+00	8.9034e-01	3.1e-02
5.1800e+03	4.2e+00	8.8604e-01	2.8e-02
5.1835e+03	4.2e+00	8.4097e-01	3.1e-02
5.1871e+03	4.2e+00	8.4555e-01	3.0e-02
5.1907e+03	4.2e+00	8.5844e-01	2.6e-02
5.1942e+03	4.2e+00	8.3991e-01	2.7e-02
5.1978e+03	4.3e+00	8.2989e-01	2.9e-02
5.2013e+03	4.3e+00	8.4468e-01	2.9e-02
5.2049e+03	4.3e+00	8.2762e-01	2.9e-02
5.2084e+03	4.3e+00	8.1524e-01	2.6e-02
5.2120e+03	4.3e+00	8.3070e-01	2.5e-02
5.2155e+03	4.4e+00	8.1831e-01	2.8e-02
5.2191e+03	4.4e+00	8.3420e-01	2.8e-02
5.2226e+03	4.4e+00	8.2958e-01	3.1e-02
5.2262e+03	4.4e+00	8.1423e-01	3.0e-02
