# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.0413e+03	3.4e+00	6.62639e+01	2.8e+00
5.0448e+03	3.4e+00	6.20069e+01	3.8e+00
5.0484e+03	3.4e+00	6.41788e+01	4.9e+00
5.0519e+03	3.4e+00	6.32977e+01	4.3e+00
5.0555e+03	3.4e+00	5.96471e+01	3.9e+00
5.0591e+03	3.5e+00	6.80458e+01	7.4e+00
5.0626e+03	3.5e+00	6.45780e+01	5.4e+00
5.0662e+03	3.5e+00	7.07255e+01	4.9e+00
5.0697e+03	3.5e+00	6.84853e+01	4.7e+00
5.0733e+03	3.5e+00	6.70092e+01	1.6e+00
5.0769e+03	3.6e+00	6.93251e+01	6.3e+00
5.0804e+03	3.6e+00	6.15112e+01	6.4e+00
5.0840e+03	3.6e+00	6.26598e+01	5.4e+00
5.0875e+03	3.6e+00	5.77312e+01	3.5e+00
5.0911e+03	3.6e+00	5.33482e+01	3.8e+00
5.0947e+03	3.7e+00	5.48606e+01	5.2e+00
5.0982e+03	3.7e+00	4.64031e+01	3.4e+00
5.1018e+03	3.7e+00	3.54730e+01	4.5e+00
5.1053e+03	3.7e+00	3.82814e+01	5.2e+00
5.1089e+03	3.7e+00	3.93606e+01	5.0e+00
5.1124e+03	3.8e+00	4.75592e+01	2.7e+00
5.1160e+03	3.8e+00	5.58499e+01	3.3e+00
5.1196e+03	3.8e+00	5.24070e+01	3.4e+00
5.1231e+03	3.8e+00	4.82920e+01	5.1e+00
5.1267e+03	3.8e+00	6.02964e+01	4.0e+00
5.1302e+03	3.9e+00	5.70393e+01	4.3e+00
5.1338e+03	3.9e+00	5.79541e+01	4.7e+00
5.1373e+03	3.9e+00	6.80940e+01	5.1e+00
5.1409e+03	3.9e+00	7.20158e+01	4.9e+00
5.1444e+03	3.9e+00	7.15321e+01	3.9e+00
5.1480e+03	4.0e+00	7.42501e+01	3.1e+00
5.1516e+03	4.0e+00	7.51666e+01	5.0e+00
5.1551e+03	4.0e+00	7.81007e+01	6.0e+00
5.1587e+03	4.0e+00	8.05862e+01	5.7e+00
5.1622e+03	4.0e+00	8.57654e+01	5.2e+00
5.1658e+03	4.1e+00	8.89222e+01	2.4e+00
5.1693e+03	4.1e+00	9.37573e+01	6.2e+00
5.1729e+03	4.1e+00	9.05771e+01	5.2e+00
5.1764e+03	4.1e+00	9.81229e+01	6.2e+00
5.1800e+03	4.2e+00	1.13414e+02	5.0e+00
5.1835e+03	4.2e+00	1.47444e+02	8.7e+00
5.1871e+03	4.2e+00	1.66224e+02	5.4e+00
5.1907e+03	4.2e+00	1.73713e+02	3.7e+00
5.1942e+03	4.2e+00	1.61108e+02	5.0e+00
5.1978e+03	4.3e+00	1.15995e+02	4.1e+00
5.2013e+03	4.3e+00	7.33035e+01	5.7e+00
5.2049e+03	4.3e+00	4.20499e+01	3.7e+00
5.2084e+03	4.3e+00	3.18848e+01	3.6e+00
5.2120e+03	4.3e+00	3.79665e+01	3.2e+00
5.2155e+03	4.4e+00	4.49239e+01	4.7e+00
5.2191e+03	4.4e+00	4.66418e+01	3.6e+00
5.2226e+03	4.4e+00	4.51990e+01	3.0e+00
5.2262e+03	4.4e+00	4.07342e+01	2.6e+00
5.2297e+03	4.5e+00	3.47303e+01	3.4e+00
5.2333e+03	4.5e+00	3.17930e+01	2.6e+00
5.2368e+03	4.5e+00	3.43231e+01	6.1e+00
5.2404e+03	4.5e+00	4.06945e+01	1.1e+00
5.2439e+03	4.5e+00	3.61649e+01	3.9e+00
5.2475e+03	4.6e+00	4.24471e+01	4.7e+00
5.2510e+03	4.6e+00	4.59313e+01	2.6e+00
5.2546e+03	4.6e+00	4.39997e+01	2.1e+00
5.2581e+03	4.6e+00	4.22831e+01	3.9e+00
5.2617e+03	4.6e+00	4.01036e+01	3.5e+00
5.2652e+03	4.7e+00	3.63979e+01	5.3e+00
5.2688e+03	4.7e+00	3.87568e+01	4.6e+00
5.2723e+03	4.7e+00	2.64122e+01	2.8e+00
5.2758e+03	4.7e+00	3.41663e+01	3.2e+00
5.2794e+03	4.7e+00	3.72341e+01	5.9e+00
5.2829e+03	4.8e+00	2.63729e+01	7.0e+00
5.2865e+03	4.8e+00	2.18303e+01	1.3e+01
5.2900e+03	4.8e+00	3.41214e+01	4.6e+00
5.2936e+03	4.8e+00	2.93519e+01	3.5e+00
5.2971e+03	4.9e+00	2.93781e+01	3.6e+00
5.3007e+03	4.9e+00	3.66768e+01	4.3e+00
5.3042e+03	4.9e+00	2.99514e+01	4.5e+00
5.3078e+03	4.9e+00	2.36090e+01	4.4e+00
5.3113e+03	4.9e+00	3.50740e+01	4.5e+00
5.3148e+03	5.0e+00	3.47881e+01	3.7e+00
5.3184e+03	5.0e+00	3.55658e+01	3.5e+00
5.3219e+03	5.0e+00	3.16358e+01	6.5e+00
5.3255e+03	5.0e+00	3.54355e+01	4.7e+00
5.3290e+03	5.0e+00	4.42684e+01	3.3e+00
5.3326e+03	5.1e+00	4.29720e+01	2.4e+00
5.3361e+03	5.1e+00	4.13430e+01	3.8e+00
5.3396e+03	5.1e+00	3.79161e+01	4.3e+00
5.3432e+03	5.1e+00	4.64035e+01	4.2e+00
5.3467e+03	5.1e+00	4.38843e+01	3.0e+00
5.3503e+03	5.2e+00	3.61795e+01	2.7e+00
5.3538e+03	5.2e+00	2.91590e+01	5.4e+00
5.3573e+03	5.2e+00	3.86759e+01	6.2e+00
5.3609e+03	5.2e+00	3.33278e+01	4.9e+00
5.3644e+03	5.2e+00	3.50950e+01	1.8e+00
5.3680e+03	5.3e+00	3.34387e+01	4.1e+00
5.3715e+03	5.3e+00	2.75367e+01	2.4e+00
5.3750e+03	5.3e+00	2.57119e+01	3.7e+00
5.3786e+03	5.3e+00	2.95931e+01	3.8e+00
5.3821e+03	5.3e+00	2.28408e+01	2.6e+00
5.3856e+03	5.4e+00	2.36645e+01	3.1e+00
5.3892e+03	5.4e+00	2.83930e+01	2.8e+00
5.3927e+03	5.4e+00	3.37047e+01	4.2e+00
5.3962e+03	5.4e+00	3.78129e+01	5.4e+00
5.3998e+03	5.4e+00	4.88077e+01	4.7e+00
5.4033e+03	5.5e+00	4.67287e+01	4.7e+00
5.4068e+03	5.5e+00	3.78497e+01	2.2e+00
5.4104e+03	5.5e+00	3.28579e+01	3.8e+00
5.4139e+03	5.5e+00	3.15857e+01	2.4e+00
5.4175e+03	5.5e+00	2.31760e+01	3.0e+00
5.4210e+03	5.6e+00	2.21489e+01	4.0e+00
5.4245e+03	5.6e+00	3.03320e+01	3.5e+00
5.4280e+03	5.6e+00	3.12584e+01	2.5e+00
5.4316e+03	5.6e+00	2.75390e+01	3.8e+00
5.4351e+03	5.6e+00	3.12664e+01	4.6e+00
5.4386e+03	5.7e+00	2.60228e+01	3.3e+00
5.4422e+03	5.7e+00	2.42015e+01	3.8e+00
5.4457e+03	5.7e+00	2.52412e+01	2.2e+00
5.4492e+03	5.7e+00	2.82595e+01	3.1e+00
5.4528e+03	5.7e+00	2.96773e+01	4.3e+00
5.4563e+03	5.7e+00	2.83842e+01	3.7e+00
5.4598e+03	5.8e+00	3.11653e+01	2.2e+00
5.4633e+03	5.8e+00	2.64925e+01	3.5e+00
5.4669e+03	5.8e+00	2.42431e+01	4.1e+00
5.4704e+03	5.8e+00	2.45191e+01	3.9e+00
5.4739e+03	5.8e+00	2.55909e+01	2.9e+00
5.4775e+03	5.8e+00	1.80554e+01	3.5e+00
5.4810e+03	5.9e+00	1.46838e+01	4.0e+00
5.4845e+03	5.9e+00	2.24107e+01	4.2e+00
5.4880e+03	5.9e+00	2.12546e+01	1.2e+00
5.4916e+03	5.9e+00	2.73622e+01	2.8e+00
5.4951e+03	5.9e+00	4.10277e+01	3.6e+00
5.4986e+03	6.0e+00	4.31190e+01	3.2e+00
5.5021e+03	6.0e+00	3.70034e+01	5.2e+00
5.5057e+03	6.0e+00	2.87488e+01	4.6e+00
5.5092e+03	6.0e+00	1.68867e+01	3.3e+00
5.5127e+03	6.0e+00	2.62018e+01	2.5e+00
5.5162e+03	6.0e+00	2.04949e+01	3.1e+00
5.5197e+03	6.0e+00	1.66179e+01	2.6e+00
5.5233e+03	6.1e+00	2.14806e+01	4.8e+00
5.5268e+03	6.1e+00	1.36131e+01	2.4e+00
5.5303e+03	6.1e+00	2.38538e+01	2.5e+00
5.5338e+03	6.1e+00	2.21480e+01	3.4e+00
5.5373e+03	6.1e+00	1.93850e+01	2.5e+00
5.5409e+03	6.1e+00	2.61297e+01	3.9e+00
5.5444e+03	6.2e+00	1.18770e+01	1.2e+01
5.5479e+03	6.2e+00	1.28353e+02	9.7e+01
5.5514e+03	6.2e+00	4.43870e+01	9.2e+00
5.5549e+03	6.2e+00	3.25150e+01	2.6e+00
5.5584e+03	6.2e+00	4.60943e+01	4.2e+00
5.5620e+03	6.2e+00	5.04952e+01	5.2e+00
5.5655e+03	6.2e+00	4.67230e+01	4.4e+00
5.5690e+03	6.3e+00	4.04931e+01	3.5e+00
5.5725e+03	6.3e+00	4.25146e+01	4.4e+00
5.5760e+03	6.3e+00	4.30023e+01	2.9e+00
5.5795e+03	6.3e+00	4.11122e+01	3.2e+00
5.5830e+03	6.3e+00	3.93178e+01	3.9e+00
5.5866e+03	6.3e+00	3.02403e+01	4.2e+00
5.5901e+03	6.3e+00	4.89554e+01	4.3e+00
5.5936e+03	6.4e+00	6.34370e+01	5.2e+00
5.5971e+03	6.4e+00	5.97616e+01	2.6e+00
5.6006e+03	6.4e+00	6.99094e+01	4.9e+00
5.6041e+03	6.4e+00	7.46438e+01	5.0e+00
5.6076e+03	6.4e+00	8.66922e+01	3.5e+00
5.6111e+03	6.4e+00	7.48340e+01	3.6e+00
5.6146e+03	6.4e+00	5.81507e+01	3.4e+00
5.6181e+03	6.4e+00	3.29863e+01	3.9e+00
5.6216e+03	6.5e+00	2.04086e+01	2.3e+00
5.6252e+03	6.5e+00	2.35019e+01	4.6e+00
5.6287e+03	6.5e+00	2.24961e+01	2.9e+00
5.6322e+03	6.5e+00	2.37180e+01	3.1e+00
5.6357e+03	6.5e+00	2.67745e+01	2.2e+00
5.6392e+03	6.5e+00	2.34131e+01	2.8e+00
5.6427e+03	6.5e+00	2.07102e+01	4.4e+00
5.6462e+03	6.5e+00	2.86531e+01	2.6e+00
5.6497e+03	6.5e+00	3.50860e+01	3.1e+00
5.6532e+03	6.6e+00	3.88913e+01	3.1e+00
5.6567e+03	6.6e+00	3.87245e+01	2.7e+00
5.6602e+03	6.6e+00	3.58884e+01	2.7e+00
5.6637e+03	6.6e+00	3.37981e+01	2.1e+00
5.6672e+03	6.6e+00	3.43283e+01	2.3e+00
5.6707e+03	6.6e+00	3.40146e+01	2.0e+00
5.6742e+03	6.6e+00	3.86944e+01	4.0e+00
5.6777e+03	6.6e+00	4.03489e+01	2.9e+00
5.6812e+03	6.6e+00	3.82154e+01	2.6e+00
5.6847e+03	6.6e+00	4.22350e+01	3.4e+00
5.6882e+03	6.7e+00	4.02971e+01	3.6e+00
5.6917e+03	6.7e+00	4.26749e+01	3.9e+00
5.6952e+03	6.7e+00	3.84084e+01	3.8e+00
5.6987e+03	6.7e+00	3.73297e+01	3.4e+00
5.7022e+03	6.7e+00	3.49831e+01	2.1e+00
5.7057e+03	6.7e+00	3.45967e+01	2.4e+00
5.7092e+03	6.7e+00	2.56676e+01	3.4e+00
5.7126e+03	6.7e+00	2.00421e+01	3.4e+00
5.7161e+03	6.7e+00	2.21887e+01	2.8e+00
5.7196e+03	6.7e+00	1.83904e+01	4.1e+00
5.7231e+03	6.7e+00	2.44972e+01	1.3e+00
5.7266e+03	6.7e+00	2.07200e+01	2.0e+00
5.7301e+03	6.7e+00	2.63177e+01	4.0e+00
5.7336e+03	6.8e+00	2.41397e+01	3.0e+00
5.7371e+03	6.8e+00	2.15325e+01	2.6e+00
5.7406e+03	6.8e+00	2.84389e+01	2.3e+00
5.7441e+03	6.8e+00	3.16281e+01	2.2e+00
5.7475e+03	6.8e+00	2.95662e+01	4.5e+00
5.7510e+03	6.8e+00	2.45275e+01	4.1e+00
5.7545e+03	6.8e+00	2.39092e+01	4.4e+00
5.7580e+03	6.8e+00	2.42465e+01	3.7e+00
5.7615e+03	6.8e+00	2.58516e+01	1.4e+00
5.7650e+03	6.8e+00	3.67508e+01	2.8e+00
