# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.0769e+03	2.4e+00	1.626316e+02	2.4e+00
5.0804e+03	2.4e+00	1.583023e+02	2.1e+00
5.0840e+03	2.4e+00	1.555005e+02	2.3e+00
5.0875e+03	2.4e+00	1.448359e+02	2.9e+00
5.0910e+03	2.4e+00	1.387647e+02	2.3e+00
5.0946e+03	2.4e+00	1.305235e+02	2.6e+00
5.0981e+03	2.4e+00	1.198978e+02	2.1e+00
5.1017e+03	2.4e+00	1.148425e+02	2.0e+00
5.1052e+03	2.4e+00	1.090690e+02	2.2e+00
5.1088e+03	2.4e+00	1.133916e+02	2.3e+00
5.1123e+03	2.4e+00	1.170910e+02	2.2e+00
5.1158e+03	2.4e+00	1.195162e+02	2.2e+00
5.1194e+03	2.4e+00	1.325109e+02	1.6e+00
5.1229e+03	2.4e+00	1.372938e+02	2.2e+00
5.1265e+03	2.4e+00	1.430171e+02	2.1e+00
5.1300e+03	2.4e+00	1.472670e+02	2.2e+00
5.1335e+03	2.4e+00	1.514658e+02	2.6e+00
5.1371e+03	2.4e+00	1.636246e+02	2.5e+00
5.1406e+03	2.4e+00	1.730077e+02	2.8e+00
5.1441e+03	2.4e+00	1.907328e+02	2.0e+00
5.1477e+03	2.4e+00	1.865892e+02	2.2e+00
5.1512e+03	2.4e+00	1.843567e+02	2.3e+00
5.1548e+03	2.4e+00	1.831248e+02	2.3e+00
5.1583e+03	2.4e+00	1.934294e+02	2.4e+00
5.1618e+03	2.4e+00	2.166084e+02	2.2e+00
5.1654e+03	2.4e+00	2.243161e+02	2.2e+00
5.1689e+03	2.4e+00	2.265869e+02	2.6e+00
5.1724e+03	2.4e+00	2.268455e+02	3.1e+00
5.1760e+03	2.4e+00	2.506758e+02	3.3e+00
5.1795e+03	2.4e+00	2.869265e+02	3.8e+00
5.1830e+03	2.4e+00	3.312181e+02	4.0e+00
5.1866e+03	2.4e+00	3.727429e+02	4.0e+00
5.1901e+03	2.4e+00	3.980919e+02	3.7e+00
5.1936e+03	2.4e+00	3.806394e+02	4.8e+00
5.1971e+03	2.4e+00	3.172936e+02	4.5e+00
5.2007e+03	2.4e+00	2.234255e+02	4.2e+00
5.2042e+03	2.4e+00	1.473629e+02	2.7e+00
5.2077e+03	2.4e+00	9.923541e+01	1.6e+00
5.2113e+03	2.4e+00	9.289081e+01	1.8e+00
5.2148e+03	2.4e+00	9.661123e+01	2.0e+00
5.2183e+03	2.4e+00	1.113131e+02	2.5e+00
5.2219e+03	2.4e+00	1.113150e+02	2.3e+00
5.2254e+03	2.4e+00	1.099973e+02	2.0e+00
5.2289e+03	2.4e+00	9.768145e+01	2.0e+00
5.2324e+03	2.4e+00	9.148876e+01	2.1e+00
5.2360e+03	2.4e+00	9.327866e+01	1.6e+00
5.2395e+03	2.4e+00	9.862001e+01	2.0e+00
5.2430e+03	2.4e+00	1.024420e+02	2.1e+00
5.2465e+03	2.4e+00	1.069902e+02	1.8e+00
5.2501e+03	2.4e+00	1.127329e+02	1.8e+00
5.2536e+03	2.4e+00	1.166340e+02	1.9e+00
5.2571e+03	2.4e+00	1.169472e+02	2.1e+00
5.2606e+03	2.4e+00	1.137566e+02	2.1e+00
5.2641e+03	2.4e+00	1.081855e+02	2.2e+00
5.2677e+03	2.4e+00	1.023484e+02	1.9e+00
5.2712e+03	2.4e+00	9.750161e+01	1.8e+00
5.2747e+03	2.4e+00	9.530174e+01	1.8e+00
5.2782e+03	2.4e+00	9.653661e+01	2.0e+00
5.2817e+03	2.4e+00	9.121143e+01	1.8e+00
5.2853e+03	2.4e+00	9.014439e+01	1.6e+00
5.2888e+03	2.4e+00	8.924073e+01	2.2e+00
5.2923e+03	2.4e+00	8.556771e+01	1.7e+00
5.2958e+03	2.4e+00	8.529454e+01	2.0e+00
5.2993e+03	2.4e+00	8.276784e+01	2.1e+00
5.3029e+03	2.4e+00	8.498634e+01	2.1e+00
5.3064e+03	2.4e+00	8.585202e+01	2.1e+00
5.3099e+03	2.4e+00	9.004905e+01	1.9e+00
5.3134e+03	2.4e+00	8.803806e+01	1.8e+00
5.3169e+03	2.4e+00	9.077065e+01	2.5e+00
5.3204e+03	2.4e+00	8.643289e+01	2.1e+00
5.3240e+03	2.4e+00	9.014869e+01	1.8e+00
5.3275e+03	2.4e+00	9.456133e+01	2.1e+00
5.3310e+03	2.4e+00	1.055625e+02	2.0e+00
5.3345e+03	2.4e+00	1.030631e+02	1.8e+00
5.3380e+03	2.4e+00	1.047657e+02	1.7e+00
5.3415e+03	2.4e+00	1.034388e+02	2.3e+00
5.3450e+03	2.4e+00	1.053339e+02	1.9e+00
5.3485e+03	2.4e+00	9.820085e+01	2.5e+00
5.3521e+03	2.4e+00	8.961185e+01	2.2e+00
5.3556e+03	2.4e+00	8.511330e+01	1.6e+00
5.3591e+03	2.4e+00	8.738064e+01	2.1e+00
5.3626e+03	2.4e+00	8.187530e+01	2.3e+00
5.3661e+03	2.4e+00	7.761977e+01	1.4e+00
5.3696e+03	2.4e+00	7.484300e+01	2.3e+00
5.3731e+03	2.4e+00	7.716735e+01	2.0e+00
5.3766e+03	2.4e+00	7.644163e+01	2.1e+00
5.3801e+03	2.4e+00	7.086183e+01	1.9e+00
5.3836e+03	2.4e+00	7.358652e+01	2.2e+00
5.3871e+03	2.4e+00	7.257585e+01	2.1e+00
5.3907e+03	2.4e+00	7.834621e+01	2.2e+00
5.3942e+03	2.4e+00	9.118123e+01	2.2e+00
5.3977e+03	2.4e+00	1.060818e+02	1.7e+00
5.4012e+03	2.4e+00	1.191102e+02	1.8e+00
5.4047e+03	2.4e+00	1.062513e+02	2.3e+00
5.4082e+03	2.4e+00	8.904532e+01	1.7e+00
5.4117e+03	2.4e+00	7.407411e+01	1.7e+00
5.4152e+03	2.4e+00	6.903276e+01	1.6e+00
5.4187e+03	2.4e+00	7.321375e+01	1.6e+00
5.4222e+03	2.4e+00	7.422387e+01	2.2e+00
5.4257e+03	2.4e+00	7.147694e+01	1.6e+00
5.4292e+03	2.4e+00	6.821930e+01	1.4e+00
5.4327e+03	2.4e+00	6.675774e+01	2.3e+00
5.4362e+03	2.4e+00	7.017603e+01	1.9e+00
5.4397e+03	2.4e+00	7.246999e+01	1.4e+00
5.4432e+03	2.4e+00	7.310309e+01	1.4e+00
5.4467e+03	2.4e+00	7.880802e+01	1.9e+00
5.4502e+03	2.4e+00	7.821520e+01	1.7e+00
5.4537e+03	2.4e+00	7.615360e+01	1.4e+00
5.4572e+03	2.4e+00	7.677389e+01	1.2e+00
5.4607e+03	2.4e+00	6.942092e+01	1.8e+00
5.4642e+03	2.4e+00	6.413221e+01	1.7e+00
5.4677e+03	2.4e+00	5.873405e+01	2.3e+00
5.4712e+03	2.4e+00	6.311939e+01	1.6e+00
5.4747e+03	2.4e+00	5.574010e+01	1.7e+00
5.4782e+03	2.4e+00	5.710503e+01	1.5e+00
5.4817e+03	2.4e+00	5.830567e+01	1.8e+00
5.4852e+03	2.4e+00	6.189431e+01	1.8e+00
5.4887e+03	2.4e+00	7.206860e+01	1.8e+00
5.4922e+03	2.4e+00	8.070927e+01	2.2e+00
5.4956e+03	2.4e+00	9.703557e+01	1.5e+00
5.4991e+03	2.4e+00	9.182413e+01	1.5e+00
5.5026e+03	2.4e+00	8.128791e+01	1.4e+00
5.5061e+03	2.4e+00	6.575309e+01	1.5e+00
5.5096e+03	2.4e+00	5.939118e+01	1.4e+00
5.5131e+03	2.4e+00	6.125459e+01	1.6e+00
5.5166e+03	2.4e+00	5.342958e+01	1.5e+00
5.5201e+03	2.4e+00	5.460043e+01	1.4e+00
5.5236e+03	2.4e+00	5.861483e+01	1.4e+00
5.5271e+03	2.4e+00	6.124946e+01	1.4e+00
5.5306e+03	2.4e+00	6.645809e+01	1.4e+00
5.5340e+03	2.4e+00	6.486349e+01	1.3e+00
5.5375e+03	2.4e+00	6.460653e+01	1.9e+00
5.5410e+03	2.4e+00	6.594303e+01	1.9e+00
5.5445e+03	2.4e+00	7.253277e+01	1.8e+00
