# wL	I
3951.09764095879	759.089830032786
3951.15754178603	448.941956685467
3951.21743702344	448.941956685467
3951.27732667103	424.215239024067
3951.33721072878	337.557753189153
3951.3970891967	308.242870101201
3951.45696207479	102.570657850601
3951.51682936306	78.648133161986
3951.57669106148	78.648133161986
3951.63654717009	335.896315295258
3951.69639768886	424.926900544281
3951.75624261781	424.926900544281
3951.81608195692	11.0539757136675
3951.8759157062	-1.31619641434186
3951.93574386566	-1.31619641434186
3951.99556643528	464.231328937946
3952.05538341508	464.231328937946
3952.11519480504	122.582558225163
3952.17500060517	-222.672737656873
3952.23480081548	-222.672737656873
3952.29459543596	257.701870599909
3952.3543844666	479.39446691562
3952.41416790742	479.39446691562
3952.47394575841	354.08816474444
3952.53371801956	159.860915590808
3952.59348469089	131.637436793476
3952.65324577239	35.8758271940207
3952.71300126406	131.637436793476
3952.7727511659	185.585177722391
3952.8324954779	451.193836817856
3952.89223420008	519.752105834757
3952.95196733243	519.752105834757
3953.01169487495	200.369407115874
3953.07141682764	-148.458802569013
3953.1311331905	-158.708705562097
3953.19084396353	-158.708705562097
3953.25054914673	85.0277079537616
3953.3102487401	85.0277079537616
3953.36994274364	75.132808801172
3953.42963115735	75.132808801172
3953.48931398124	195.030952796071
3953.54899121529	195.030952796071
3953.60866285951	100.995074174643
3953.66832891391	100.995074174643
3953.72798937846	287.771503012552
3953.7876442532	287.771503012552
3953.8472935381	154.079601160635
3953.90693723318	59.0819534187463
3953.96657533842	59.0819534187463
3954.02620785384	211.217838261737
3954.08583477942	403.988523532327
3954.14545611517	505.293744387265
3954.2050718611	505.293744387265
3954.2646820172	505.293744387265
3954.32428658346	491.476511234255
3954.3838855599	491.476511234255
3954.4434789465	470.491250788731
3954.50306674328	470.491250788731
3954.56264895023	485.722165891309
3954.62222556735	492.345249470271
3954.68179659463	519.273931928762
3954.74136203209	519.273931928762
3954.80092187972	548.415270170168
3954.86047613751	548.415270170168
3954.92002480548	368.436510700274
3954.97956788362	310.557760502621
3955.03910537193	310.557760502621
3955.09863727041	653.02582834257
3955.15816357906	653.02582834257
3955.21768429788	608.711391296804
3955.27719942687	608.711391296804
3955.33670896603	721.806726511455
3955.39621291536	721.806726511455
3955.45571127486	678.596446718289
3955.51520404453	675.736005623795
3955.57469122438	640.501110324935
3955.63417281439	495.141961349394
3955.69364881457	347.659527019086
3955.75311922492	347.659527019086
3955.81258404545	660.860728623822
3955.87204327614	743.981638635564
3955.931496917	743.981638635564
3955.99094496804	474.235913695197
3956.05038742924	66.4297819369952
3956.10982430061	66.4297819369952
3956.16925558215	188.840408456562
3956.22868127387	360.974284413857
3956.28810137576	632.056044533919
3956.34751588781	686.78451104089
3956.40692481004	686.78451104089
3956.46632814243	561.26054700223
3956.525725885	523.435766835556
3956.58511803773	355.60477248563
3956.64450460065	355.60477248563
3956.70388557372	434.880837576044
3956.76326095697	607.743657403409
3956.82263075039	607.743657403409
3956.88199495397	573.961562093409
3956.94135356773	273.574530033723
3957.00070659166	271.844759851209
3957.06005402576	271.844759851209
3957.11939587003	344.11901206416
3957.17873212447	449.978964167492
3957.23806278908	449.978964167492
3957.29738786385	436.493503678104
3957.35670734881	436.493503678104
3957.41602124393	518.644793768526
3957.47532954922	726.91113794367
3957.53463226468	865.362761916637
3957.59392939031	865.362761916637
3957.65322092611	847.532112361148
3957.71250687209	795.291454617648
3957.77178722823	776.314053364426
3957.83106199454	776.314053364426
3957.89033117102	555.926927797342
3957.94959475767	484.071664928857
3958.0088527545	484.071664928857
3958.06810516149	562.507643496209
3958.12735197866	619.859937754864
3958.18659320599	619.859937754864
3958.2458288435	529.668513605454
3958.30505889117	529.668513605454
3958.36428334901	682.13599018419
3958.42350221703	682.13599018419
3958.48271549522	556.855113007866
3958.54192318357	520.505342837649
3958.60112528209	520.505342837649
3958.66032179079	540.070703426743
3958.71951270966	614.666777756528
3958.7786980387	614.666777756528
3958.8378777779	589.532385720021
3958.89705192728	589.532385720021
3958.95622048683	600.66459471057
3959.01538345655	733.134853540384
3959.07454083644	828.094858128644
3959.1336926265	828.094858128644
3959.19283882672	686.499502299533
3959.25197943712	686.499502299533
3959.31111445769	689.450137664224
3959.37024388843	689.450137664224
3959.42936772934	582.929660589317
3959.48848598043	532.965247558686
3959.54759864167	532.965247558686
3959.6067057131	577.228982529186
3959.66580719468	634.641538082972
3959.72490308645	647.335118838986
3959.78399338838	647.335118838986
3959.84307810048	644.59506945583
3959.90215722276	629.666182681759
3959.9612307552	475.405378272379
3960.02029869781	360.90459518517
3960.07936105059	360.90459518517
3960.13841781355	514.378717474015
3960.19746898667	611.578858591289
3960.25651456996	611.578858591289
3960.31555456343	572.553333765911
3960.37458896706	537.352122551362
3960.43361778087	474.311571927233
3960.49264100484	424.692641626387
3960.55165863899	393.377834296074
3960.61067068331	393.377834296074
3960.66967713779	440.247606413173
3960.72867800245	478.548920240054
3960.78767327728	479.114149650207
3960.84666296227	614.622108724325
3960.90564705744	658.99731989279
3960.96462556278	658.99731989279
3961.02359847828	610.579641265573
3961.08256580396	586.141921332009
3961.14152753981	573.243030812917
3961.20048368583	434.276164718115
3961.25943424202	341.921365475689
3961.31837920838	341.921365475689
3961.37731858491	404.930336118154
3961.43625237161	404.930336118154
3961.49518056848	397.079095339701
3961.55410317552	397.079095339701
3961.61302019273	500.194515758257
3961.67193162011	518.027169244087
3961.73083745766	518.027169244087
3961.78973770538	484.834318215918
3961.84863236328	458.333583812066
3961.90752143134	458.333583812066
3961.96640490957	458.333583812066
3962.02528279797	443.750967090906
3962.08415509655	411.783352206927
3962.14302180529	411.783352206927
3962.2018829242	411.783352206927
3962.26073845329	324.445053025329
3962.31958839254	324.445053025329
3962.37843274196	363.989391404796
3962.43727150156	396.266407251205
3962.49610467133	477.162881820704
3962.55493225126	478.097516582715
3962.61375424137	478.097516582715
3962.67257064164	475.34768110035
3962.73138145209	463.860314925895
3962.7901866727	463.860314925895
3962.84898630349	431.472852535129
3962.90778034445	421.869991350327
3962.96656879557	421.869991350327
3963.02535165688	443.590838369957
3963.08412892834	500.384994689572
3963.14290060998	500.384994689572
3963.20166670179	383.629972934019
3963.26042720376	346.372179326677
3963.31918211592	346.372179326677
3963.37793143823	402.5791643726
3963.43667517072	443.157579457664
3963.49541331338	498.641305726069
3963.55414586621	543.184233300647
3963.61287282922	548.305584748623
3963.67159420238	548.305584748623
3963.73030998573	471.467726698222
3963.78902017924	404.458938796773
3963.84772478292	372.491716563118
3963.90642379677	372.491716563118
3963.96511722079	396.628820578789
3964.02380505499	476.239401769542
3964.08248729935	481.235421965012
3964.14116395388	482.479053384014
3964.19983501858	482.479053384014
3964.25850049346	419.602630641782
3964.3171603785	322.010859241171
3964.37581467372	279.75839244609
3964.4344633791	279.75839244609
3964.49310649466	366.417768066832
3964.55174402038	403.262350794507
3964.61037595627	403.262350794507
3964.66900230234	391.499167221349
3964.72762305858	381.465487080019
3964.78623822498	381.465487080019
3964.84484780156	391.740552938144
3964.90345178831	391.740552938144
3964.96205018522	375.911004747451
3965.02064299231	296.60295626902
3965.07923020957	289.771397711374
3965.13781183699	289.214184457455
3965.19638787459	257.123283657474
3965.25495832236	253.331867893523
3965.3135231803	185.823590697387
3965.37208244841	134.771747721337
3965.43063612669	134.771747721337
3965.48918421514	215.076140404439
3965.54772671376	252.236733350217
3965.60626362255	252.236733350217
3965.66479494151	214.106200868224
3965.72332067064	214.106200868224
3965.78184080994	220.431284132292
3965.84035535941	321.179700400477
3965.89886431905	321.179700400477
3965.95736768886	290.305446638382
3966.01586546885	286.291325389963
3966.074357659	267.04846649027
3966.13284425932	244.910802932477
3966.19132526981	197.862101507408
3966.24980069048	190.255779762262
3966.30827052131	190.255779762262
3966.36673476231	236.593781966921
3966.42519341349	257.941542098107
3966.48364647484	257.941542098107
3966.54209394634	253.956088135808
3966.60053582804	252.709910909513
3966.65897211989	252.709910909513
3966.71740282192	198.664870538709
3966.77582793411	180.129587974175
3966.83424745648	176.651461923794
3966.89266138901	176.651461923794
3966.95106973172	176.651461923794
3967.0094724846	153.319342315362
3967.06786964764	153.319342315362
3967.12626122086	135.008626275585
3967.18464720425	145.295824286574
3967.2430275978	135.008626275585
3967.30140240154	145.295824286574
3967.35977161543	194.296662978708
3967.4181352395	194.296662978708
3967.47649327374	164.163841647573
3967.53484571815	118.579502787135
3967.59319257273	115.482777465932
3967.65153383748	115.482777465932
3967.7098695124	115.482777465932
3967.76819959749	98.1044105923193
3967.82652409275	74.4432141831214
3967.88484299819	74.4432141831214
3967.94315631379	116.578450500565
3968.00146403956	119.317354127599
3968.0597661755	162.924460388373
3968.11806272161	224.532759025881
3968.1763536779	226.807973541654
3968.23463904435	242.89070494715
3968.29291882097	242.89070494715
3968.35119300776	171.988029562718
3968.40946160473	110.761743291816
3968.46772461186	103.047155320129
3968.52598202916	103.047155320129
3968.58423385664	95.4364189280696
3968.64248009429	91.575077734928
3968.7007207421	84.4431255386682
3968.75895580009	91.575077734928
3968.81718526824	118.896040821639
3968.87540914657	120.894493799882
3968.93362743507	118.896040821639
3968.99184013373	105.293979272679
3969.05004724257	87.9522003398749
3969.10824876158	87.9522003398749
3969.16644469076	97.1324285078699
3969.2246350301	104.237017334812
3969.28281977962	113.503902602568
3969.34099893931	113.503902602568
3969.39917250916	78.3389028359919
3969.4573404892	53.3115533488551
3969.51550287939	37.8848350128837
3969.57365967976	37.8848350128837
3969.63181089031	61.4840139265382
3969.68995651101	86.2511403018507
3969.7480965419	124.951377818389
3969.80623098294	125.505830630962
3969.86435983417	135.271600027921
3969.92248309555	141.046020741387
3969.98060076712	141.408377587051
3970.03871284885	146.070077452819
3970.09681934075	146.070077452819
3970.15492024282	151.135704909319
3970.21301555507	164.299984636832
3970.27110527748	165.462078654706
3970.32918941006	174.200574273956
3970.38726795282	195.406350013488
3970.44534090574	195.882559405222
3970.50340826883	195.882559405222
3970.5614700421	156.393025958555
3970.61952622553	130.780592278684
3970.67757681914	130.780592278684
3970.73562182291	132.463189694592
3970.79366123686	156.901465594133
3970.85169506098	201.017656798375
3970.90972329526	241.547582889927
3970.96774593972	246.86287534614
3971.02576299434	246.86287534614
3971.08377445914	239.714481099513
3971.14178033411	205.277834981017
3971.19978061924	188.003950081304
3971.25777531456	188.003950081304
3971.31576442003	210.701351469812
3971.37374793568	222.447513790254
3971.4317258615	222.447513790254
3971.48969819749	220.908667948982
3971.54766494365	219.527896710203
3971.60562609998	212.650583360721
3971.66358166648	208.868593560109
3971.72153164315	205.360625249462
3971.77947602998	205.360625249462
3971.837414827	213.187409055526
3971.89534803418	214.125250963444
3971.95327565153	214.125250963444
3972.01119767905	235.780420618674
3972.06911411674	240.377595327362
3972.1270249646	250.983983956034
3972.18493022264	275.033469500384
3972.24282989084	275.033469500384
3972.30072396921	264.875494356548
3972.35861245776	232.837885423785
3972.41649535647	208.678216631123
3972.47437266535	208.678216631123
3972.53224438441	240.106885392994
3972.59011051363	247.902646895613
3972.64797105302	249.936783328809
3972.70582600259	249.936783328809
3972.76367536232	260.472853232839
3972.82151913223	270.527843444241
3972.87935731231	280.460881159541
3972.93718990255	283.287280527414
3972.99501690297	288.480362962134
3973.05283831356	288.480362962134
3973.11065413431	273.733304144291
3973.16846436524	271.625924355341
3973.22626900634	270.041216668152
3973.28406805761	255.923785277351
3973.34186151904	255.923785277351
3973.39964939065	267.524611389191
3973.45743167243	283.172876785441
3973.51520836438	307.547561923197
3973.5729794665	313.379799753743
3973.63074497879	313.379799753743
3973.68850490125	301.639357963266
3973.74625923388	301.153691909113
3973.80400797668	298.58527444586
3973.86175112965	298.58527444586
3973.91948869279	303.3488652066
3973.9772206661	322.72092815349
3974.03494704958	341.246963651664
3974.09266784323	341.246963651664
3974.15038304705	326.467342556369
3974.20809266105	326.467342556369
3974.26579668521	340.841399212076
3974.32349511954	340.841399212076
3974.38118796405	334.750445381748
3974.43887521872	334.750445381748
3974.49655688356	341.426960598071
3974.55423295858	343.065900450384
3974.61190344376	346.756842087191
3974.66956833912	346.756842087191
3974.72722764464	345.989842035531
3974.78488136034	337.621941346618
3974.8425294862	337.621941346618
3974.90017202224	355.278840622428
3974.95780896844	384.68312319848
3975.01544032482	421.216472051446
3975.07306609137	422.006852431164
3975.13068626808	422.006852431164
3975.18830085497	409.562855487449
3975.24590985203	400.606708899985
3975.30351325925	400.606708899985
3975.36111107666	406.539235159316
3975.41870330422	406.539235159316
3975.47628994196	402.165933551097
3975.53387098987	399.457921449233
3975.59144644795	388.889964359203
3975.6490163162	382.856774167253
3975.70658059462	382.856774167253
3975.76413928321	397.409446545636
3975.82169238197	418.732690962511
3975.8792398909	431.984256345196
3975.93678181	431.984256345196
3975.99431813927	424.207247551449
3976.05184887871	424.207247551449
3976.10937402832	428.693196636077
3976.16689358811	428.693196636077
3976.22440755806	427.23421765208
3976.28191593818	426.124764452
3976.33941872847	426.124764452
3976.39691592894	435.347836818993
3976.45440753957	435.347836818993
3976.51189356037	419.821998045952
3976.56937399135	411.806385524917
3976.62684883249	411.806385524917
3976.68431808381	421.563514482359
3976.74178174529	423.89438009835
3976.79923981695	425.319072026096
3976.85669229877	445.368373046551
3976.91413919077	464.690891426982
3976.97158049294	488.644936927995
3977.02901620527	488.644936927995
3977.08644632778	487.12230730495
3977.14387086045	469.724141953573
3977.2012898033	454.852369224531
3977.25870315632	454.852369224531
3977.31611091951	455.744415198721
3977.37351309286	460.257715258868
3977.43090967639	481.899443962248
3977.48830067009	482.020819680388
3977.54568607396	482.020819680388
3977.603065888	481.271888144725
3977.66044011221	464.352582523902
3977.71780874659	448.266326121542
3977.77517179114	433.372898084127
3977.83252924586	433.372898084127
3977.88988111075	444.467156539916
3977.94722738581	451.448722598846
3978.00456807104	462.570026554072
3978.06190316644	465.205797520013
3978.11923267201	483.395731008874
3978.17655658776	511.464356917317
3978.23387491367	516.654308045324
3978.29118764975	516.654308045324
3978.348494796	504.238840989632
3978.40579635242	494.552431420611
3978.46309231902	495.485841134161
3978.52038269579	495.288207703494
3978.57766748272	495.288207703494
3978.63494667983	489.850479064112
3978.69222028709	489.850479064112
3978.74948830454	505.745346330875
3978.80675073216	521.494210614459
3978.86400756994	526.598873597619
3978.9212588179	526.598873597619
3978.97850447602	520.289760297473
3979.03574454432	500.144177504244
3979.09297902279	489.93097173356
3979.15020791143	487.092834160487
3979.20743121023	487.092834160487
3979.26464891921	497.726361210586
3979.32186103836	506.265178539463
3979.37906756768	511.144880409907
3979.43626850716	516.968422919201
3979.49346385682	533.584162547984
3979.55065361665	545.143332616622
3979.60783778665	545.143332616622
3979.66501636682	544.891564465547
3979.72218935716	544.607362716497
3979.77935675767	544.891564465547
3979.83651856835	545.373057391039
3979.8936747892	545.373057391039
3979.95082542022	538.598202893046
3980.00797046141	538.138737610396
3980.06510991277	538.138737610396
3980.1222437743	555.0956164965
3980.17937204601	565.803624451839
3980.23649472788	573.931895640504
3980.29361181992	573.931895640504
3980.35072332214	573.312845244822
3980.40782923452	559.979435289642
3980.46492955707	544.550149330968
3980.52202428979	527.416775621254
3980.57911343269	527.416775621254
3980.63619698575	538.331331197594
3980.69327494899	542.401064887193
3980.75034732239	544.528244871524
3980.80741410597	542.401064887193
3980.86447529971	545.658761590842
3980.92153090363	551.018302634612
3980.97858091771	566.748351902745
3981.03562534197	567.640953193349
3981.09266417639	569.299499090633
3981.14969742099	569.299499090633
3981.20672507576	569.299499090633
3981.2637471407	568.925692279516
3981.3207636158	548.794539360537
3981.37777450108	548.794539360537
3981.43477979653	552.334629907351
3981.49177950215	578.73034523684
3981.54877361794	578.73034523684
3981.6057621439	568.939806873978
3981.66274508003	557.441686096611
3981.71972242633	557.441686096611
3981.7766941828	574.922263566418
3981.83366034944	582.080374953026
3981.89062092625	582.080374953026
3981.94757591323	580.735632732289
3982.00452531038	580.735632732289
3982.0614691177	582.332641877916
3982.11840733519	586.548731055483
3982.17533996285	586.985044508872
3982.23226700069	595.036388159598
3982.28918844869	598.875821858661
3982.34610430686	599.726776605074
3982.4030145752	598.875821858661
3982.45991925372	597.693442541832
3982.5168183424	590.103984602981
3982.57371184125	584.470746361783
3982.63059975028	577.412139018402
3982.68748206947	577.412139018402
3982.74435879884	584.417836397738
3982.80122993837	596.208036763996
3982.85809548808	600.59674847654
3982.91495544795	600.59674847654
3982.971809818	601.540627804044
3983.02865859822	607.397779630429
3983.0855017886	615.959562239356
3983.14233938916	623.997220392265
3983.19917139989	626.648693855569
3983.25599782079	640.341544426379
3983.31281865185	640.341544426379
3983.36963389309	633.867879152964
3983.4264435445	627.589076603903
3983.48324760608	622.897990767399
3983.54004607783	618.067229490314
3983.59683895975	622.897990767399
3983.65362625183	623.2868049091
3983.7104079541	626.299549643928
3983.76718406652	627.201130798023
3983.82395458912	627.201130798023
3983.8807195219	629.412502328957
3983.93747886484	631.008591977997
3983.99423261795	629.412502328957
3984.05098078123	631.008591977997
3984.10772335468	630.563683626792
3984.16446033831	634.589947010596
3984.22119173209	642.477055135527
3984.27791753606	642.477055135527
3984.33463775019	634.352701107413
3984.39135237449	634.352701107413
3984.44806140897	648.49031852205
3984.50476485361	667.459052973808
3984.56146270843	667.459052973808
3984.61815497341	658.252384523549
3984.67484164856	643.711413275785
3984.73152273389	634.380140115362
3984.78819822938	634.380140115362
3984.84486813505	636.209730601975
3984.90153245088	650.512301249239
3984.95819117689	668.93946739092
3985.01484431306	676.312013132812
3985.07149185941	676.312013132812
3985.12813381593	665.726699466957
3985.18477018262	648.892412747674
3985.24140095947	643.557731808657
3985.2980261465	640.708140506105
3985.3546457437	640.708140506105
3985.41125975107	644.467331347926
3985.46786816861	650.71884734066
3985.52447099631	650.71884734066
3985.58106823419	650.71884734066
3985.63765988224	651.121018839932
3985.69424594046	654.500441686485
3985.75082640886	654.500441686485
3985.80740128741	648.78423063616
3985.86397057614	648.78423063616
3985.92053427504	653.421850755948
3985.97709238411	657.863818514692
3986.03364490336	657.863818514692
3986.09019183277	657.863818514692
3986.14673317235	658.896100409033
3986.2032689221	658.896100409033
3986.25979908203	653.929849054411
3986.31632365212	645.593157825983
3986.37284263238	645.593157825983
3986.42935602281	649.839669607449
3986.48586382342	656.176168827008
3986.54236603419	656.176168827008
3986.59886265513	646.431983493277
3986.65535368625	640.127388550846
3986.71183912753	640.127388550846
3986.76831897899	643.68807566167
3986.82479324061	656.27363568189
3986.88126191241	661.342854540355
3986.93772499438	667.350891019421
3986.99418248651	677.801801670164
3987.05063438882	677.801801670164
3987.10708070129	669.492452487944
3987.16352142394	669.492452487944
3987.21995655676	669.535000557404
3987.27638609975	672.177774793907
3987.3328100529	677.528959621433
3987.38922841623	677.528959621433
3987.44564118973	671.492643068854
3987.5020483734	670.321945901756
3987.55844996724	670.321945901756
3987.61484597125	671.276484476662
3987.67123638543	672.331146091565
3987.72762120978	673.843667868587
3987.7840004443	679.151150500075
3987.84037408899	679.151150500075
3987.89674214385	678.665300902045
3987.95310460888	678.665300902045
3988.00946148408	680.908587181087
3988.06581276945	692.533393986355
3988.122158465	695.91711757311
3988.17849857071	695.91711757311
3988.23483308659	686.66108427183
3988.29116201264	679.604618738709
3988.34748534886	678.524877636127
3988.40380309526	678.524877636127
3988.46011525183	680.506998031099
3988.51642181856	680.506998031099
3988.57272279546	681.918403372631
3988.62901818254	684.380664578995
3988.68530797978	689.195512298507
3988.7415921872	689.195512298507
3988.79787080478	681.578334566235
3988.85414383254	681.578334566235
3988.91041127046	685.857121162521
3988.96667311856	688.560973607317
3989.02292937682	688.560973607317
3989.07918004526	682.960489734608
3989.13542512387	675.769340190103
3989.19166461264	675.769340190103
3989.24789851159	693.759157852324
3989.30412682071	700.638865767383
3989.36034954	700.638865767383
3989.41656666946	693.282149422704
3989.47277820908	692.769124416543
3989.52898415889	692.769124416543
3989.58518451885	694.089014095562
3989.641379289	694.089014095562
3989.6975684693	694.089014095562
3989.75375205978	696.420865514265
3989.80993006044	711.896845303014
3989.86610247126	715.507289915363
3989.92226929225	715.507289915363
3989.9784305234	715.202635464446
3990.03458616474	688.687944903693
3990.09073621624	682.113144304151
3990.14688067791	679.323275461143
3990.20301954976	679.323275461143
3990.25915283177	682.847407806901
3990.31528052395	698.079853590115
3990.3714026263	723.806806052253
3990.42751913883	723.806806052253
3990.48363006152	719.206689421189
3990.53973539439	704.313669197195
3990.59583513742	692.626983857034
3990.65192929062	692.626983857034
3990.708017854	696.337348872043
3990.76410082755	711.562234221553
3990.82017821126	711.562234221553
3990.87625000515	706.653437801961
3990.9323162092	700.072807045585
3990.98837682343	697.201974344073
3991.04443184783	700.072807045585
3991.10048128239	707.215880888073
3991.15652512713	708.614897446106
3991.21256338204	710.234597642074
3991.26859604711	708.614897446106
3991.32462312236	703.847877512772
3991.38064460779	703.847877512772
3991.43666050337	710.109329585239
3991.49267080913	710.109329585239
3991.54867552506	705.761234401087
3991.60467465116	705.761234401087
3991.66066818743	713.197573389406
3991.71665613387	714.907726292452
3991.77263849048	714.907726292452
3991.82861525726	709.343410138864
3991.88458643421	705.797198286236
3991.94055202134	705.797198286236
3991.99651201862	706.018093858413
3992.05246642609	709.372260652581
3992.10841524372	709.426150717805
3992.16435847152	712.287049714324
3992.22029610949	719.334100704836
3992.27622815764	732.77070724198
3992.33215461595	735.911238200482
3992.38807548443	735.911238200482
3992.44399076309	717.137399399365
3992.49990045191	714.958666684592
3992.55580455091	714.958666684592
3992.61170306007	717.513992768516
3992.66759597941	731.365811353143
3992.72348330891	731.365811353143
3992.77936504859	715.244847482789
3992.83524119843	711.968663379663
3992.89111175845	711.968663379663
3992.94697672863	724.491754833966
3993.00283610899	730.55101988261
3993.05868989952	730.55101988261
3993.11453810022	721.4895818972
3993.17038071108	711.126578447261
3993.22621773212	711.126578447261
3993.28204916333	716.6606701206
3993.33787500471	716.821553309532
3993.39369525626	718.297023792903
3993.44950991797	716.821553309532
3993.50531898986	717.106059827422
3993.56112247193	717.106059827422
3993.61692036415	721.999206396034
3993.67271266656	721.999206396034
3993.72849937912	718.526119156895
3993.78428050186	718.526119156895
3993.84005603478	724.879503507151
3993.89582597786	724.879503507151
3993.95159033111	721.866498845322
3994.00734909453	715.883231517046
3994.06310226812	715.883231517046
3994.11884985188	721.001158971754
3994.17459184582	728.427233628661
3994.23032824992	729.893632455405
3994.28605906419	728.427233628661
3994.34178428864	728.113774475727
3994.39750392325	727.193158154582
3994.45321796804	714.139492790111
3994.50892642299	705.193701064044
3994.56462928812	704.617361348283
3994.62032656341	705.193701064044
3994.67601824887	714.667901407248
3994.73170434451	721.598223986858
3994.78738485031	731.680502016964
3994.8430597663	732.620212806677
3994.89872909244	732.620212806677
3994.95439282875	722.398022724187
3995.01005097524	711.474427581613
3995.0657035319	708.881768168116
3995.12135049873	704.639332609487
3995.17699187572	704.639332609487
3995.2326276629	714.257929461498
3995.28825786023	727.283550680846
3995.34388246774	729.788042203173
3995.39950148542	729.788042203173
3995.45511491327	727.199394559095
3995.51072275129	720.715672696937
3995.56632499948	714.803551367565
3995.62192165784	714.803551367565
3995.67751272637	719.712037869546
3995.73309820507	723.954699891242
3995.78867809394	734.477433649876
3995.84425239298	734.477433649876
3995.89982110219	726.475724933579
3995.95538422158	726.475724933579
3996.01094175113	726.262543367962
3996.06649369085	727.015274587587
3996.12204004074	726.262543367962
3996.1775808008	727.015274587587
3996.23311597104	734.531584655089
3996.28864555144	734.531584655089
3996.34416954202	730.081795512637
3996.39968794276	719.884808527548
3996.45520075367	713.343058281978
3996.51070797476	708.55433095985
3996.56620960601	706.214967697595
3996.62170564744	708.55433095985
3996.67719609904	716.036376920762
3996.7326809608	718.201270632537
3996.78816023274	718.201270632537
3996.84363391484	717.707763214356
3996.89910200712	717.707763214356
3996.95456450957	720.074581651368
3997.01002142218	720.074581651368
3997.06547274497	713.671525078601
3997.12091847793	713.671525078601
3997.17635862105	719.026162407828
3997.23179317436	727.948105982013
3997.28722213782	727.948105982013
3997.34264551146	725.540692323085
3997.39806329527	725.276690165224
3997.45347548925	725.276690165224
3997.5088820934	726.376601883187
3997.56428310772	726.376601883187
3997.61967853221	724.015551531637
3997.67506836687	721.16537908879
3997.7304526117	724.015551531637
3997.78583126671	724.146997848151
3997.84120433187	728.995012833587
3997.89657180722	739.86480359754
3997.95193369273	741.76380229763
3998.00728998841	742.503875109494
3998.06264069426	742.503875109494
3998.11798581029	724.782680324581
3998.17332533648	713.333470242022
3998.22865927284	713.333470242022
3998.28398761938	722.498058355463
3998.33931037608	723.31105246562
3998.39462754296	726.540705019822
3998.44993912	729.252651603177
3998.50524510722	728.511808671873
3998.5605455046	728.875256955657
3998.61584031216	728.511808671873
3998.67112952988	726.702583533356
3998.72641315778	725.825801143481
3998.78169119584	726.702583533356
3998.83696364408	731.771665031514
3998.89223050249	734.798573579855
3998.94749177106	734.798573579855
3999.00274744981	729.691812525164
3999.05799753873	724.036087125184
3999.11324203782	721.765110023775
3999.16848094708	721.765110023775
3999.2237142665	724.665993813596
3999.27894199611	725.469981652509
3999.33416413587	731.742125405724
3999.38938068581	745.296630071054
3999.44459164592	748.894459862853
3999.4997970162	749.496376093529
3999.55499679666	750.818602947568
3999.61019098727	749.496376093529
3999.66537958806	737.097593095754
3999.72056259903	731.634621490054
3999.77574002016	724.056025849585
3999.83091185146	724.056025849585
3999.88607809293	724.056025849585
3999.94123874458	725.28041108609
3999.99639380639	724.137953490249
4000.05154327837	725.28041108609
4000.10668716052	728.545037722576
4000.16182545285	728.545037722576
4000.21695815534	732.246435227505
4000.272085268	735.616385868781
4000.32720679084	744.865788413762
4000.38232272385	752.985650945645
4000.43743306702	752.985650945645
4000.49253782036	750.938385668476
4000.54763698388	750.938385668476
