# wL	I
4114.71748666048	1176.13414523598
4114.7692772858	1158.29100828523
4114.82106241566	1153.39967247882
4114.87284205006	1140.64741781197
4114.92461618898	1140.64741781197
4114.97638483245	1167.50708450491
4115.02814798044	1169.10874159738
4115.07990563297	1174.64806093723
4115.13165779003	1183.16820084958
4115.18340445162	1192.11022869159
4115.23514561775	1201.81833320938
4115.28688128841	1201.81833320938
4115.3386114636	1198.63591964251
4115.39033614334	1198.63591964251
4115.44205532761	1185.46798280138
4115.49376901639	1184.90899226006
4115.54547720972	1172.33388070092
4115.59717990759	1172.33388070092
4115.64887710999	1193.26128380478
4115.70056881692	1193.93157856888
4115.75225502838	1198.93910027285
4115.80393574438	1198.93910027285
4115.85561096492	1194.18284704724
4115.90728068998	1194.18284704724
4115.95894491957	1220.45639460343
4116.01060365371	1221.69082891356
4116.06225689239	1227.45857653432
4116.11390463558	1247.94348245731
4116.16554688331	1247.94348245731
4116.21718363559	1246.00912427366
4116.26881489239	1246.00912427366
4116.32044065372	1259.18315600944
4116.37206091959	1260.595741878
4116.42367568999	1309.62412716933
4116.47528496493	1309.62412716933
4116.5268887444	1301.28690223988
4116.57848702839	1266.65440306226
4116.63007981693	1266.65440306226
4116.68166711	1269.29211745064
4116.73324890761	1269.29211745064
4116.78482520974	1268.35600406423
4116.83639601642	1267.60998011655
4116.88796132762	1267.60998011655
4116.93952114336	1286.4589933324
4116.99107546363	1286.4589933324
4117.04262428844	1262.06013376377
4117.09416761778	1243.53181979114
4117.14570545165	1243.53181979114
4117.19723779006	1258.89309755934
4117.248764633	1274.59319718324
4117.30028598047	1287.39060510731
4117.35180183249	1287.64542548785
4117.40331218902	1288.45710550134
4117.4548170501	1288.57066104603
4117.5063164157	1300.33731534555
4117.55781028585	1300.33731534555
4117.60929866053	1283.82121951027
4117.66078153973	1276.05033228841
4117.71225892347	1276.05033228841
4117.76373081176	1296.3818966747
4117.81519720456	1296.3818966747
4117.86665810191	1286.00173426558
4117.91811350378	1269.4869491923
4117.96956341019	1269.4869491923
4118.02100782114	1275.21464674046
4118.07244673661	1288.44547741047
4118.12388015663	1288.44547741047
4118.17530808118	1280.8541285854
4118.22673051026	1280.8541285854
4118.27814744387	1284.43227363969
4118.32955888202	1319.80268561714
4118.3809648247	1322.45373836625
4118.4323652719	1327.89157895621
4118.48376022366	1332.06609060093
4118.53514967994	1345.49655830075
4118.58653364076	1345.49655830075
4118.6379121061	1344.38791911124
4118.68928507599	1344.38791911124
4118.7406525504	1358.56755048089
4118.79201452934	1378.75873374469
4118.84337101284	1379.44332804552
4118.89472200085	1379.44332804552
4118.9460674934	1379.44332804552
4118.99740749049	1382.99894184326
4119.0487419921	1382.99894184326
4119.10007099825	1371.25673142903
4119.15139450894	1352.2378745243
4119.20271252416	1352.2378745243
4119.25402504391	1403.79391231964
4119.3053320682	1409.08119575899
4119.35663359702	1409.08119575899
4119.40792963037	1409.08119575899
4119.45922016825	1403.65699178908
4119.51050521067	1371.64600848237
4119.56178475763	1371.64600848237
4119.61305880911	1395.13416894913
4119.66432736514	1396.00647832416
4119.71559042569	1396.00647832416
4119.76684799078	1379.60830849982
4119.8181000604	1379.60830849982
4119.86934663456	1379.48151927349
4119.92058771325	1379.48151927349
4119.97182329648	1379.48151927349
4120.02305338423	1399.91385574423
4120.07427797652	1399.91385574423
4120.12549707334	1406.14395270795
4120.17671067471	1408.39509975365
4120.22791878059	1413.96575670632
4120.27912139102	1413.96575670632
4120.33031850598	1405.76205904601
4120.38151012547	1384.7697147057
4120.43269624949	1368.12184605826
4120.48387687806	1363.01162208285
4120.53505201114	1368.12184605826
4120.58622164878	1390.9215535816
4120.63738579094	1407.8740807705
4120.68854443763	1407.8740807705
4120.73969758886	1406.33312830791
4120.79084524462	1400.25934374799
4120.84198740491	1396.74037437701
4120.89312406974	1394.13199551799
4120.9442552391	1388.10552005732
4120.995380913	1394.13199551799
4121.04650109143	1397.24034432705
4121.0976157744	1418.65303286624
4121.14872496188	1446.09204089834
4121.19982865392	1446.09204089834
4121.25092685048	1440.17411485053
4121.30201955158	1440.17411485053
4121.35310675721	1470.00074223144
4121.40418846738	1498.29641062748
4121.45526468207	1514.0432556391
4121.50633540131	1514.0432556391
4121.55740062508	1503.80337905808
4121.60846035337	1487.11162065925
4121.65951458621	1480.91911459732
4121.71056332358	1480.87484108165
4121.76160656547	1470.03233480382
4121.81264431191	1465.76722576089
4121.86367656288	1444.0017077289
4121.91470331838	1431.52282977713
4121.96572457841	1431.52282977713
4122.01674034299	1431.52282977713
4122.06775061208	1437.05337655398
4122.11875538572	1455.56050285465
4122.16975466389	1455.56050285465
4122.22074844659	1444.27674184189
4122.27173673383	1433.26873850634
4122.3227195256	1433.26873850634
4122.3736968219	1434.72212881915
4122.42466862274	1434.72212881915
4122.47563492811	1420.91961773703
4122.52659573802	1415.42604377296
4122.57755105245	1415.36293299159
4122.62850087143	1415.42604377296
4122.67944519494	1428.17283320872
4122.73038402298	1440.27398555528
4122.78131735555	1469.28294174995
4122.83224519265	1483.08232298079
4122.88316753429	1509.2702719467
4122.93408438047	1534.91679386999
4122.98499573118	1534.91679386999
4123.03590158641	1509.54302931636
4123.08680194619	1460.72603054523
4123.1376968105	1460.72603054523
4123.18858617935	1466.02392821639
4123.23947005272	1497.60723960775
4123.29034843063	1528.09857372133
4123.34122131307	1531.19097505415
4123.39208870005	1531.19097505415
4123.44295059156	1501.99701866317
4123.4938069876	1470.23436708019
4123.54465788819	1470.23436708019
4123.59550329329	1474.17874853297
4123.64634320294	1495.50855597274
4123.69717761712	1501.58111762315
4123.74800653583	1510.43034683982
4123.79882995907	1514.4871986724
4123.84964788685	1514.4871986724
4123.90046031917	1515.34380332708
4123.95126725602	1508.76201584928
4124.0020686974	1515.29534348491
4124.05286464331	1499.56177923633
4124.10365509376	1496.93729613052
4124.15444004874	1496.93729613052
4124.20521950826	1519.91226866162
4124.2559934723	1519.91226866162
4124.30676194089	1509.58202240733
4124.357524914	1501.81201234352
4124.40828239165	1509.58202240733
4124.45903437384	1512.32924907839
4124.50978086055	1513.83749278649
4124.5605218518	1512.32924907839
4124.61125734759	1488.79903915016
4124.6619873479	1488.79903915016
4124.71271185275	1491.27177114188
4124.76343086214	1491.93298923144
4124.81414437606	1491.93298923144
4124.86485239451	1503.89612253149
4124.91555491749	1523.94729914582
4124.96625194502	1523.94729914582
4125.01694347708	1515.02657582928
4125.06762951365	1494.12053544424
4125.11831005478	1494.12053544424
4125.16898510042	1503.11665253568
4125.21965465062	1513.90213833942
4125.27031870534	1512.4051841451
4125.32097726459	1512.4051841451
4125.37163032839	1508.52205633481
4125.4222778967	1508.52205633481
4125.47291996956	1527.49230680875
4125.52355654695	1527.71207407877
4125.57418762887	1540.38733413738
4125.62481321533	1540.38733413738
4125.67543330632	1540.38733413738
4125.72604790185	1538.06763090923
4125.7766570019	1525.72799124314
4125.8272606065	1525.5645096959
4125.87785871562	1503.96206766217
4125.92845132928	1495.93923497342
4125.97903844748	1491.29385100448
4126.02962007019	1495.93923497342
4126.08019619746	1496.83535543916
4126.13076682925	1497.86836481947
4126.18133196558	1508.15573577279
4126.23189160644	1555.1035629359
4126.28244575183	1555.9521270211
4126.33299440176	1559.21143122592
4126.38353755622	1582.00477295494
4126.43407521522	1582.00477295494
4126.48460737874	1561.88408231418
4126.53513404681	1552.82416157305
4126.58565521941	1552.82416157305
4126.63617089653	1559.89699433261
4126.6866810782	1559.89699433261
4126.73718576439	1558.88583469839
4126.78768495512	1545.8001799295
4126.83817865039	1545.8001799295
4126.88866685018	1538.04270618433
4126.93914955451	1533.23400583519
4126.98962676338	1517.86319173844
4127.04009847678	1517.86319173844
4127.09056469471	1552.36187897501
4127.14102541718	1584.31406329066
4127.19148064418	1584.31406329066
4127.24193037572	1579.80650098156
4127.29237461177	1573.88237909721
4127.34281335238	1573.88237909721
4127.39324659751	1573.88237909721
4127.44367434718	1566.38081990756
4127.49409660139	1557.91463548452
4127.54451336011	1534.73819367472
4127.59492462339	1499.61301888821
4127.64533039119	1458.33316102142
4127.69573066352	1426.52262216671
4127.74612544039	1419.35554411924
4127.7965147218	1413.3041789132
4127.84689850773	1396.80653540693
4127.89727679821	1396.15587816932
4127.94764959321	1396.15587816932
4127.99801689275	1409.14944406387
4128.04837869682	1416.98730035382
4128.09873500542	1417.07136959904
4128.14908581857	1417.07136959904
4128.19943113623	1451.06424383921
4128.24977095844	1464.71170134684
4128.30010528518	1479.01369224285
4128.35043411645	1479.01369224285
4128.40075745227	1506.18373075061
4128.4510752926	1530.74023583317
4128.50138763748	1535.2201192885
4128.55169448688	1535.39965494736
4128.60199584083	1539.71991739762
4128.65229169931	1554.75089813431
4128.70258206231	1554.75089813431
4128.75286692985	1531.07940457112
4128.80314630193	1516.8635630426
4128.85342017854	1516.8635630426
4128.90368855968	1543.01323063416
4128.95395144536	1567.46818151559
4129.00420883557	1584.30375655573
4129.05446073031	1587.8923010235
4129.10470712959	1598.80917283622
4129.1549480334	1604.68108299797
4129.20518344175	1635.11213098967
4129.25541335462	1636.22990753866
4129.30563777204	1644.46395182076
4129.35585669399	1644.46395182076
4129.40607012046	1642.04354754939
4129.45627805148	1627.64894203192
4129.50648048702	1607.60036129244
4129.5566774271	1604.9178941864
4129.60686887172	1604.9178941864
4129.65705482087	1613.46240527388
4129.70723527454	1613.46240527388
4129.75741023277	1607.95535093271
4129.80757969551	1601.95366443826
4129.85774366279	1601.95366443826
4129.90790213461	1627.81229567459
4129.95805511096	1659.76407031237
4130.00820259184	1659.76407031237
4130.05834457726	1639.83985541088
4130.10848106721	1634.22420063023
4130.15861206169	1618.28114611116
4130.20873756072	1593.21522980571
4130.25885756426	1574.98475246356
4130.30897207235	1555.59437432896
4130.35908108496	1538.8376910763
4130.40918460212	1524.82165803729
4130.45928262381	1509.47422032108
4130.50937515003	1504.80634529588
4130.55946218078	1482.23400792063
4130.60954371607	1372.4317622824
4130.65961975588	1344.54020433498
4130.70969030024	1344.52615334425
4130.75975534913	1344.52615334425
4130.80981490256	1355.2228516646
4130.8598689605	1373.9271840809
4130.909917523	1389.85820180629
4130.95996059001	1452.74821325627
4131.00999816157	1465.69654497168
4131.06003023766	1478.12058965169
4131.11005681829	1480.09505171842
4131.16007790344	1517.5828051243
4131.21009349314	1517.5828051243
4131.26010358735	1523.73856602025
4131.31010818612	1542.822498435
4131.36010728941	1542.822498435
4131.41010089724	1533.56012654903
4131.46008900959	1533.56012654903
4131.51007162649	1537.15751427546
4131.56004874791	1545.43105662872
4131.61002037387	1545.43105662872
4131.65998650436	1542.8679668496
4131.7099471394	1540.76055645826
4131.75990227895	1540.08144383716
4131.80985192304	1503.61429451368
4131.85979607168	1502.2687813019
4131.90973472484	1490.28831748096
4131.95966788253	1487.99467588829
4132.00959554476	1482.99575488833
4132.05951771153	1487.99467588829
4132.10943438281	1504.08863845828
4132.15934555865	1535.9159359419
4132.20925123901	1578.00862952152
4132.25915142391	1581.77770953094
4132.30904611334	1578.00862952152
4132.35893530731	1572.48118864523
4132.4088190058	1562.5395272314
4132.45869720883	1562.5395272314
4132.5085699164	1571.28280128658
4132.5584371285	1573.74580834494
4132.60829884513	1571.28280128658
4132.6581550663	1564.91723203993
4132.70800579199	1564.91723203993
4132.75785102223	1575.52917080049
4132.807690757	1584.98619958493
4132.8575249963	1608.28097901541
4132.90735374013	1622.69227365006
4132.9571769885	1622.69227365006
4133.0069947414	1618.74391002278
4133.05680699884	1607.14760481093
4133.1066137608	1580.82867660795
4133.15641502731	1575.60463561435
4133.20621079834	1575.60463561435
4133.25600107391	1588.60763882868
4133.30578585402	1588.60763882868
4133.35556513865	1587.47789826578
4133.40533892782	1587.47789826578
4133.45510722153	1607.75138059545
4133.50487001976	1611.03875261943
4133.55462732254	1615.56412807538
4133.60437912984	1616.80321607518
4133.65412544168	1663.941877477
4133.70386625805	1677.66108807066
4133.75360157896	1677.66108807066
4133.8033314044	1662.06106766365
4133.85305573438	1632.68507873239
4133.90277456888	1608.66303837008
4133.95248790792	1605.58227424075
4134.0021957515	1608.66303837008
4134.0518980996	1630.34956842838
4134.10159495224	1646.27228736988
4134.15128630942	1646.27228736988
4134.20097217113	1643.08976451828
4134.25065253737	1602.56564605196
4134.30032740815	1576.91245478087
4134.34999678346	1576.91245478087
4134.39966066331	1628.25679356331
4134.44931904767	1641.39869663405
4134.49897193658	1641.39869663405
4134.54861933003	1629.99141660125
4134.59826122801	1610.93895122502
4134.64789763052	1609.35943468381
4134.69752853757	1592.67676029897
4134.74715394915	1592.67676029897
4134.79677386525	1615.69332676624
4134.84638828591	1638.15208969852
4134.89599721109	1678.75298211267
4134.9456006408	1678.75298211267
4134.99519857504	1677.55995620565
4135.04479101382	1668.40126194602
4135.09437795714	1668.40126194602
4135.14395940498	1668.54123517079
4135.19353535737	1668.54123517079
4135.24310581428	1668.24435671314
4135.29267077573	1663.40510921821
4135.34223024172	1632.9809817865
4135.39178421223	1623.14843872208
4135.44133268728	1623.14843872208
4135.49087566687	1651.16216894601
4135.54041315098	1651.16216894601
4135.58994513963	1643.39941002004
4135.63947163282	1631.34472401648
4135.68899263054	1631.34472401648
4135.73850813278	1584.64000398417
4135.78801813957	1567.45288344898
4135.83752265089	1560.93103166416
4135.88702166674	1567.45288344898
4135.93651518714	1587.55985031009
4135.98600321205	1610.63195002199
4136.03548574151	1654.98536422487
4136.08496277549	1657.80172563088
4136.13443431401	1657.80172563088
4136.18390035706	1660.86238517355
4136.23336090465	1654.97232356008
4136.28281595678	1660.86238517355
4136.33226551343	1664.98248512057
4136.38170957462	1664.98248512057
4136.43114814034	1616.76283447645
4136.4805812106	1584.80327130215
4136.53000878539	1584.80327130215
4136.57943086471	1606.57274914488
4136.62884744857	1612.88984319141
4136.67825853696	1633.955180245
4136.72766412988	1646.9243176827
4136.77706422734	1633.955180245
4136.82645882933	1623.49901508798
4136.87584793586	1617.35290501803
4136.92523154691	1622.61949594823
4136.97460966251	1622.61949594823
4137.02398228264	1637.53334264376
4137.07334940729	1644.50428099293
4137.12271103649	1648.2908164563
4137.17206717022	1667.44943771602
4137.22141780848	1672.79511957604
4137.27076295127	1672.79511957604
4137.3201025986	1666.55301447059
4137.36943675047	1661.27285843141
4137.41876540685	1647.17684595478
4137.46808856778	1647.17684595478
4137.51740623325	1649.51280468122
4137.56671840325	1662.05569601031
4137.61602507777	1666.54403486164
4137.66532625684	1666.54403486164
4137.71462194043	1664.90330591548
4137.76391212857	1664.90330591548
4137.81319682122	1676.20045624102
4137.86247601843	1676.20045624102
4137.91174972016	1669.98781341423
4137.96101792642	1635.42548946753
4138.01028063722	1635.42548946753
4138.05953785256	1648.62007468178
4138.10878957242	1690.30218403778
4138.15803579682	1698.34665725302
4138.20727652576	1698.34665725302
4138.25651175922	1697.86641244769
4138.30574149723	1649.84242434586
4138.35496573975	1648.67806177252
4138.40418448683	1648.67806177252
4138.45339773843	1641.40756187096
4138.50260549456	1641.40756187096
4138.55180775524	1674.11833382331
4138.60100452043	1674.11833382331
4138.65019579017	1657.49101315218
4138.69938156444	1648.89745040973
4138.74856184325	1633.706219215
4138.79773662658	1633.706219215
4138.84690591445	1633.706219215
4138.89606970685	1631.33630795261
4138.9452280038	1619.09131144656
4138.99438080526	1619.09131144656
4139.04352811127	1629.99130303834
4139.09266992181	1636.82913018192
4139.14180623688	1662.5186695096
4139.19093705649	1662.5186695096
4139.24006238063	1648.80479023402
4139.2891822093	1631.9907071796
4139.33829654251	1625.38208925559
4139.38740538025	1631.9907071796
4139.43650872252	1648.04908888329
4139.48560656933	1666.34854434325
4139.53469892068	1684.73684606806
4139.58378577655	1684.73684606806
4139.63286713696	1665.89549418869
4139.6819430019	1638.1295744165
4139.73101337138	1638.1295744165
4139.78007824539	1653.39676425666
4139.82913762393	1692.81909717906
4139.87819150701	1692.81909717906
4139.92723989461	1702.26286831693
4139.97628278676	1714.37077203097
4140.02532018344	1714.37077203097
4140.07435208466	1720.23389477837
4140.1233784904	1709.2172966473
4140.17239940068	1707.16488126125
4140.22141481548	1703.44026731056
4140.27042473484	1703.44026731056
4140.31942915872	1719.62356996556
4140.36842808714	1719.62356996556
4140.41742152007	1673.59854466944
4140.46640945756	1668.39820109512
4140.51539189957	1656.83955174251
4140.56436884612	1654.1181837056
4140.6133402972	1637.80798570609
4140.66230625282	1637.75812079655
4140.71126671296	1636.2940482995
4140.76022167765	1637.75812079655
4140.80917114686	1649.11661519572
4140.85811512062	1684.29062459956
4140.9070535989	1685.10369603594
4140.95598658172	1708.54867240009
4141.00491406906	1714.13472109218
4141.05383606095	1716.0208011123
4141.10275255736	1716.0208011123
4141.15166355832	1704.12609544507
4141.20056906381	1659.79977921466
4141.24946907383	1618.55027626245
4141.29836358837	1618.55027626245
4141.34725260747	1649.39341080743
4141.39613613108	1675.31950673956
4141.44501415924	1675.31950673956
4141.49388669192	1675.31950673956
4141.54275372915	1679.8099006994
4141.5916152709	1702.94907546756
4141.64047131719	1702.94907546756
4141.689321868	1695.42643607546
4141.73816692337	1681.65222555386
4141.78700648325	1677.34910217621
4141.83584054768	1614.52214926406
4141.88466911664	1614.52214926406
4141.93349219012	1639.31073758394
4141.98230976815	1684.91326472791
4142.0311218507	1702.47890850574
4142.07992843779	1702.47890850574
4142.12872952942	1694.96138928523
4142.17752512558	1640.94340808768
4142.22631522626	1633.58982660889
4142.2750998315	1622.46432365122
4142.32387894125	1624.12426367971
4142.37265255555	1624.12426367971
4142.42142067437	1634.71124181637
4142.47018329774	1640.37169062079
4142.51894042562	1663.34939289205
4142.56769205806	1680.77604982303
4142.61643819501	1680.77604982303
4142.66517883651	1678.9864181207
4142.71391398253	1650.30415973387
4142.7626436331	1632.74818044778
4142.8113677882	1630.72560619396
4142.86008644782	1630.72560619396
4142.90879961198	1650.1368183755
4142.95750728069	1653.77053496575
4143.00620945391	1680.19481846284
4143.05490613167	1698.91143009153
4143.10359731398	1698.91143009153
4143.1522830008	1681.02431404052
4143.20096319217	1679.08372549477
4143.24963788807	1656.09960809216
4143.2983070885	1629.65742499906
4143.34697079346	1621.8302522966
4143.39562900296	1621.8302522966
4143.444281717	1621.8302522966
4143.49292893556	1621.61419092124
4143.54157065866	1600.80063995553
4143.59020688629	1600.80063995553
4143.63883761847	1589.07149136146
4143.68746285516	1577.13743722975
4143.7360825964	1516.17861950702
4143.78469684217	1510.82438547261
4143.83330559247	1510.82438547261
4143.8819088473	1519.29412024333
4143.93050660667	1541.5587577134
4143.97909887058	1592.08422832095
4144.02768563901	1618.75139302523
4144.07626691197	1618.75139302523
4144.12484268948	1573.84380780107
4144.17341297153	1573.84380780107
4144.22197775809	1599.35749114944
4144.27053704919	1614.84448415609
4144.31909084484	1634.89944104504
4144.36763914501	1645.42666050572
4144.41618194971	1653.20223839008
4144.46471925895	1653.20223839008
4144.51325107273	1652.38416056301
4144.56177739103	1639.41886047039
4144.61029821387	1637.55384444494
4144.65881354124	1639.41886047039
4144.70732337315	1662.1291973831
4144.75582770959	1668.80413865922
4144.80432655056	1674.95015709684
4144.85281989608	1674.95015709684
4144.90130774611	1653.8116149602
4144.94979010069	1653.8116149602
4144.9982669598	1679.36490403362
4145.04673832344	1679.36490403362
4145.09520419163	1654.78237189214
4145.14366456433	1600.40061895847
4145.19211944158	1600.40061895847
4145.24056882335	1600.98792362356
4145.28901270966	1603.48867927232
4145.3374511005	1622.16202235858
4145.38588399588	1622.16202235858
4145.4343113958	1621.78467697504
4145.48273330024	1621.78467697504
4145.53114970922	1621.78467697504
4145.57956062273	1615.03611554252
4145.62796604078	1613.99763025182
4145.67636596337	1613.99763025182
4145.72476039047	1613.99763025182
4145.77314932212	1611.79420967747
4145.8215327583	1611.79420967747
4145.86991069902	1627.63992977419
4145.91828314426	1686.10450254046
4145.96665009404	1686.10450254046
4146.01501154837	1676.09091529403
4146.06336750721	1666.20617101653
4146.1117179706	1666.20617101653
4146.16006293851	1685.78859550386
4146.20840241096	1685.78859550386
4146.25673638795	1662.55099616088
4146.30506486946	1662.55099616088
4146.35338785551	1652.60079931407
4146.4017053461	1632.25490239996
4146.45001734121	1625.03851220844
4146.49832384086	1625.03851220844
4146.54662484505	1639.85136237261
4146.59492035377	1642.22651932359
4146.64321036702	1644.7485817285
4146.69149488481	1655.4535187488
4146.73977390713	1655.4535187488
4146.78804743398	1655.4535187488
4146.83631546537	1669.27637075266
4146.8845780013	1696.52303961355
4146.93283504175	1708.66708740657
4146.98108658673	1708.66708740657
4147.02933263626	1652.09975022743
4147.07757319032	1645.98458500235
4147.1258082489	1645.98458500235
4147.17403781202	1664.05861786683
4147.22226187968	1698.70477237875
4147.27048045187	1727.73684884821
4147.31869352859	1727.73684884821
4147.36690110985	1698.68394973157
4147.41510319564	1689.30362347401
4147.46329978597	1677.57966984421
4147.51149088082	1652.34528355484
4147.55967648022	1645.64218170697
4147.60785658414	1629.76143698983
4147.6560311926	1629.76143698983
4147.70420030559	1650.28766627835
4147.75236392312	1650.28766627835
4147.80052204518	1630.47576734939
4147.84867467177	1594.16241409351
4147.8968218029	1594.16241409351
4147.94496343856	1596.64077141662
4147.99309957876	1608.51485233628
4148.04123022348	1613.60679454902
4148.08935537275	1633.76427160142
4148.13747502654	1633.76427160142
4148.18558918486	1609.37987510067
4148.23369784774	1609.37987510067
4148.28180101513	1615.60824887048
4148.32989868706	1634.1182737924
4148.37799086353	1664.06639283211
4148.42607754452	1664.06639283211
4148.47415873005	1658.97584174555
4148.52223442012	1651.02382003979
4148.57030461471	1642.75875131651
4148.61836931385	1638.34472921626
4148.66642851751	1637.76956929871
4148.71448222571	1627.4912359501
4148.76253043845	1636.37696387544
4148.81057315571	1634.27888689761
4148.85861037751	1634.27888689761
4148.90664210385	1608.14697494396
4148.95466833471	1581.07209099808
4149.00268907012	1569.26477787785
4149.05070431005	1569.26477787785
4149.09871405452	1597.99380531825
4149.14671830352	1597.99380531825
4149.19471705706	1584.04568362395
4149.24271031512	1573.13820659078
4149.29069807773	1554.69381556038
4149.33868034486	1554.69381556038
4149.38665711653	1555.13345885935
4149.43462839274	1579.45938310808
4149.48259417347	1621.63562381831
4149.53055445875	1628.43990944518
4149.57850924854	1632.24745718054
4149.62645854289	1631.8432541541
4149.67440234176	1631.8432541541
4149.72234064517	1631.8432541541
4149.7702734531	1636.3833244759
4149.81820076558	1638.33158248464
4149.86612258258	1638.33158248464
4149.91403890412	1638.33158248464
4149.9619497302	1630.90895471004
4150.00985506081	1600.92061314357
4150.05775489594	1594.84577055471
4150.10564923562	1566.12708131824
4150.15353807982	1557.94750537652
4150.20142142857	1557.94750537652
4150.24929928185	1566.39404202207
4150.29717163966	1596.71299734864
4150.34503850199	1605.35449881831
4150.39289986888	1617.93082228321
4150.44075574028	1643.68395080936
4150.48860611623	1643.68395080936
4150.5364509967	1635.32076004325
4150.58429038172	1609.23610434699
4150.63212427126	1601.89665831907
4150.67995266534	1601.89665831907
4150.72777556395	1604.95566501915
4150.7755929671	1604.95566501915
4150.82340487478	1550.37534187183
4150.87121128699	1550.37534187183
4150.91901220373	1574.63555876386
4150.96680762502	1641.07855698352
4151.01459755082	1655.96024385004
4151.06238198118	1655.96024385004
4151.11016091606	1609.11808829759
4151.15793435548	1594.04150651224
4151.20570229942	1594.04150651224
4151.2534647479	1609.00118283139
4151.30122170092	1609.00118283139
4151.34897315847	1607.65722953452
4151.39671912055	1607.65722953452
4151.44445958716	1607.65722953452
4151.49219455832	1596.28687078288
4151.539924034	1596.28687078288
4151.58764801422	1615.97581136972
4151.63536649897	1638.0392760862
4151.68307948825	1638.0392760862
4151.73078698207	1623.99285061717
4151.77848898043	1608.53888824101
4151.8261854833	1582.07764864366
4151.87387649073	1582.07764864366
4151.92156200268	1559.80230806583
4151.96924201917	1535.46348239047
4152.01691654019	1559.80230806583
4152.06458556575	1561.08966611264
4152.11224909582	1589.96410765793
4152.15990713045	1589.96410765793
4152.2075596696	1555.25064692711
4152.25520671329	1555.25064692711
4152.30284826151	1573.47696799396
4152.35048431427	1576.33959974567
4152.39811487156	1576.33959974567
4152.44573993338	1558.98663050766
4152.49335949973	1558.98663050766
4152.54097357064	1587.00304126968
4152.58858214605	1624.85111429651
4152.63618522601	1624.85111429651
4152.6837828105	1564.37394752264
4152.73137489952	1564.37394752264
4152.77896149309	1587.40529979227
4152.82654259118	1598.36784363979
4152.8741181938	1598.36784363979
4152.92168830097	1603.01749734346
4152.96925291265	1609.2947860929
4153.01681202888	1609.2947860929
4153.06436564964	1608.89393286808
4153.11191377493	1605.05126864852
4153.15945640476	1595.86017797563
4153.20699353913	1595.86017797563
4153.25452517801	1611.31154202623
4153.30205132145	1616.33155214368
4153.34957196941	1616.33155214368
4153.3970871219	1591.30074759588
4153.44459677893	1569.23072520562
4153.49210094049	1569.23072520562
4153.5395996066	1595.22793045549
4153.58709277722	1604.05957319805
4153.63458045239	1604.05957319805
4153.68206263208	1560.32403496145
4153.72953931631	1523.4437003691
4153.77701050508	1523.01834744563
4153.82447619837	1523.01834744563
4153.87193639621	1536.50235835413
4153.91939109858	1541.06982053837
4153.96684030547	1550.91962257111
4154.01428401691	1550.91962257111
4154.06172223287	1550.91962257111
4154.10915495338	1551.95203372312
4154.15658217841	1577.00654938916
4154.20400390798	1577.00654938916
4154.25142014208	1593.57188625478
4154.29883088071	1600.03685760439
4154.34623612388	1600.03685760439
4154.39363587158	1593.12730813767
4154.44103012381	1593.12730813767
4154.48841888059	1613.22496404334
4154.53580214189	1613.22496404334
4154.58317990772	1544.31194050764
4154.6305521781	1544.31194050764
4154.677918953	1556.91669445815
4154.72528023244	1568.97989865692
4154.77263601641	1556.91669445815
4154.81998630491	1518.62276945439
4154.86733109795	1518.62276945439
4154.91467039552	1530.25207138947
4154.96200419763	1530.25207138947
4155.00933250426	1524.64223611757
4155.05665531544	1518.94300202616
4155.10397263115	1486.186914769
4155.15128445139	1486.186914769
4155.19859077617	1498.07891434111
4155.24589160546	1520.02956965153
4155.29318693931	1520.02956965153
4155.34047677769	1523.34384361301
4155.38776112059	1532.17361700461
4155.43503996803	1532.17361700461
4155.48231332001	1532.17361700461
4155.52958117652	1542.01900671473
4155.57684353756	1555.36851527281
4155.62410040314	1555.36851527281
4155.67135177325	1557.217824341
4155.71859764789	1566.18767623609
4155.76583802708	1602.63317993768
4155.81307291078	1653.48420023429
4155.86030229903	1666.89184119663
4155.90752619181	1693.73397818706
4155.8957606058	1693.73397818706
4155.95219697119	1698.31054160299
4156.00862773948	1698.31054160299
4156.06505291067	1674.81045943561
4156.12147248476	1663.21560234149
4156.17788646175	1663.21560234149
4156.23429484164	1661.67274783351
4156.29069762444	1669.40546242871
4156.34709481013	1670.32024595583
4156.40348639873	1670.32024595583
4156.45987239022	1642.1336130842
4156.51625278462	1642.1336130842
4156.57262758192	1655.78176315247
4156.62899678211	1658.40463970737
4156.68536038521	1677.21212267855
4156.74171839121	1677.21212267855
4156.79807080012	1675.03293879956
4156.85441761192	1666.30655037687
4156.91075882662	1666.30655037687
4156.96709444422	1662.79110553039
4157.02342446473	1662.79110553039
4157.07974888813	1686.69786635083
4157.13606771444	1715.75332105294
4157.19238094365	1715.75332105294
4157.24868857576	1699.00712718157
4157.30499061077	1691.64408289898
4157.36128704868	1666.02789753129
4157.41757788949	1666.02789753129
4157.4738631332	1641.25164029558
4157.53014277981	1647.43386609082
4157.58641682933	1647.43386609082
4157.64268528174	1647.43386609082
4157.69894813706	1633.10223845189
4157.75520539527	1633.10223845189
4157.81145705639	1663.75813520131
4157.86770312041	1676.69662905384
4157.92394358733	1676.69662905384
4157.98017845715	1665.21672472208
4158.03640772987	1665.21672472208
4158.0926314055	1686.25078758871
4158.14884948401	1705.13989387652
4158.20506196544	1705.13989387652
4158.26126884976	1687.94412871535
