2916.4	328.98
2919.8	2672.9
2923.2	2678.6
2926.6	2676.7
2930	2672.7
2933.4	2670.5
2936.8	2669.6
2940.2	2669.2
2943.5	2669.1
2946.9	2667.7
2950.3	2666.9
2953.7	2666.3
2957.1	2664.5
2960.5	2662.3
2963.9	2661.9
2967.3	2661.8
2970.7	2660.4
2974.1	2659.2
2977.5	2658.8
2980.9	2657.6
2984.3	2656.3
2987.7	2657.2
2991.1	2657.8
2994.5	2656.5
2997.9	2656.1
3001.4	2657
3004.8	2657.5
3008.2	2657.5
3011.6	2657.4
3015	2656.2
3018.4	2657.5
3021.8	2658.5
3025.2	2658.2
3028.6	2656.9
3032	2655.9
3035.4	2656.3
3038.9	2656.6
3042.3	2655.8
3045.7	2654.7
3049.1	2655.1
3052.5	2656.1
3055.9	2656.1
3059.4	2656
3062.8	2655.5
3066.2	2655.1
3069.6	2655
3073	2654.8
3076.4	2653.8
3079.9	2654.4
3083.3	2654.5
3086.7	2655.4
3090.1	2656.1
3093.6	2656.3
3097	2656.4
3100.4	2656.6
3103.8	2656.5
3107.3	2655.9
3110.7	2654.7
3114.1	2654.1
3117.5	2653.4
3121	2653.9
3124.4	2655
3127.8	2654.7
3131.2	2655.5
3134.7	2656.8
3138.1	2656.6
3141.5	2655.8
3145	2655.6
3148.4	2655.5
3151.8	2654.8
3155.3	2655.2
3158.7	2655.6
3162.1	2655
3165.6	2655
3169	2654.3
3172.4	2655
3175.9	2655.3
3179.3	2655
3182.8	2656.3
3186.2	2656.2
3189.6	2655.1
3193.1	2654.7
3196.5	2654.2
3200	2653.5
3203.4	2653.6
3206.8	2654.2
3210.3	2653.8
3213.7	2654
3217.2	2653.6
3220.6	2654.2
3224.1	2655.8
3227.5	2657.3
3231	2657.3
3234.4	2656.6
3237.8	2656.4
3241.3	2656.3
3244.7	2656.3
3248.2	2655.7
3251.6	2655.1
3255.1	2655.1
3258.5	2655
3262	2654.7
3265.4	2655.6
3268.9	2656.4
3272.4	2655.5
3275.8	2654.8
3279.3	2655.3
3282.7	2656.3
3286.2	2657.9
3289.6	2657.5
3293.1	2656.4
3296.5	2656.3
3300	2657
3303.4	2656.3
3306.9	2654.3
3310.4	2654
3313.8	2655.5
3317.3	2656.4
3320.7	2655.9
3324.2	2655.6
3327.7	2656.3
3331.1	2658
3334.6	2656.3
3338	2654.9
3341.5	2654.9
3345	2654.7
3348.4	2654.7
3351.9	2653.7
3355.4	2653.4
3358.8	2654.9
3362.3	2655.6
3365.8	2656.8
3369.2	2657.8
3372.7	2657.2
3376.2	2654.8
3379.6	2654.6
3383.1	2655.2
3386.6	2656.5
3390	2656.7
3393.5	2654.5
3397	2654.7
3400.4	2655.8
3403.9	2657.7
3407.4	2658.2
3410.9	2656.5
3414.3	2656.2
3417.8	2656.4
3421.3	2655.3
3424.8	2655.4
3428.2	2656.3
3431.7	2656.2
3435.2	2655.6
3438.7	2656.2
3442.1	2655.9
3445.6	2656.3
3449.1	2656.7
3452.6	2657.4
3456	2658.8
3459.5	2659
3463	2659.8
3466.5	2658.7
3470	2656.8
3473.4	2656.3
3476.9	2656.8
3480.4	2656.4
3483.9	2656.2
3487.4	2655.8
3490.8	2655.6
3494.3	2656.2
3497.8	2656.4
3501.3	2656.5
3504.8	2656.9
3508.3	2657
3511.7	2656.4
3515.2	2656.2
3518.7	2656.6
3522.2	2657.5
3525.7	2657
3529.2	2655.6
3532.7	2656.9
3536.2	2657.5
3539.6	2656.7
3543.1	2656.4
3546.6	2657
3550.1	2656.6
3553.6	2656.4
3557.1	2657.1
3560.6	2657.7
3564.1	2657.9
3567.6	2658.4
3571	2658.3
3574.5	2659
3578	2658.8
3581.5	2657.6
3585	2656.6
3588.5	2655.3
3592	2656.8
3595.5	2658.1
3599	2657.6
3602.5	2656
3606	2655.5
3609.5	2656.6
3613	2657.2
3616.5	2657.1
3620	2657.9
3623.5	2658.1
3627	2657.6
3630.5	2657.7
3634	2658.3
3637.5	2658.6
3641	2658.2
3644.5	2657.5
3648	2658
3651.5	2658.3
3655	2658.8
3658.5	2659.1
3662	2657.7
3665.5	2656.9
3669	2657.2
3672.5	2657.2
3676	2656.3
3679.5	2655.6
3683	2656.1
3686.5	2657.6
3690	2657.8
3693.5	2657.1
3697	2657.3
3700.5	2657.5
3704	2657.2
3707.5	2656.7
3711	2656
3714.5	2656.6
3718	2656.7
3721.5	2657
3725	2658.5
3728.5	2659
3732	2659.4
3735.6	2659.3
3739.1	2659.1
