# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.6339e+03	2.4e+00	1.66652e+05	4.2e+03
4.6375e+03	2.4e+00	1.65420e+05	3.5e+03
4.6411e+03	2.4e+00	1.65899e+05	3.5e+03
4.6447e+03	2.4e+00	1.65329e+05	3.8e+03
4.6483e+03	2.4e+00	1.63466e+05	3.4e+03
4.6519e+03	2.4e+00	1.63870e+05	3.4e+03
4.6555e+03	2.4e+00	1.62763e+05	3.5e+03
4.6591e+03	2.4e+00	1.62216e+05	4.0e+03
4.6627e+03	2.4e+00	1.60416e+05	4.0e+03
4.6663e+03	2.4e+00	1.59698e+05	3.8e+03
4.6699e+03	2.4e+00	1.60807e+05	3.4e+03
4.6735e+03	2.4e+00	1.57297e+05	3.1e+03
4.6771e+03	2.4e+00	1.57349e+05	3.6e+03
4.6807e+03	2.4e+00	1.56532e+05	4.0e+03
4.6843e+03	2.4e+00	1.55005e+05	3.8e+03
4.6879e+03	2.4e+00	1.55434e+05	3.6e+03
4.6915e+03	2.4e+00	1.53835e+05	3.3e+03
4.6950e+03	2.4e+00	1.53579e+05	3.1e+03
4.6986e+03	2.4e+00	1.52951e+05	3.5e+03
4.7022e+03	2.4e+00	1.52683e+05	3.1e+03
4.7058e+03	2.4e+00	1.51899e+05	3.9e+03
4.7094e+03	2.4e+00	1.50654e+05	3.3e+03
4.7130e+03	2.4e+00	1.51142e+05	3.1e+03
4.7166e+03	2.4e+00	1.49068e+05	3.2e+03
4.7202e+03	2.4e+00	1.48334e+05	2.9e+03
4.7238e+03	2.4e+00	1.48918e+05	3.0e+03
4.7274e+03	2.4e+00	1.48278e+05	3.0e+03
4.7309e+03	2.4e+00	1.47489e+05	3.7e+03
4.7345e+03	2.4e+00	1.44624e+05	2.7e+03
4.7381e+03	2.4e+00	1.45373e+05	2.9e+03
4.7417e+03	2.4e+00	1.44136e+05	3.0e+03
4.7453e+03	2.4e+00	1.43395e+05	2.8e+03
4.7489e+03	2.4e+00	1.42563e+05	3.0e+03
4.7525e+03	2.4e+00	1.40741e+05	2.9e+03
4.7560e+03	2.4e+00	1.40165e+05	2.8e+03
4.7596e+03	2.4e+00	1.39858e+05	3.2e+03
4.7632e+03	2.4e+00	1.38740e+05	2.9e+03
4.7668e+03	2.4e+00	1.38188e+05	3.1e+03
4.7704e+03	2.4e+00	1.37169e+05	3.6e+03
4.7740e+03	2.4e+00	1.37495e+05	3.1e+03
4.7775e+03	2.4e+00	1.35695e+05	3.2e+03
4.7811e+03	2.4e+00	1.34943e+05	3.1e+03
4.7847e+03	2.4e+00	1.33655e+05	3.0e+03
4.7883e+03	2.4e+00	1.32108e+05	2.8e+03
4.7919e+03	2.4e+00	1.32427e+05	2.7e+03
4.7954e+03	2.4e+00	1.32809e+05	2.9e+03
4.7990e+03	2.4e+00	1.32280e+05	2.4e+03
4.8026e+03	2.4e+00	1.30277e+05	2.4e+03
4.8062e+03	2.4e+00	1.28822e+05	2.4e+03
4.8098e+03	2.4e+00	1.30075e+05	3.1e+03
4.8133e+03	2.4e+00	1.28259e+05	3.0e+03
4.8169e+03	2.4e+00	1.29055e+05	3.0e+03
4.8205e+03	2.4e+00	1.26020e+05	2.9e+03
4.8241e+03	2.4e+00	1.25464e+05	2.5e+03
4.8276e+03	2.4e+00	1.24929e+05	3.0e+03
4.8312e+03	2.4e+00	1.25001e+05	2.6e+03
4.8348e+03	2.4e+00	1.24266e+05	2.8e+03
4.8384e+03	2.4e+00	1.22643e+05	3.0e+03
4.8419e+03	2.4e+00	1.20941e+05	2.9e+03
4.8455e+03	2.4e+00	1.18772e+05	2.5e+03
4.8491e+03	2.4e+00	1.14209e+05	2.3e+03
4.8527e+03	2.4e+00	1.07839e+05	2.3e+03
4.8562e+03	2.4e+00	9.84385e+04	2.2e+03
4.8598e+03	2.4e+00	8.72958e+04	1.9e+03
4.8634e+03	2.4e+00	7.69458e+04	1.4e+03
4.8669e+03	2.4e+00	7.38619e+04	1.3e+03
4.8705e+03	2.4e+00	8.24545e+04	1.5e+03
4.8741e+03	2.4e+00	9.55238e+04	2.1e+03
4.8777e+03	2.4e+00	1.04639e+05	2.4e+03
4.8812e+03	2.4e+00	1.09280e+05	2.6e+03
4.8848e+03	2.4e+00	1.11957e+05	2.3e+03
4.8884e+03	2.4e+00	1.13502e+05	2.4e+03
4.8919e+03	2.4e+00	1.13828e+05	2.1e+03
4.8955e+03	2.4e+00	1.13078e+05	2.3e+03
4.8991e+03	2.4e+00	1.13378e+05	2.5e+03
4.9026e+03	2.4e+00	1.12849e+05	2.8e+03
4.9062e+03	2.4e+00	1.12644e+05	2.1e+03
4.9098e+03	2.4e+00	1.13383e+05	2.5e+03
4.9133e+03	2.4e+00	1.12384e+05	2.0e+03
4.9169e+03	2.4e+00	1.11851e+05	2.8e+03
4.9205e+03	2.4e+00	1.11254e+05	3.0e+03
4.9240e+03	2.4e+00	1.09225e+05	2.6e+03
4.9276e+03	2.4e+00	1.08537e+05	2.9e+03
4.9312e+03	2.4e+00	1.08092e+05	2.5e+03
4.9347e+03	2.4e+00	1.09951e+05	2.3e+03
4.9383e+03	2.4e+00	1.10363e+05	2.4e+03
4.9418e+03	2.4e+00	1.09979e+05	2.3e+03
4.9454e+03	2.4e+00	1.08812e+05	2.5e+03
4.9490e+03	2.4e+00	1.08347e+05	2.4e+03
4.9525e+03	2.4e+00	1.07825e+05	2.1e+03
4.9561e+03	2.4e+00	1.09105e+05	2.1e+03
4.9596e+03	2.4e+00	1.06792e+05	2.1e+03
4.9632e+03	2.4e+00	1.08219e+05	2.7e+03
4.9668e+03	2.4e+00	1.07964e+05	2.6e+03
4.9703e+03	2.4e+00	1.05215e+05	2.7e+03
4.9739e+03	2.4e+00	1.05666e+05	1.9e+03
4.9774e+03	2.4e+00	1.05391e+05	2.1e+03
4.9810e+03	2.4e+00	1.04311e+05	2.6e+03
4.9845e+03	2.4e+00	1.03323e+05	2.2e+03
4.9881e+03	2.4e+00	1.02904e+05	2.2e+03
4.9917e+03	2.4e+00	1.02284e+05	1.9e+03
4.9952e+03	2.4e+00	1.01775e+05	2.2e+03
4.9988e+03	2.4e+00	1.00545e+05	2.3e+03
5.0023e+03	2.4e+00	9.98880e+04	2.2e+03
5.0059e+03	2.4e+00	9.95719e+04	2.0e+03
5.0094e+03	2.4e+00	9.92667e+04	1.9e+03
5.0130e+03	2.4e+00	9.79281e+04	1.8e+03
5.0165e+03	2.4e+00	9.73351e+04	2.1e+03
5.0201e+03	2.4e+00	9.59042e+04	2.0e+03
5.0236e+03	2.4e+00	9.54374e+04	2.2e+03
5.0272e+03	2.4e+00	9.57259e+04	1.9e+03
5.0307e+03	2.4e+00	9.50060e+04	1.7e+03
5.0343e+03	2.4e+00	9.44040e+04	1.7e+03
5.0378e+03	2.4e+00	9.44184e+04	1.8e+03
5.0414e+03	2.4e+00	9.42161e+04	1.9e+03
5.0449e+03	2.4e+00	9.40922e+04	2.0e+03
5.0485e+03	2.4e+00	9.29427e+04	2.2e+03
5.0520e+03	2.4e+00	9.29017e+04	2.2e+03
5.0556e+03	2.4e+00	9.19220e+04	1.8e+03
5.0591e+03	2.4e+00	9.15791e+04	2.0e+03
5.0627e+03	2.4e+00	9.11635e+04	2.2e+03
5.0662e+03	2.4e+00	9.12745e+04	2.1e+03
5.0698e+03	2.4e+00	9.08878e+04	2.0e+03
5.0733e+03	2.4e+00	8.94634e+04	2.1e+03
5.0769e+03	2.4e+00	8.95185e+04	2.0e+03
5.0804e+03	2.4e+00	8.98960e+04	2.0e+03
5.0840e+03	2.4e+00	8.90583e+04	2.1e+03
5.0875e+03	2.4e+00	8.78629e+04	1.7e+03
5.0910e+03	2.4e+00	8.79066e+04	1.5e+03
5.0946e+03	2.4e+00	8.87933e+04	2.0e+03
5.0981e+03	2.4e+00	8.74660e+04	1.8e+03
