# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.4386e+03	2.5e+00	5.05965e+02	2.0e+01
4.4422e+03	2.5e+00	4.86165e+02	1.6e+01
4.4459e+03	2.5e+00	4.90992e+02	1.2e+01
4.4495e+03	2.5e+00	4.49354e+02	1.8e+01
4.4531e+03	2.5e+00	4.26173e+02	1.6e+01
4.4567e+03	2.5e+00	4.14164e+02	1.2e+01
4.4604e+03	2.5e+00	4.60330e+02	8.4e+00
4.4640e+03	2.5e+00	5.29680e+02	1.8e+01
4.4676e+03	2.5e+00	5.89569e+02	1.1e+01
4.4712e+03	2.5e+00	6.89064e+02	1.4e+01
4.4748e+03	2.5e+00	6.36854e+02	8.7e+00
4.4785e+03	2.5e+00	6.66167e+02	1.4e+01
4.4821e+03	2.5e+00	6.06618e+02	6.0e+00
4.4857e+03	2.5e+00	5.97241e+02	1.6e+01
4.4893e+03	2.5e+00	6.85209e+02	1.1e+01
4.4929e+03	2.5e+00	7.34942e+02	1.3e+01
4.4966e+03	2.5e+00	8.13146e+02	1.4e+01
4.5002e+03	2.5e+00	1.00873e+03	7.7e+00
4.5038e+03	2.5e+00	1.17661e+03	1.4e+01
4.5074e+03	2.5e+00	1.10428e+03	1.7e+01
4.5110e+03	2.5e+00	8.59560e+02	1.2e+01
4.5147e+03	2.5e+00	5.39972e+02	9.6e+00
4.5183e+03	2.5e+00	4.92087e+02	2.0e+01
4.5219e+03	2.5e+00	5.37300e+02	1.5e+01
4.5255e+03	2.5e+00	5.15042e+02	1.3e+01
4.5291e+03	2.5e+00	4.54212e+02	1.9e+01
4.5327e+03	2.5e+00	4.78493e+02	2.1e+01
4.5363e+03	2.5e+00	6.96237e+02	1.0e+01
4.5400e+03	2.5e+00	9.06110e+02	1.9e+01
4.5436e+03	2.5e+00	8.52330e+02	1.4e+01
4.5472e+03	2.5e+00	6.37460e+02	1.8e+01
4.5508e+03	2.5e+00	4.19915e+02	1.4e+01
4.5544e+03	2.5e+00	3.75925e+02	1.9e+01
4.5580e+03	2.5e+00	3.67514e+02	1.2e+01
4.5616e+03	2.5e+00	3.93632e+02	1.5e+01
4.5652e+03	2.5e+00	3.87266e+02	2.2e+01
4.5689e+03	2.5e+00	4.13161e+02	8.5e+00
4.5725e+03	2.5e+00	5.67009e+02	2.0e+01
4.5761e+03	2.5e+00	6.33773e+02	1.6e+01
4.5797e+03	2.5e+00	6.15707e+02	1.8e+01
4.5833e+03	2.5e+00	6.21992e+02	1.4e+01
4.5869e+03	2.5e+00	6.29288e+02	1.4e+01
4.5905e+03	2.5e+00	6.12623e+02	9.4e+00
4.5941e+03	2.5e+00	4.85196e+02	2.4e+01
4.5977e+03	2.5e+00	4.72705e+02	2.0e+01
4.6013e+03	2.5e+00	5.46786e+02	9.3e+00
4.6049e+03	2.5e+00	7.12222e+02	3.1e+01
4.6085e+03	2.5e+00	7.39023e+02	2.1e+01
4.6121e+03	2.5e+00	5.60882e+02	1.1e+01
4.6157e+03	2.5e+00	3.65641e+02	1.8e+01
4.6193e+03	2.5e+00	2.95409e+02	1.4e+01
4.6230e+03	2.5e+00	3.38828e+02	1.9e+01
4.6266e+03	2.5e+00	3.30301e+02	1.2e+01
4.6302e+03	2.5e+00	3.30712e+02	1.2e+01
4.6338e+03	2.5e+00	3.06898e+02	1.2e+01
4.6374e+03	2.5e+00	3.10599e+02	8.9e+00
4.6410e+03	2.5e+00	3.11480e+02	2.0e+01
4.6446e+03	2.5e+00	3.08894e+02	7.5e+00
4.6482e+03	2.5e+00	3.38154e+02	1.5e+01
4.6518e+03	2.5e+00	4.79248e+02	8.7e+00
4.6554e+03	2.5e+00	6.62681e+02	1.2e+01
4.6590e+03	2.5e+00	6.31242e+02	2.1e+01
4.6626e+03	2.5e+00	4.53371e+02	1.3e+01
4.6662e+03	2.5e+00	3.29898e+02	6.4e+00
4.6698e+03	2.5e+00	3.62117e+02	1.6e+01
4.6734e+03	2.5e+00	3.75829e+02	1.0e+01
4.6770e+03	2.5e+00	3.58919e+02	5.5e+00
4.6805e+03	2.5e+00	3.36062e+02	7.4e+00
4.6841e+03	2.5e+00	3.57411e+02	8.8e+00
4.6877e+03	2.5e+00	3.12312e+02	7.7e+00
4.6913e+03	2.5e+00	2.95954e+02	1.3e+01
4.6949e+03	2.5e+00	3.14869e+02	1.0e+01
4.6985e+03	2.5e+00	3.15884e+02	4.7e+00
4.7021e+03	2.5e+00	3.21526e+02	5.1e+00
4.7057e+03	2.5e+00	2.97454e+02	7.1e+00
4.7093e+03	2.5e+00	3.08061e+02	7.3e+00
4.7129e+03	2.5e+00	2.98080e+02	4.1e+00
4.7165e+03	2.5e+00	3.07033e+02	8.9e+00
4.7201e+03	2.5e+00	3.26694e+02	1.0e+01
4.7237e+03	2.5e+00	4.43078e+02	1.3e+01
4.7273e+03	2.5e+00	4.88776e+02	1.3e+01
4.7308e+03	2.5e+00	4.93082e+02	1.0e+01
4.7344e+03	2.5e+00	4.12626e+02	1.5e+01
4.7380e+03	2.5e+00	3.67101e+02	1.2e+01
4.7416e+03	2.5e+00	2.74175e+02	1.0e+01
4.7452e+03	2.5e+00	2.55999e+02	1.1e+01
4.7488e+03	2.5e+00	2.59157e+02	1.1e+01
4.7524e+03	2.5e+00	2.73920e+02	6.1e+00
4.7560e+03	2.5e+00	2.93563e+02	1.0e+01
4.7596e+03	2.5e+00	4.77914e+02	1.2e+01
4.7631e+03	2.5e+00	6.66427e+02	2.1e+01
4.7667e+03	2.5e+00	6.97586e+02	1.5e+01
4.7703e+03	2.5e+00	5.09201e+02	1.0e+01
4.7739e+03	2.5e+00	2.94544e+02	9.4e+00
4.7775e+03	2.5e+00	2.37516e+02	1.4e+01
4.7811e+03	2.5e+00	2.53563e+02	1.4e+01
4.7846e+03	2.5e+00	2.38842e+02	1.1e+01
4.7882e+03	2.5e+00	2.47869e+02	1.4e+01
4.7918e+03	2.5e+00	2.72706e+02	1.9e+01
4.7954e+03	2.5e+00	2.77984e+02	1.8e+01
4.7990e+03	2.5e+00	3.34270e+02	1.3e+01
4.8026e+03	2.5e+00	4.35828e+02	1.1e+01
4.8061e+03	2.5e+00	5.28689e+02	8.9e+00
4.8097e+03	2.5e+00	5.10956e+02	1.8e+01
4.8133e+03	2.5e+00	4.66371e+02	1.0e+01
4.8169e+03	2.5e+00	4.67120e+02	1.0e+01
4.8205e+03	2.5e+00	5.58972e+02	9.9e+00
4.8240e+03	2.5e+00	6.80628e+02	1.8e+01
4.8276e+03	2.5e+00	7.09283e+02	1.1e+01
4.8312e+03	2.5e+00	7.33558e+02	1.0e+01
4.8348e+03	2.5e+00	6.03291e+02	1.2e+01
4.8383e+03	2.5e+00	4.18629e+02	9.0e+00
4.8419e+03	2.5e+00	3.29770e+02	1.3e+01
4.8455e+03	2.5e+00	2.90370e+02	7.0e+00
4.8491e+03	2.5e+00	2.75849e+02	8.2e+00
4.8527e+03	2.5e+00	3.13508e+02	1.1e+01
4.8562e+03	2.5e+00	4.03537e+02	1.3e+01
4.8598e+03	2.5e+00	5.95804e+02	1.0e+01
4.8634e+03	2.5e+00	6.56654e+02	7.3e+00
4.8669e+03	2.5e+00	5.40992e+02	1.4e+01
4.8705e+03	2.5e+00	3.67343e+02	1.2e+01
4.8741e+03	2.5e+00	3.42368e+02	5.7e+00
4.8777e+03	2.5e+00	4.59188e+02	1.1e+01
4.8812e+03	2.5e+00	5.37999e+02	1.2e+01
4.8848e+03	2.5e+00	4.98114e+02	4.5e+00
4.8884e+03	2.5e+00	3.87310e+02	6.0e+00
4.8919e+03	2.5e+00	3.19923e+02	7.6e+00
4.8955e+03	2.5e+00	2.71135e+02	5.8e+00
4.8991e+03	2.5e+00	2.35550e+02	7.1e+00
4.9027e+03	2.5e+00	2.30285e+02	7.7e+00
4.9062e+03	2.5e+00	2.29579e+02	6.8e+00
4.9098e+03	2.4e+00	2.44223e+02	3.4e+00
4.9134e+03	2.4e+00	2.17383e+02	7.1e+00
4.9169e+03	2.4e+00	2.12994e+02	5.4e+00
4.9205e+03	2.4e+00	2.39980e+02	6.1e+00
4.9241e+03	2.4e+00	2.30134e+02	8.2e+00
4.9276e+03	2.4e+00	2.34492e+02	9.0e+00
4.9312e+03	2.4e+00	2.17748e+02	1.1e+01
4.9348e+03	2.4e+00	2.17895e+02	7.6e+00
4.9383e+03	2.4e+00	1.88963e+02	9.6e+00
4.9419e+03	2.4e+00	1.93726e+02	1.2e+01
4.9454e+03	2.4e+00	1.81557e+02	9.8e+00
4.9490e+03	2.4e+00	1.69638e+02	3.8e+00
4.9526e+03	2.4e+00	1.73870e+02	9.7e+00
4.9561e+03	2.4e+00	1.88674e+02	7.7e+00
4.9597e+03	2.4e+00	2.07900e+02	1.1e+01
4.9633e+03	2.4e+00	2.58002e+02	8.5e+00
4.9668e+03	2.4e+00	2.77706e+02	1.6e+01
4.9704e+03	2.4e+00	2.58609e+02	1.6e+01
4.9739e+03	2.4e+00	2.07936e+02	1.1e+01
4.9775e+03	2.4e+00	1.74342e+02	5.8e+00
4.9811e+03	2.4e+00	1.72697e+02	1.2e+01
4.9846e+03	2.4e+00	1.79729e+02	8.1e+00
4.9882e+03	2.4e+00	1.72313e+02	9.3e+00
4.9917e+03	2.4e+00	1.65283e+02	1.3e+01
4.9953e+03	2.4e+00	1.89614e+02	7.4e+00
4.9988e+03	2.4e+00	1.93957e+02	7.9e+00
5.0024e+03	2.4e+00	1.90370e+02	1.0e+01
5.0060e+03	2.4e+00	2.23156e+02	7.1e+00
5.0095e+03	2.4e+00	2.11363e+02	4.9e+00
5.0131e+03	2.4e+00	2.37006e+02	7.2e+00
5.0166e+03	2.4e+00	2.80446e+02	7.3e+00
5.0202e+03	2.4e+00	2.74951e+02	9.4e+00
5.0237e+03	2.4e+00	2.22609e+02	4.8e+00
5.0273e+03	2.4e+00	1.63751e+02	8.5e+00
5.0308e+03	2.4e+00	1.66992e+02	6.0e+00
5.0344e+03	2.4e+00	1.72131e+02	3.2e+00
5.0379e+03	2.4e+00	1.76078e+02	4.4e+00
5.0415e+03	2.4e+00	1.69409e+02	4.0e+00
5.0450e+03	2.4e+00	1.79500e+02	5.1e+00
5.0486e+03	2.4e+00	1.81787e+02	6.9e+00
5.0521e+03	2.4e+00	1.80570e+02	1.0e+01
5.0557e+03	2.4e+00	1.99960e+02	8.7e+00
5.0592e+03	2.4e+00	2.11663e+02	7.7e+00
5.0628e+03	2.4e+00	2.18532e+02	4.3e+00
5.0663e+03	2.4e+00	2.03751e+02	5.5e+00
5.0699e+03	2.4e+00	2.08882e+02	6.2e+00
5.0734e+03	2.4e+00	2.04994e+02	8.2e+00
5.0770e+03	2.4e+00	1.99404e+02	5.6e+00
5.0805e+03	2.4e+00	2.02902e+02	4.4e+00
5.0841e+03	2.4e+00	1.95788e+02	2.1e+00
5.0876e+03	2.4e+00	1.91220e+02	6.8e+00
5.0912e+03	2.4e+00	1.66412e+02	6.9e+00
5.0947e+03	2.4e+00	1.57475e+02	6.2e+00
5.0983e+03	2.4e+00	1.50398e+02	7.3e+00
5.1018e+03	2.4e+00	1.38389e+02	4.4e+00
5.1053e+03	2.4e+00	1.18337e+02	5.5e+00
5.1089e+03	2.4e+00	1.30020e+02	7.3e+00
5.1124e+03	2.4e+00	1.39126e+02	4.7e+00
5.1160e+03	2.4e+00	1.30404e+02	4.7e+00
5.1195e+03	2.4e+00	1.41268e+02	8.6e+00
5.1231e+03	2.4e+00	1.56084e+02	3.8e+00
5.1266e+03	2.4e+00	1.56240e+02	7.8e+00
5.1301e+03	2.4e+00	1.78363e+02	3.6e+00
5.1337e+03	2.4e+00	1.77650e+02	7.5e+00
5.1372e+03	2.4e+00	1.64207e+02	7.6e+00
5.1408e+03	2.4e+00	1.92928e+02	3.9e+00
5.1443e+03	2.4e+00	2.13765e+02	7.4e+00
5.1478e+03	2.4e+00	2.23355e+02	5.6e+00
5.1514e+03	2.4e+00	2.19497e+02	7.5e+00
5.1549e+03	2.4e+00	2.14005e+02	6.8e+00
5.1584e+03	2.4e+00	2.06256e+02	6.9e+00
5.1620e+03	2.4e+00	2.32297e+02	1.3e+01
5.1655e+03	2.4e+00	2.57347e+02	4.8e+00
5.1691e+03	2.4e+00	2.41165e+02	7.4e+00
5.1726e+03	2.4e+00	2.35978e+02	6.1e+00
5.1761e+03	2.4e+00	2.68841e+02	7.6e+00
5.1797e+03	2.4e+00	3.03167e+02	7.4e+00
5.1832e+03	2.4e+00	3.44722e+02	9.8e+00
5.1867e+03	2.4e+00	4.03974e+02	9.9e+00
5.1903e+03	2.4e+00	4.47954e+02	9.7e+00
5.1938e+03	2.4e+00	4.86613e+02	9.6e+00
5.1973e+03	2.4e+00	4.53300e+02	7.4e+00
5.2009e+03	2.4e+00	3.35465e+02	7.2e+00
5.2044e+03	2.4e+00	2.18785e+02	7.3e+00
5.2079e+03	2.4e+00	1.43329e+02	5.2e+00
5.2114e+03	2.4e+00	1.09934e+02	5.3e+00
5.2150e+03	2.4e+00	1.32181e+02	6.7e+00
5.2185e+03	2.4e+00	1.31302e+02	4.2e+00
5.2220e+03	2.4e+00	1.36869e+02	5.4e+00
5.2256e+03	2.4e+00	1.44249e+02	3.6e+00
5.2291e+03	2.4e+00	1.23508e+02	3.2e+00
5.2326e+03	2.4e+00	1.09062e+02	4.9e+00
5.2361e+03	2.4e+00	1.17367e+02	6.4e+00
5.2397e+03	2.4e+00	1.23533e+02	4.4e+00
5.2432e+03	2.4e+00	1.29529e+02	8.4e+00
5.2467e+03	2.4e+00	1.14001e+02	4.7e+00
5.2502e+03	2.4e+00	1.28642e+02	5.6e+00
5.2538e+03	2.4e+00	1.33039e+02	6.5e+00
5.2573e+03	2.4e+00	1.36541e+02	4.6e+00
5.2608e+03	2.4e+00	1.43527e+02	3.8e+00
5.2643e+03	2.4e+00	1.30782e+02	4.7e+00
5.2679e+03	2.4e+00	1.20350e+02	2.0e+00
5.2714e+03	2.4e+00	1.25540e+02	3.9e+00
5.2749e+03	2.4e+00	1.27823e+02	3.6e+00
5.2784e+03	2.4e+00	1.21412e+02	4.7e+00
5.2820e+03	2.4e+00	1.20700e+02	5.2e+00
5.2855e+03	2.4e+00	1.13515e+02	3.1e+00
5.2890e+03	2.4e+00	1.17782e+02	2.2e+00
5.2925e+03	2.4e+00	9.49474e+01	2.8e+00
5.2960e+03	2.4e+00	1.00427e+02	4.7e+00
5.2996e+03	2.4e+00	9.76381e+01	7.4e+00
5.3031e+03	2.4e+00	1.03878e+02	5.6e+00
5.3066e+03	2.4e+00	1.03701e+02	5.6e+00
5.3101e+03	2.4e+00	1.08693e+02	5.6e+00
5.3136e+03	2.4e+00	1.08927e+02	3.4e+00
5.3171e+03	2.4e+00	1.03077e+02	4.0e+00
5.3207e+03	2.4e+00	9.56179e+01	4.8e+00
5.3242e+03	2.4e+00	1.12498e+02	5.3e+00
5.3277e+03	2.4e+00	1.11302e+02	8.2e+00
5.3312e+03	2.4e+00	1.23422e+02	8.4e+00
5.3347e+03	2.4e+00	1.22021e+02	3.4e+00
5.3382e+03	2.4e+00	1.24840e+02	3.8e+00
5.3418e+03	2.4e+00	1.13467e+02	4.4e+00
5.3453e+03	2.4e+00	1.26162e+02	6.0e+00
5.3488e+03	2.4e+00	1.16534e+02	5.2e+00
5.3523e+03	2.4e+00	1.03711e+02	6.9e+00
5.3558e+03	2.4e+00	9.23954e+01	7.3e+00
5.3593e+03	2.4e+00	1.16267e+02	7.9e+00
5.3628e+03	2.4e+00	1.03474e+02	5.0e+00
5.3663e+03	2.4e+00	9.88188e+01	4.4e+00
5.3698e+03	2.4e+00	8.03484e+01	6.4e+00
5.3734e+03	2.4e+00	9.64544e+01	1.9e+00
5.3769e+03	2.4e+00	8.91185e+01	3.8e+00
5.3804e+03	2.4e+00	7.74259e+01	4.3e+00
5.3839e+03	2.4e+00	7.82642e+01	3.0e+00
5.3874e+03	2.4e+00	8.70635e+01	2.0e+00
5.3909e+03	2.4e+00	8.35219e+01	6.1e+00
5.3944e+03	2.4e+00	9.58340e+01	4.6e+00
5.3979e+03	2.4e+00	1.22907e+02	2.1e+00
5.4014e+03	2.4e+00	1.39269e+02	3.2e+00
5.4049e+03	2.4e+00	1.33535e+02	9.2e+00
5.4084e+03	2.4e+00	1.20889e+02	6.9e+00
5.4119e+03	2.4e+00	8.17644e+01	2.3e+00
5.4154e+03	2.4e+00	7.67337e+01	1.7e+00
5.4189e+03	2.4e+00	7.58724e+01	6.7e+00
5.4224e+03	2.4e+00	8.29453e+01	4.6e+00
5.4260e+03	2.4e+00	8.79680e+01	2.8e+00
5.4295e+03	2.4e+00	9.51755e+01	6.0e+00
5.4330e+03	2.4e+00	9.23350e+01	3.0e+00
5.4365e+03	2.4e+00	8.05912e+01	4.7e+00
5.4400e+03	2.4e+00	9.39903e+01	1.4e+00
5.4435e+03	2.4e+00	8.61078e+01	3.3e+00
5.4470e+03	2.4e+00	8.79798e+01	3.7e+00
5.4505e+03	2.4e+00	9.06443e+01	4.1e+00
5.4540e+03	2.4e+00	9.24372e+01	4.4e+00
5.4575e+03	2.4e+00	9.10841e+01	3.6e+00
5.4610e+03	2.4e+00	9.49203e+01	1.7e+00
5.4645e+03	2.4e+00	7.61383e+01	4.1e+00
5.4680e+03	2.4e+00	7.22103e+01	2.7e+00
5.4715e+03	2.4e+00	7.45617e+01	2.1e+00
5.4749e+03	2.4e+00	7.36846e+01	3.0e+00
5.4784e+03	2.4e+00	6.97226e+01	3.3e+00
5.4819e+03	2.4e+00	6.93070e+01	1.9e+00
5.4854e+03	2.4e+00	5.99210e+01	3.9e+00
5.4889e+03	2.4e+00	6.93476e+01	6.3e+00
5.4924e+03	2.4e+00	9.66892e+01	4.9e+00
5.4959e+03	2.4e+00	1.21591e+02	4.4e+00
5.4994e+03	2.4e+00	1.20449e+02	6.8e+00
5.5029e+03	2.4e+00	1.05797e+02	5.0e+00
5.5064e+03	2.4e+00	8.51578e+01	8.5e+00
5.5099e+03	2.4e+00	8.00777e+01	2.8e+00
5.5134e+03	2.4e+00	5.55118e+01	3.8e+00
5.5169e+03	2.4e+00	6.96601e+01	3.2e+00
5.5204e+03	2.4e+00	6.93480e+01	4.9e+00
5.5239e+03	2.4e+00	7.24458e+01	5.1e+00
5.5273e+03	2.4e+00	7.33636e+01	5.1e+00
5.5308e+03	2.4e+00	7.54712e+01	4.0e+00
5.5343e+03	2.4e+00	7.64903e+01	3.1e+00
5.5378e+03	2.4e+00	7.85919e+01	8.8e+00
5.5413e+03	2.4e+00	7.01545e+01	3.4e+00
5.5448e+03	2.4e+00	7.52247e+01	4.7e+00
5.5483e+03	2.4e+00	1.75557e+02	9.6e+01
5.5518e+03	2.4e+00	1.01435e+02	2.1e+01
5.5553e+03	2.4e+00	1.17250e+02	3.8e+00
5.5587e+03	2.4e+00	1.49571e+02	3.4e+00
5.5622e+03	2.4e+00	1.46730e+02	6.8e+00
5.5657e+03	2.4e+00	1.26178e+02	6.1e+00
5.5692e+03	2.4e+00	1.11250e+02	7.4e+00
5.5727e+03	2.4e+00	1.18225e+02	6.2e+00
5.5762e+03	2.4e+00	1.28521e+02	5.5e+00
5.5796e+03	2.4e+00	1.32797e+02	4.5e+00
5.5831e+03	2.4e+00	1.21507e+02	6.8e+00
5.5866e+03	2.4e+00	1.36905e+02	7.6e+00
5.5901e+03	2.4e+00	1.46589e+02	5.1e+00
5.5936e+03	2.4e+00	1.46381e+02	4.9e+00
5.5971e+03	2.4e+00	1.68317e+02	5.4e+00
5.6005e+03	2.4e+00	1.80508e+02	5.8e+00
5.6040e+03	2.4e+00	2.32416e+02	6.1e+00
5.6075e+03	2.4e+00	2.58678e+02	5.1e+00
5.6110e+03	2.4e+00	2.09779e+02	4.4e+00
5.6145e+03	2.4e+00	1.46436e+02	3.1e+00
5.6179e+03	2.4e+00	9.20738e+01	1.7e+00
5.6214e+03	2.4e+00	7.29798e+01	5.9e+00
5.6249e+03	2.4e+00	6.18412e+01	4.0e+00
5.6284e+03	2.4e+00	6.93836e+01	3.4e+00
5.6319e+03	2.4e+00	7.70715e+01	3.6e+00
5.6353e+03	2.4e+00	7.71043e+01	3.5e+00
5.6388e+03	2.4e+00	7.73776e+01	4.9e+00
5.6423e+03	2.4e+00	8.09639e+01	4.0e+00
5.6458e+03	2.4e+00	9.75951e+01	4.0e+00
5.6492e+03	2.4e+00	1.11233e+02	3.6e+00
5.6527e+03	2.4e+00	1.06651e+02	4.8e+00
5.6562e+03	2.4e+00	1.08377e+02	4.8e+00
5.6597e+03	2.4e+00	9.80974e+01	3.1e+00
5.6631e+03	2.4e+00	1.00374e+02	4.5e+00
5.6666e+03	2.4e+00	1.10558e+02	4.8e+00
5.6701e+03	2.4e+00	1.10064e+02	5.3e+00
5.6735e+03	2.4e+00	1.13382e+02	4.9e+00
5.6770e+03	2.4e+00	1.12392e+02	4.1e+00
5.6805e+03	2.4e+00	1.22761e+02	2.3e+00
5.6840e+03	2.4e+00	1.20832e+02	4.3e+00
5.6874e+03	2.4e+00	1.24027e+02	4.4e+00
5.6909e+03	2.4e+00	1.24398e+02	3.5e+00
5.6944e+03	2.4e+00	1.22572e+02	5.2e+00
5.6978e+03	2.4e+00	1.10356e+02	3.5e+00
5.7013e+03	2.4e+00	1.02351e+02	1.5e+00
5.7048e+03	2.4e+00	9.64034e+01	7.9e+00
5.7082e+03	2.4e+00	9.01648e+01	2.5e+00
5.7117e+03	2.4e+00	9.18102e+01	4.1e+00
5.7152e+03	2.4e+00	8.34472e+01	4.4e+00
5.7186e+03	2.4e+00	7.17806e+01	3.6e+00
5.7221e+03	2.4e+00	7.48465e+01	6.1e+00
5.7256e+03	2.4e+00	7.71412e+01	4.9e+00
5.7290e+03	2.4e+00	7.84240e+01	2.8e+00
5.7325e+03	2.4e+00	7.03601e+01	3.0e+00
5.7360e+03	2.4e+00	7.26178e+01	5.7e+00
5.7394e+03	2.4e+00	8.32715e+01	4.3e+00
5.7429e+03	2.4e+00	8.14606e+01	6.5e+00
5.7463e+03	2.4e+00	8.07965e+01	5.2e+00
5.7498e+03	2.4e+00	7.50905e+01	3.8e+00
5.7533e+03	2.4e+00	8.66958e+01	3.1e+00
5.7567e+03	2.4e+00	8.18523e+01	4.1e+00
5.7602e+03	2.4e+00	9.06628e+01	3.2e+00
5.7636e+03	2.4e+00	9.98981e+01	2.9e+00
5.7671e+03	2.4e+00	1.07937e+02	7.1e+00
5.7706e+03	2.4e+00	9.77028e+01	3.1e+00
5.7740e+03	2.4e+00	8.40794e+01	1.2e+00
5.7775e+03	2.4e+00	7.79712e+01	5.8e+00
5.7809e+03	2.4e+00	6.83261e+01	3.2e+00
5.7844e+03	2.4e+00	6.64992e+01	5.3e+00
5.7879e+03	2.4e+00	7.17093e+01	2.7e+00
5.7913e+03	2.4e+00	6.87213e+01	2.4e+00
5.7948e+03	2.4e+00	6.78176e+01	2.0e+00
5.7982e+03	2.4e+00	6.89221e+01	3.5e+00
5.8017e+03	2.4e+00	6.80002e+01	4.1e+00
5.8051e+03	2.4e+00	7.78536e+01	3.6e+00
5.8086e+03	2.4e+00	7.25577e+01	3.6e+00
5.8120e+03	2.4e+00	8.05793e+01	4.9e+00
5.8155e+03	2.4e+00	8.28020e+01	2.8e+00
5.8189e+03	2.4e+00	9.27293e+01	2.2e+00
5.8224e+03	2.4e+00	8.84867e+01	2.5e+00
