# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
3.9675e+03	2.5e+00	7.62098e+05	2.5e+04
3.9712e+03	2.5e+00	7.97910e+05	2.8e+04
3.9749e+03	2.5e+00	8.29596e+05	2.8e+04
3.9785e+03	2.5e+00	8.30106e+05	3.0e+04
3.9822e+03	2.5e+00	8.39488e+05	2.8e+04
3.9859e+03	2.5e+00	8.50621e+05	2.7e+04
3.9896e+03	2.5e+00	8.61333e+05	2.9e+04
3.9933e+03	2.5e+00	8.70503e+05	3.3e+04
3.9969e+03	2.5e+00	8.67784e+05	3.1e+04
4.0006e+03	2.5e+00	8.67483e+05	2.9e+04
4.0043e+03	2.5e+00	8.61284e+05	2.8e+04
4.0080e+03	2.5e+00	8.56281e+05	3.1e+04
4.0116e+03	2.5e+00	8.50376e+05	3.2e+04
4.0153e+03	2.5e+00	8.53643e+05	2.9e+04
4.0190e+03	2.5e+00	8.49107e+05	2.9e+04
4.0227e+03	2.5e+00	8.40503e+05	2.8e+04
4.0263e+03	2.5e+00	8.34377e+05	2.8e+04
4.0300e+03	2.5e+00	8.30358e+05	3.2e+04
4.0337e+03	2.5e+00	8.24545e+05	2.9e+04
4.0374e+03	2.5e+00	8.19559e+05	3.1e+04
4.0410e+03	2.5e+00	8.05011e+05	2.6e+04
4.0447e+03	2.5e+00	7.98770e+05	2.9e+04
4.0484e+03	2.5e+00	7.88972e+05	2.8e+04
4.0521e+03	2.5e+00	7.73535e+05	3.0e+04
4.0557e+03	2.5e+00	7.51730e+05	2.5e+04
4.0594e+03	2.5e+00	7.35325e+05	2.8e+04
4.0631e+03	2.5e+00	7.03198e+05	2.6e+04
4.0667e+03	2.5e+00	6.62278e+05	2.1e+04
4.0704e+03	2.5e+00	6.07460e+05	2.1e+04
4.0741e+03	2.4e+00	5.28460e+05	1.8e+04
4.0777e+03	2.4e+00	4.28034e+05	1.5e+04
4.0814e+03	2.4e+00	3.30419e+05	1.1e+04
4.0851e+03	2.4e+00	2.95115e+05	1.1e+04
4.0887e+03	2.4e+00	3.24103e+05	1.1e+04
4.0924e+03	2.4e+00	4.20670e+05	1.4e+04
4.0961e+03	2.4e+00	5.09959e+05	1.7e+04
4.0997e+03	2.4e+00	5.80603e+05	2.1e+04
4.1034e+03	2.4e+00	6.26149e+05	2.1e+04
4.1071e+03	2.4e+00	6.63728e+05	2.1e+04
4.1107e+03	2.4e+00	6.72001e+05	2.1e+04
4.1144e+03	2.4e+00	6.96104e+05	2.3e+04
4.1181e+03	2.4e+00	7.03092e+05	2.3e+04
4.1217e+03	2.4e+00	7.19745e+05	2.3e+04
4.1254e+03	2.4e+00	7.12510e+05	2.2e+04
4.1291e+03	2.4e+00	7.25408e+05	2.2e+04
4.1327e+03	2.4e+00	7.21013e+05	2.1e+04
4.1364e+03	2.4e+00	7.21461e+05	2.4e+04
4.1400e+03	2.4e+00	7.31052e+05	2.3e+04
4.1437e+03	2.4e+00	7.29383e+05	2.3e+04
4.1474e+03	2.4e+00	7.30088e+05	2.3e+04
4.1510e+03	2.4e+00	7.30446e+05	2.6e+04
4.1547e+03	2.4e+00	7.29900e+05	2.6e+04
4.1583e+03	2.4e+00	7.24595e+05	2.5e+04
4.1620e+03	2.4e+00	7.22994e+05	2.4e+04
4.1657e+03	2.4e+00	7.20156e+05	2.2e+04
4.1693e+03	2.4e+00	7.22879e+05	2.4e+04
4.1730e+03	2.4e+00	7.24430e+05	2.5e+04
4.1766e+03	2.4e+00	7.23464e+05	2.2e+04
4.1803e+03	2.4e+00	7.24574e+05	2.4e+04
4.1839e+03	2.4e+00	7.30316e+05	2.4e+04
4.1876e+03	2.4e+00	7.26509e+05	2.2e+04
4.1912e+03	2.4e+00	7.24270e+05	2.3e+04
4.1949e+03	2.4e+00	7.26403e+05	2.2e+04
4.1986e+03	2.4e+00	7.27319e+05	2.1e+04
4.2022e+03	2.4e+00	7.19409e+05	2.2e+04
4.2059e+03	2.4e+00	7.20531e+05	2.3e+04
4.2095e+03	2.4e+00	7.13092e+05	2.2e+04
4.2132e+03	2.4e+00	7.11893e+05	2.4e+04
4.2168e+03	2.4e+00	7.09724e+05	2.3e+04
4.2205e+03	2.4e+00	7.02626e+05	2.2e+04
4.2241e+03	2.4e+00	7.09898e+05	2.4e+04
4.2278e+03	2.4e+00	7.07218e+05	2.1e+04
4.2314e+03	2.4e+00	6.99143e+05	2.1e+04
4.2351e+03	2.4e+00	7.00775e+05	1.8e+04
4.2387e+03	2.4e+00	7.01050e+05	2.1e+04
4.2424e+03	2.4e+00	7.02035e+05	2.0e+04
4.2460e+03	2.4e+00	6.93931e+05	2.0e+04
4.2497e+03	2.4e+00	6.94903e+05	2.1e+04
4.2533e+03	2.4e+00	6.92304e+05	2.1e+04
4.2570e+03	2.4e+00	6.91683e+05	2.2e+04
4.2606e+03	2.4e+00	6.83216e+05	2.0e+04
4.2642e+03	2.4e+00	6.82738e+05	2.2e+04
4.2679e+03	2.4e+00	6.85062e+05	2.2e+04
4.2715e+03	2.4e+00	6.83137e+05	2.1e+04
4.2752e+03	2.4e+00	6.75302e+05	2.0e+04
4.2788e+03	2.4e+00	6.68677e+05	1.9e+04
4.2825e+03	2.4e+00	6.62385e+05	2.2e+04
4.2861e+03	2.4e+00	6.53193e+05	1.9e+04
4.2898e+03	2.4e+00	6.44089e+05	1.9e+04
4.2934e+03	2.4e+00	6.43392e+05	2.0e+04
4.2970e+03	2.4e+00	6.31462e+05	1.9e+04
4.3007e+03	2.4e+00	6.23014e+05	1.7e+04
4.3043e+03	2.4e+00	6.08448e+05	1.7e+04
4.3080e+03	2.4e+00	5.90738e+05	1.6e+04
4.3116e+03	2.4e+00	5.71385e+05	1.8e+04
4.3152e+03	2.4e+00	5.37603e+05	1.6e+04
4.3189e+03	2.4e+00	4.84855e+05	1.2e+04
4.3225e+03	2.4e+00	4.25409e+05	1.2e+04
4.3262e+03	2.4e+00	3.45862e+05	1.0e+04
4.3298e+03	2.4e+00	2.77316e+05	8.1e+03
4.3334e+03	2.4e+00	2.67687e+05	7.2e+03
4.3371e+03	2.4e+00	3.09162e+05	8.5e+03
4.3407e+03	2.4e+00	3.84761e+05	9.9e+03
4.3443e+03	2.4e+00	4.54453e+05	1.3e+04
4.3480e+03	2.4e+00	5.05266e+05	1.4e+04
4.3516e+03	2.4e+00	5.42951e+05	1.5e+04
4.3553e+03	2.4e+00	5.70105e+05	1.5e+04
4.3589e+03	2.4e+00	5.83151e+05	1.4e+04
4.3625e+03	2.4e+00	5.92612e+05	1.7e+04
4.3662e+03	2.4e+00	5.97155e+05	1.7e+04
4.3698e+03	2.4e+00	6.02989e+05	1.6e+04
4.3734e+03	2.4e+00	6.03895e+05	1.6e+04
4.3771e+03	2.4e+00	6.04685e+05	1.7e+04
4.3807e+03	2.4e+00	5.96612e+05	1.6e+04
4.3843e+03	2.4e+00	6.01204e+05	1.6e+04
4.3879e+03	2.4e+00	6.02952e+05	1.5e+04
4.3916e+03	2.4e+00	5.98894e+05	1.7e+04
4.3952e+03	2.4e+00	6.00155e+05	1.4e+04
4.3988e+03	2.4e+00	6.04357e+05	1.6e+04
4.4025e+03	2.4e+00	6.01915e+05	1.6e+04
4.4061e+03	2.4e+00	5.96366e+05	1.4e+04
4.4097e+03	2.4e+00	5.95641e+05	1.6e+04
4.4134e+03	2.4e+00	5.91431e+05	1.4e+04
4.4170e+03	2.4e+00	5.91566e+05	1.5e+04
4.4206e+03	2.4e+00	5.94072e+05	1.6e+04
4.4242e+03	2.4e+00	5.88934e+05	1.5e+04
4.4279e+03	2.4e+00	5.90534e+05	1.3e+04
4.4315e+03	2.4e+00	5.85076e+05	1.4e+04
4.4351e+03	2.4e+00	5.78432e+05	1.4e+04
4.4387e+03	2.4e+00	5.74888e+05	1.3e+04
4.4424e+03	2.4e+00	5.75932e+05	1.4e+04
4.4460e+03	2.4e+00	5.73500e+05	1.3e+04
4.4496e+03	2.4e+00	5.67533e+05	1.3e+04
4.4532e+03	2.4e+00	5.74195e+05	1.3e+04
4.4569e+03	2.4e+00	5.65465e+05	1.3e+04
4.4605e+03	2.4e+00	5.63234e+05	1.4e+04
4.4641e+03	2.4e+00	5.52881e+05	1.2e+04
4.4677e+03	2.4e+00	5.52108e+05	1.3e+04
4.4713e+03	2.4e+00	5.44729e+05	1.4e+04
4.4750e+03	2.4e+00	5.39116e+05	1.3e+04
4.4786e+03	2.4e+00	5.38379e+05	1.2e+04
4.4822e+03	2.4e+00	5.35993e+05	1.2e+04
4.4858e+03	2.4e+00	5.41508e+05	1.3e+04
4.4894e+03	2.4e+00	5.37028e+05	1.2e+04
4.4931e+03	2.4e+00	5.39301e+05	1.1e+04
4.4967e+03	2.4e+00	5.40647e+05	1.1e+04
4.5003e+03	2.4e+00	5.34255e+05	1.2e+04
4.5039e+03	2.4e+00	5.34356e+05	1.1e+04
4.5075e+03	2.4e+00	5.31370e+05	1.1e+04
4.5111e+03	2.4e+00	5.28584e+05	1.1e+04
4.5148e+03	2.4e+00	5.23188e+05	1.2e+04
4.5184e+03	2.4e+00	5.21786e+05	1.0e+04
4.5220e+03	2.4e+00	5.17004e+05	1.0e+04
4.5256e+03	2.4e+00	5.14524e+05	1.0e+04
4.5292e+03	2.4e+00	5.10875e+05	9.7e+03
4.5328e+03	2.4e+00	5.14086e+05	1.1e+04
4.5364e+03	2.4e+00	5.12146e+05	1.0e+04
4.5401e+03	2.4e+00	5.08237e+05	1.0e+04
4.5437e+03	2.4e+00	5.02127e+05	1.1e+04
