# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.3918e+03	2.4e+00	5.122028e+02	2.4e+01
4.3954e+03	2.4e+00	5.223119e+02	9.7e+00
4.3991e+03	2.4e+00	4.566023e+02	8.9e+00
4.4027e+03	2.4e+00	3.811679e+02	2.1e+01
4.4063e+03	2.4e+00	3.653020e+02	2.6e+01
4.4099e+03	2.4e+00	3.608966e+02	2.0e+01
4.4136e+03	2.4e+00	4.617983e+02	1.7e+01
4.4172e+03	2.4e+00	6.582966e+02	3.4e+01
4.4208e+03	2.4e+00	7.617573e+02	1.9e+01
4.4244e+03	2.4e+00	7.820917e+02	1.8e+01
4.4281e+03	2.4e+00	6.101457e+02	2.0e+01
4.4317e+03	2.4e+00	4.763111e+02	9.0e+00
4.4353e+03	2.4e+00	3.742276e+02	1.5e+01
4.4389e+03	2.4e+00	4.531673e+02	1.3e+01
4.4426e+03	2.4e+00	4.550371e+02	1.5e+01
4.4462e+03	2.4e+00	3.908818e+02	5.6e+00
4.4498e+03	2.4e+00	3.306634e+02	1.5e+01
4.4534e+03	2.4e+00	3.154647e+02	2.0e+01
4.4570e+03	2.4e+00	3.537324e+02	1.1e+01
4.4607e+03	2.4e+00	3.666754e+02	1.1e+01
4.4643e+03	2.4e+00	4.658353e+02	6.8e+00
4.4679e+03	2.4e+00	4.772514e+02	8.6e+00
4.4715e+03	2.4e+00	5.436752e+02	1.4e+01
4.4751e+03	2.4e+00	5.743702e+02	7.8e+00
4.4788e+03	2.4e+00	5.482644e+02	1.1e+01
4.4824e+03	2.4e+00	5.279156e+02	9.8e+00
4.4860e+03	2.4e+00	4.788046e+02	2.0e+01
4.4896e+03	2.4e+00	5.278376e+02	1.9e+01
4.4932e+03	2.4e+00	5.563574e+02	1.3e+01
4.4968e+03	2.4e+00	7.074792e+02	1.3e+01
4.5005e+03	2.4e+00	8.595463e+02	1.7e+01
4.5041e+03	2.4e+00	9.712679e+02	2.0e+01
4.5077e+03	2.4e+00	8.433888e+02	1.9e+01
4.5113e+03	2.4e+00	6.715788e+02	1.4e+01
4.5149e+03	2.4e+00	4.986011e+02	1.9e+01
4.5185e+03	2.4e+00	4.276601e+02	5.3e+00
4.5221e+03	2.4e+00	4.076951e+02	1.5e+01
4.5258e+03	2.4e+00	4.254773e+02	2.1e+01
4.5294e+03	2.4e+00	4.294204e+02	1.5e+01
4.5330e+03	2.4e+00	4.602556e+02	1.6e+01
4.5366e+03	2.4e+00	6.800331e+02	1.6e+01
4.5402e+03	2.4e+00	8.186111e+02	2.6e+01
4.5438e+03	2.4e+00	8.052278e+02	2.1e+01
4.5474e+03	2.4e+00	5.677517e+02	2.4e+01
4.5510e+03	2.4e+00	3.643975e+02	1.2e+01
4.5546e+03	2.4e+00	3.363446e+02	1.2e+01
4.5582e+03	2.4e+00	3.177516e+02	2.2e+01
4.5619e+03	2.4e+00	3.311635e+02	1.9e+01
4.5655e+03	2.4e+00	3.197438e+02	1.7e+01
4.5691e+03	2.4e+00	3.610297e+02	1.1e+01
4.5727e+03	2.4e+00	4.541554e+02	1.2e+01
4.5763e+03	2.4e+00	5.500457e+02	1.8e+01
4.5799e+03	2.4e+00	5.595385e+02	2.0e+01
4.5835e+03	2.4e+00	5.599860e+02	1.3e+01
4.5871e+03	2.4e+00	5.686597e+02	2.1e+01
4.5907e+03	2.4e+00	5.786397e+02	2.3e+01
4.5943e+03	2.4e+00	4.076980e+02	1.5e+01
4.5979e+03	2.4e+00	4.087321e+02	2.1e+01
4.6015e+03	2.4e+00	5.216428e+02	1.5e+01
4.6051e+03	2.4e+00	6.532471e+02	1.3e+01
4.6087e+03	2.4e+00	7.052517e+02	1.8e+01
4.6123e+03	2.4e+00	5.146960e+02	1.0e+01
4.6159e+03	2.4e+00	2.999555e+02	9.2e+00
4.6195e+03	2.4e+00	2.587157e+02	9.9e+00
4.6231e+03	2.4e+00	2.482428e+02	6.2e+00
4.6267e+03	2.4e+00	2.448845e+02	5.8e+00
4.6303e+03	2.4e+00	2.325205e+02	6.5e+00
4.6339e+03	2.4e+00	2.473280e+02	1.3e+01
4.6375e+03	2.4e+00	2.341215e+02	8.5e+00
4.6411e+03	2.4e+00	2.425399e+02	5.8e+00
4.6447e+03	2.4e+00	2.609040e+02	6.2e+00
4.6483e+03	2.4e+00	3.105649e+02	6.6e+00
4.6519e+03	2.4e+00	4.791814e+02	6.1e+00
4.6555e+03	2.4e+00	5.788577e+02	7.0e+00
4.6591e+03	2.4e+00	5.286257e+02	1.3e+01
4.6627e+03	2.4e+00	3.995802e+02	1.3e+01
4.6663e+03	2.4e+00	2.933146e+02	6.3e+00
4.6699e+03	2.4e+00	2.516784e+02	6.6e+00
4.6735e+03	2.4e+00	2.714060e+02	1.1e+01
4.6771e+03	2.4e+00	2.504885e+02	4.9e+00
4.6807e+03	2.4e+00	2.807771e+02	8.0e+00
4.6843e+03	2.4e+00	2.578815e+02	1.5e+01
4.6879e+03	2.4e+00	2.191315e+02	1.6e+01
4.6915e+03	2.4e+00	2.452822e+02	1.3e+01
4.6950e+03	2.4e+00	2.599259e+02	1.1e+01
4.6986e+03	2.4e+00	2.615084e+02	1.3e+01
4.7022e+03	2.4e+00	2.527942e+02	1.4e+01
4.7058e+03	2.4e+00	2.570842e+02	2.4e+01
4.7094e+03	2.4e+00	2.428570e+02	1.4e+01
4.7130e+03	2.4e+00	2.520731e+02	1.7e+01
4.7166e+03	2.4e+00	2.418744e+02	2.1e+01
4.7202e+03	2.4e+00	2.931191e+02	6.9e+00
4.7238e+03	2.4e+00	3.912578e+02	2.7e+01
4.7274e+03	2.4e+00	4.507743e+02	1.7e+01
4.7309e+03	2.4e+00	4.371772e+02	1.4e+01
4.7345e+03	2.4e+00	3.828419e+02	1.6e+01
4.7381e+03	2.4e+00	3.289123e+02	1.1e+01
4.7417e+03	2.4e+00	2.434348e+02	4.9e+00
4.7453e+03	2.4e+00	1.942919e+02	1.4e+01
4.7489e+03	2.4e+00	2.072049e+02	7.8e+00
4.7525e+03	2.4e+00	2.336796e+02	1.0e+01
4.7560e+03	2.4e+00	2.760754e+02	8.8e+00
4.7596e+03	2.4e+00	4.592798e+02	1.2e+01
4.7632e+03	2.4e+00	6.152019e+02	1.7e+01
4.7668e+03	2.4e+00	6.581206e+02	1.1e+01
4.7704e+03	2.4e+00	4.650370e+02	1.3e+01
4.7740e+03	2.4e+00	2.457074e+02	1.6e+01
4.7775e+03	2.4e+00	1.809098e+02	5.7e+00
4.7811e+03	2.4e+00	1.724064e+02	1.3e+01
4.7847e+03	2.4e+00	2.011351e+02	9.9e+00
4.7883e+03	2.4e+00	2.091202e+02	9.3e+00
4.7919e+03	2.4e+00	2.172212e+02	8.2e+00
4.7954e+03	2.4e+00	2.255069e+02	4.4e+00
4.7990e+03	2.4e+00	2.729363e+02	1.0e+01
4.8026e+03	2.4e+00	3.635465e+02	7.1e+00
4.8062e+03	2.4e+00	4.147919e+02	4.7e+00
4.8098e+03	2.4e+00	4.401867e+02	1.4e+01
4.8133e+03	2.4e+00	3.894392e+02	5.6e+00
4.8169e+03	2.4e+00	3.977787e+02	4.2e+00
4.8205e+03	2.4e+00	4.335140e+02	5.1e+00
4.8241e+03	2.4e+00	5.129165e+02	1.1e+01
4.8276e+03	2.4e+00	5.942514e+02	8.1e+00
4.8312e+03	2.4e+00	6.414239e+02	9.1e+00
4.8348e+03	2.4e+00	5.377578e+02	1.2e+01
4.8384e+03	2.4e+00	3.573839e+02	9.7e+00
4.8419e+03	2.4e+00	2.627376e+02	9.4e+00
4.8455e+03	2.4e+00	2.566072e+02	7.1e+00
4.8491e+03	2.4e+00	2.660862e+02	7.2e+00
4.8527e+03	2.4e+00	2.661354e+02	1.2e+01
4.8562e+03	2.4e+00	2.910948e+02	1.2e+01
4.8598e+03	2.4e+00	4.378959e+02	7.3e+00
4.8634e+03	2.4e+00	4.831866e+02	1.4e+01
4.8669e+03	2.4e+00	4.232065e+02	1.1e+01
4.8705e+03	2.4e+00	2.781401e+02	6.9e+00
4.8741e+03	2.4e+00	2.864698e+02	9.5e+00
4.8777e+03	2.4e+00	4.279221e+02	1.4e+01
4.8812e+03	2.4e+00	4.592756e+02	2.1e+01
4.8848e+03	2.4e+00	4.291303e+02	1.2e+01
4.8884e+03	2.4e+00	3.303272e+02	1.2e+01
4.8919e+03	2.4e+00	2.693720e+02	1.6e+01
4.8955e+03	2.4e+00	2.487048e+02	1.1e+01
4.8991e+03	2.4e+00	2.158655e+02	8.2e+00
4.9026e+03	2.4e+00	2.057584e+02	5.1e+00
4.9062e+03	2.4e+00	1.995108e+02	6.7e+00
4.9098e+03	2.4e+00	1.985870e+02	2.9e+00
4.9133e+03	2.4e+00	1.682887e+02	5.9e+00
4.9169e+03	2.4e+00	1.702112e+02	5.6e+00
4.9205e+03	2.4e+00	1.984139e+02	6.6e+00
4.9240e+03	2.4e+00	1.740989e+02	6.9e+00
4.9276e+03	2.4e+00	1.715456e+02	4.4e+00
4.9312e+03	2.4e+00	1.822541e+02	8.2e+00
4.9347e+03	2.4e+00	1.748874e+02	3.2e+00
4.9383e+03	2.4e+00	1.635925e+02	7.1e+00
4.9418e+03	2.4e+00	1.662916e+02	9.4e+00
4.9454e+03	2.4e+00	1.615956e+02	3.9e+00
4.9490e+03	2.4e+00	1.398542e+02	7.7e+00
4.9525e+03	2.4e+00	1.321281e+02	5.3e+00
4.9561e+03	2.4e+00	1.658998e+02	7.6e+00
4.9596e+03	2.4e+00	1.832486e+02	2.9e+00
4.9632e+03	2.4e+00	2.347746e+02	3.6e+00
4.9668e+03	2.4e+00	2.516005e+02	9.3e+00
4.9703e+03	2.4e+00	2.303231e+02	5.8e+00
4.9739e+03	2.4e+00	1.788515e+02	8.7e+00
4.9774e+03	2.4e+00	1.664577e+02	1.2e+01
4.9810e+03	2.4e+00	1.525144e+02	7.7e+00
4.9845e+03	2.4e+00	1.586510e+02	4.6e+00
4.9881e+03	2.4e+00	1.435412e+02	5.0e+00
4.9917e+03	2.4e+00	1.291150e+02	9.4e+00
4.9952e+03	2.4e+00	1.398052e+02	6.4e+00
4.9988e+03	2.4e+00	1.456196e+02	5.1e+00
5.0023e+03	2.4e+00	1.539070e+02	5.0e+00
5.0059e+03	2.4e+00	1.784512e+02	5.4e+00
5.0094e+03	2.4e+00	1.806254e+02	9.9e+00
5.0130e+03	2.4e+00	2.216189e+02	1.1e+01
5.0165e+03	2.4e+00	2.545261e+02	6.5e+00
5.0201e+03	2.4e+00	2.246319e+02	1.2e+01
5.0236e+03	2.4e+00	1.647918e+02	4.7e+00
5.0272e+03	2.4e+00	1.307083e+02	4.1e+00
5.0307e+03	2.4e+00	1.340376e+02	8.7e+00
5.0343e+03	2.4e+00	1.361607e+02	9.2e+00
5.0378e+03	2.4e+00	1.362447e+02	8.0e+00
5.0414e+03	2.4e+00	1.467077e+02	9.6e+00
5.0449e+03	2.4e+00	1.503516e+02	1.2e+01
5.0485e+03	2.4e+00	1.420827e+02	1.0e+01
5.0520e+03	2.4e+00	1.496853e+02	1.4e+01
5.0556e+03	2.4e+00	1.720082e+02	8.1e+00
5.0591e+03	2.4e+00	1.834463e+02	6.6e+00
5.0627e+03	2.4e+00	1.871156e+02	1.3e+01
5.0662e+03	2.4e+00	1.843975e+02	8.1e+00
5.0698e+03	2.4e+00	1.855198e+02	8.0e+00
5.0733e+03	2.4e+00	1.610006e+02	2.6e+00
5.0769e+03	2.4e+00	1.682087e+02	6.6e+00
5.0804e+03	2.4e+00	1.542915e+02	5.5e+00
5.0840e+03	2.4e+00	1.408624e+02	3.9e+00
5.0875e+03	2.4e+00	1.532846e+02	5.6e+00
5.0910e+03	2.4e+00	1.452542e+02	6.7e+00
5.0946e+03	2.4e+00	1.276531e+02	4.4e+00
5.0981e+03	2.4e+00	1.092601e+02	6.0e+00
5.1017e+03	2.4e+00	1.144483e+02	4.0e+00
5.1052e+03	2.4e+00	1.242729e+02	8.5e+00
5.1088e+03	2.4e+00	1.166010e+02	6.9e+00
5.1123e+03	2.4e+00	9.394571e+01	2.7e+00
5.1158e+03	2.4e+00	1.108160e+02	3.8e+00
5.1194e+03	2.4e+00	1.295276e+02	4.2e+00
5.1229e+03	2.4e+00	1.311435e+02	6.9e+00
5.1265e+03	2.4e+00	1.272109e+02	4.9e+00
5.1300e+03	2.4e+00	1.309221e+02	5.0e+00
5.1335e+03	2.4e+00	1.362830e+02	8.3e+00
5.1371e+03	2.4e+00	1.563569e+02	2.9e+00
5.1406e+03	2.4e+00	1.938656e+02	2.0e+00
5.1441e+03	2.4e+00	1.835560e+02	6.9e+00
5.1477e+03	2.4e+00	1.970814e+02	6.4e+00
5.1512e+03	2.4e+00	1.798051e+02	9.1e+00
5.1548e+03	2.4e+00	1.852208e+02	6.1e+00
5.1583e+03	2.4e+00	1.819289e+02	6.3e+00
5.1618e+03	2.4e+00	2.002035e+02	7.1e+00
5.1654e+03	2.4e+00	2.028127e+02	1.1e+01
5.1689e+03	2.4e+00	2.027206e+02	9.4e+00
5.1724e+03	2.4e+00	2.038936e+02	4.4e+00
5.1760e+03	2.4e+00	2.232288e+02	6.8e+00
5.1795e+03	2.4e+00	2.320718e+02	7.8e+00
5.1830e+03	2.4e+00	2.668645e+02	7.8e+00
5.1866e+03	2.4e+00	3.341782e+02	5.8e+00
5.1901e+03	2.4e+00	3.779035e+02	1.3e+01
5.1936e+03	2.4e+00	4.011588e+02	9.1e+00
5.1971e+03	2.4e+00	3.929110e+02	6.7e+00
5.2007e+03	2.4e+00	2.835119e+02	7.8e+00
5.2042e+03	2.4e+00	1.821132e+02	4.0e+00
5.2077e+03	2.4e+00	1.206113e+02	8.6e+00
5.2113e+03	2.4e+00	9.270818e+01	8.1e+00
5.2148e+03	2.4e+00	1.076956e+02	8.4e+00
5.2183e+03	2.4e+00	9.507294e+01	4.9e+00
5.2219e+03	2.4e+00	1.051135e+02	4.4e+00
5.2254e+03	2.4e+00	1.161619e+02	5.9e+00
5.2289e+03	2.4e+00	1.070797e+02	4.1e+00
5.2324e+03	2.4e+00	8.759216e+01	2.2e+00
5.2360e+03	2.4e+00	9.217274e+01	6.2e+00
5.2395e+03	2.4e+00	1.013937e+02	4.0e+00
5.2430e+03	2.4e+00	1.001865e+02	3.2e+00
5.2465e+03	2.4e+00	1.112562e+02	1.8e+00
5.2501e+03	2.4e+00	1.057594e+02	5.1e+00
5.2536e+03	2.4e+00	1.196762e+02	5.1e+00
5.2571e+03	2.4e+00	1.145228e+02	5.2e+00
5.2606e+03	2.4e+00	1.101501e+02	5.7e+00
5.2641e+03	2.4e+00	9.593683e+01	5.5e+00
5.2677e+03	2.4e+00	9.864762e+01	5.7e+00
5.2712e+03	2.4e+00	9.824975e+01	2.8e+00
5.2747e+03	2.4e+00	1.005743e+02	2.3e+00
5.2782e+03	2.4e+00	9.931119e+01	4.7e+00
5.2817e+03	2.4e+00	9.665197e+01	5.6e+00
5.2853e+03	2.4e+00	8.725680e+01	2.6e+00
5.2888e+03	2.4e+00	8.640138e+01	5.3e+00
5.2923e+03	2.4e+00	8.590268e+01	6.5e+00
5.2958e+03	2.4e+00	8.666999e+01	5.0e+00
5.2993e+03	2.4e+00	9.059865e+01	4.3e+00
5.3029e+03	2.4e+00	8.053460e+01	3.9e+00
5.3064e+03	2.4e+00	8.801841e+01	5.3e+00
5.3099e+03	2.4e+00	8.092859e+01	3.7e+00
5.3134e+03	2.4e+00	9.029857e+01	5.5e+00
5.3169e+03	2.4e+00	8.733248e+01	2.3e+00
