# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.0047e+03	2.4e+00	9.39652e+05	1.8e+04
4.0084e+03	2.4e+00	9.44148e+05	1.7e+04
4.0121e+03	2.4e+00	9.29215e+05	1.3e+04
4.0158e+03	2.4e+00	9.54078e+05	1.4e+04
4.0194e+03	2.4e+00	9.34534e+05	1.3e+04
4.0231e+03	2.4e+00	9.27023e+05	1.8e+04
4.0268e+03	2.4e+00	9.23996e+05	1.2e+04
4.0304e+03	2.4e+00	9.10399e+05	1.6e+04
4.0341e+03	2.4e+00	8.98803e+05	1.6e+04
4.0378e+03	2.4e+00	8.76221e+05	1.5e+04
4.0415e+03	2.4e+00	8.76139e+05	1.1e+04
4.0451e+03	2.4e+00	8.63959e+05	1.7e+04
4.0488e+03	2.4e+00	8.47644e+05	1.1e+04
4.0525e+03	2.4e+00	8.32967e+05	1.4e+04
4.0561e+03	2.4e+00	8.11555e+05	9.3e+03
4.0598e+03	2.4e+00	7.84217e+05	1.1e+04
4.0635e+03	2.4e+00	7.57617e+05	8.3e+03
4.0671e+03	2.4e+00	7.14995e+05	8.9e+03
4.0708e+03	2.4e+00	6.47453e+05	1.1e+04
4.0745e+03	2.4e+00	5.59536e+05	6.6e+03
4.0781e+03	2.4e+00	4.56290e+05	8.8e+03
4.0818e+03	2.4e+00	3.51392e+05	8.3e+03
4.0855e+03	2.4e+00	3.12845e+05	1.8e+03
4.0891e+03	2.4e+00	3.58814e+05	6.1e+03
4.0928e+03	2.4e+00	4.65390e+05	2.8e+03
4.0965e+03	2.4e+00	5.54514e+05	7.7e+03
4.1001e+03	2.4e+00	6.36862e+05	6.7e+03
4.1038e+03	2.4e+00	6.81456e+05	1.5e+04
4.1075e+03	2.4e+00	7.14786e+05	1.1e+04
4.1111e+03	2.4e+00	7.24212e+05	1.5e+04
4.1148e+03	2.4e+00	7.43022e+05	1.1e+04
4.1184e+03	2.4e+00	7.59739e+05	6.9e+03
4.1221e+03	2.4e+00	7.68255e+05	1.1e+04
4.1258e+03	2.4e+00	7.72920e+05	1.4e+04
4.1294e+03	2.4e+00	7.75128e+05	1.3e+04
4.1331e+03	2.4e+00	7.78312e+05	9.9e+03
4.1367e+03	2.4e+00	7.82114e+05	1.6e+04
4.1404e+03	2.4e+00	7.74718e+05	1.0e+04
4.1441e+03	2.4e+00	7.73157e+05	1.1e+04
4.1477e+03	2.4e+00	7.75043e+05	1.0e+04
4.1514e+03	2.4e+00	7.74567e+05	1.2e+04
4.1550e+03	2.4e+00	7.66697e+05	1.4e+04
4.1587e+03	2.4e+00	7.69259e+05	1.2e+04
4.1623e+03	2.4e+00	7.63895e+05	1.1e+04
4.1660e+03	2.4e+00	7.59076e+05	7.4e+03
4.1697e+03	2.4e+00	7.65555e+05	8.6e+03
4.1733e+03	2.4e+00	7.58862e+05	1.2e+04
4.1770e+03	2.4e+00	7.63130e+05	9.3e+03
4.1806e+03	2.4e+00	7.58975e+05	5.6e+03
4.1843e+03	2.4e+00	7.60997e+05	1.4e+04
4.1879e+03	2.4e+00	7.52952e+05	7.8e+03
4.1916e+03	2.4e+00	7.53436e+05	8.1e+03
4.1952e+03	2.4e+00	7.51424e+05	8.9e+03
4.1989e+03	2.4e+00	7.50281e+05	6.2e+03
4.2025e+03	2.4e+00	7.44523e+05	1.2e+04
4.2062e+03	2.4e+00	7.47860e+05	6.2e+03
4.2098e+03	2.4e+00	7.36096e+05	1.2e+04
4.2135e+03	2.4e+00	7.41091e+05	9.4e+03
4.2171e+03	2.4e+00	7.26202e+05	8.8e+03
4.2208e+03	2.4e+00	7.23023e+05	8.5e+03
4.2244e+03	2.4e+00	7.27552e+05	1.1e+04
4.2281e+03	2.4e+00	7.22673e+05	6.2e+03
4.2317e+03	2.4e+00	7.31685e+05	8.2e+03
4.2354e+03	2.4e+00	7.23187e+05	8.2e+03
4.2390e+03	2.4e+00	7.15827e+05	7.7e+03
4.2427e+03	2.4e+00	7.20413e+05	9.2e+03
4.2463e+03	2.4e+00	7.18408e+05	5.9e+03
4.2500e+03	2.4e+00	7.12812e+05	9.2e+03
4.2536e+03	2.4e+00	7.11563e+05	1.2e+04
4.2572e+03	2.4e+00	6.99696e+05	1.1e+04
4.2609e+03	2.4e+00	7.05800e+05	1.1e+04
4.2645e+03	2.4e+00	7.00676e+05	1.1e+04
4.2682e+03	2.4e+00	6.96696e+05	8.4e+03
4.2718e+03	2.4e+00	6.98397e+05	1.2e+04
4.2755e+03	2.4e+00	6.92845e+05	1.1e+04
4.2791e+03	2.4e+00	6.83754e+05	1.0e+04
4.2827e+03	2.4e+00	6.70085e+05	8.5e+03
4.2864e+03	2.4e+00	6.67773e+05	1.1e+04
4.2900e+03	2.4e+00	6.48673e+05	8.8e+03
4.2937e+03	2.4e+00	6.49652e+05	1.1e+04
4.2973e+03	2.4e+00	6.39730e+05	1.1e+04
4.3010e+03	2.4e+00	6.30963e+05	7.8e+03
4.3046e+03	2.4e+00	6.20955e+05	1.4e+04
4.3082e+03	2.4e+00	5.96456e+05	8.7e+03
4.3119e+03	2.4e+00	5.74212e+05	5.6e+03
4.3155e+03	2.4e+00	5.43789e+05	8.2e+03
4.3191e+03	2.4e+00	4.85488e+05	7.0e+03
4.3228e+03	2.4e+00	4.21729e+05	4.9e+03
4.3264e+03	2.4e+00	3.38547e+05	4.3e+03
4.3301e+03	2.4e+00	2.74858e+05	4.8e+03
4.3337e+03	2.4e+00	2.64574e+05	3.3e+03
4.3373e+03	2.4e+00	3.12322e+05	5.3e+03
4.3410e+03	2.4e+00	3.88663e+05	6.4e+03
4.3446e+03	2.4e+00	4.59887e+05	5.1e+03
4.3482e+03	2.4e+00	5.04633e+05	7.5e+03
4.3519e+03	2.4e+00	5.41194e+05	8.0e+03
4.3555e+03	2.4e+00	5.66218e+05	8.1e+03
4.3591e+03	2.4e+00	5.82231e+05	6.6e+03
4.3628e+03	2.4e+00	5.87798e+05	7.4e+03
4.3664e+03	2.4e+00	5.91024e+05	8.0e+03
4.3700e+03	2.4e+00	5.97660e+05	6.4e+03
4.3737e+03	2.4e+00	5.95881e+05	8.9e+03
4.3773e+03	2.4e+00	5.90972e+05	6.6e+03
4.3809e+03	2.4e+00	5.95958e+05	8.0e+03
4.3845e+03	2.4e+00	5.89804e+05	9.3e+03
4.3882e+03	2.4e+00	5.94730e+05	6.7e+03
4.3918e+03	2.4e+00	5.93217e+05	1.1e+04
4.3954e+03	2.4e+00	5.97128e+05	9.8e+03
4.3991e+03	2.4e+00	5.91272e+05	1.0e+04
4.4027e+03	2.4e+00	5.92481e+05	1.0e+04
4.4063e+03	2.4e+00	5.83522e+05	9.1e+03
4.4099e+03	2.4e+00	5.78394e+05	7.9e+03
4.4136e+03	2.4e+00	5.73723e+05	8.0e+03
4.4172e+03	2.4e+00	5.80120e+05	9.3e+03
4.4208e+03	2.4e+00	5.76345e+05	7.9e+03
