# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.4317e+03	2.4e+00	1.4964e+00	1.1e-02
4.4353e+03	2.4e+00	1.5400e+00	1.1e-02
4.4389e+03	2.4e+00	1.6002e+00	1.4e-02
4.4426e+03	2.4e+00	1.6262e+00	1.3e-02
4.4462e+03	2.4e+00	1.5941e+00	1.1e-02
4.4498e+03	2.4e+00	1.4899e+00	1.0e-02
4.4534e+03	2.4e+00	1.4152e+00	9.7e-03
4.4570e+03	2.4e+00	1.4376e+00	6.1e-03
4.4607e+03	2.4e+00	1.4897e+00	6.8e-03
4.4643e+03	2.4e+00	1.5755e+00	8.2e-03
4.4679e+03	2.4e+00	1.6841e+00	6.2e-03
4.4715e+03	2.4e+00	1.7286e+00	9.5e-03
4.4751e+03	2.4e+00	1.7472e+00	1.2e-02
4.4788e+03	2.4e+00	1.7408e+00	7.0e-03
4.4824e+03	2.4e+00	1.7274e+00	6.6e-03
4.4860e+03	2.4e+00	1.6887e+00	7.9e-03
4.4896e+03	2.4e+00	1.6599e+00	8.7e-03
4.4932e+03	2.4e+00	1.6932e+00	7.6e-03
4.4968e+03	2.4e+00	1.8036e+00	1.1e-02
4.5005e+03	2.4e+00	1.8769e+00	9.3e-03
4.5041e+03	2.4e+00	1.9051e+00	9.9e-03
4.5077e+03	2.4e+00	1.8660e+00	5.8e-03
4.5113e+03	2.4e+00	1.7924e+00	5.3e-03
4.5149e+03	2.4e+00	1.7683e+00	7.0e-03
4.5185e+03	2.4e+00	1.7036e+00	4.2e-03
4.5221e+03	2.4e+00	1.6005e+00	4.6e-03
4.5258e+03	2.4e+00	1.5051e+00	7.0e-03
4.5294e+03	2.4e+00	1.5342e+00	5.8e-03
4.5330e+03	2.4e+00	1.6062e+00	7.2e-03
4.5366e+03	2.4e+00	1.6567e+00	6.1e-03
4.5402e+03	2.4e+00	1.6639e+00	3.0e-03
4.5438e+03	2.4e+00	1.6518e+00	3.2e-03
4.5474e+03	2.4e+00	1.6458e+00	5.1e-03
4.5510e+03	2.4e+00	1.6932e+00	3.3e-03
4.5546e+03	2.4e+00	1.7432e+00	8.2e-03
4.5582e+03	2.4e+00	1.7545e+00	6.2e-03
4.5619e+03	2.4e+00	1.7481e+00	4.4e-03
4.5655e+03	2.4e+00	1.7221e+00	6.4e-03
4.5691e+03	2.4e+00	1.7536e+00	4.2e-03
4.5727e+03	2.4e+00	1.7240e+00	7.5e-03
4.5763e+03	2.4e+00	1.6806e+00	1.1e-02
4.5799e+03	2.4e+00	1.6493e+00	5.0e-03
4.5835e+03	2.4e+00	1.6825e+00	7.3e-03
4.5871e+03	2.4e+00	1.6986e+00	8.2e-03
4.5907e+03	2.4e+00	1.6742e+00	5.9e-03
4.5943e+03	2.4e+00	1.6506e+00	4.1e-03
4.5979e+03	2.4e+00	1.6449e+00	7.4e-03
4.6015e+03	2.4e+00	1.7101e+00	7.3e-03
4.6051e+03	2.4e+00	1.7853e+00	1.2e-02
4.6087e+03	2.4e+00	1.8308e+00	8.5e-03
4.6123e+03	2.4e+00	1.8179e+00	8.7e-03
4.6159e+03	2.4e+00	1.8137e+00	7.6e-03
4.6195e+03	2.4e+00	1.8267e+00	8.2e-03
4.6231e+03	2.4e+00	1.8204e+00	1.4e-02
4.6267e+03	2.4e+00	1.8151e+00	1.1e-02
4.6303e+03	2.4e+00	1.7761e+00	9.6e-03
4.6339e+03	2.4e+00	1.7097e+00	1.4e-02
4.6375e+03	2.4e+00	1.7010e+00	1.5e-02
4.6411e+03	2.4e+00	1.6631e+00	9.0e-03
4.6447e+03	2.4e+00	1.6605e+00	8.3e-03
4.6483e+03	2.4e+00	1.6506e+00	1.2e-02
4.6519e+03	2.4e+00	1.6748e+00	1.0e-02
4.6555e+03	2.4e+00	1.7301e+00	1.0e-02
4.6591e+03	2.4e+00	1.7234e+00	1.7e-02
4.6627e+03	2.4e+00	1.6501e+00	1.2e-02
4.6663e+03	2.4e+00	1.5896e+00	8.8e-03
4.6699e+03	2.4e+00	1.6118e+00	8.3e-03
4.6735e+03	2.4e+00	1.6589e+00	1.5e-02
4.6771e+03	2.4e+00	1.6547e+00	1.0e-02
4.6807e+03	2.4e+00	1.6435e+00	8.4e-03
4.6843e+03	2.4e+00	1.6352e+00	1.5e-02
4.6879e+03	2.4e+00	1.6458e+00	1.4e-02
4.6915e+03	2.4e+00	1.6777e+00	1.1e-02
4.6950e+03	2.4e+00	1.6589e+00	1.1e-02
4.6986e+03	2.4e+00	1.6302e+00	1.0e-02
4.7022e+03	2.4e+00	1.5888e+00	1.3e-02
4.7058e+03	2.4e+00	1.5780e+00	1.8e-02
4.7094e+03	2.4e+00	1.6009e+00	9.0e-03
4.7130e+03	2.4e+00	1.6397e+00	8.6e-03
4.7166e+03	2.4e+00	1.6841e+00	1.4e-02
4.7202e+03	2.4e+00	1.7336e+00	1.6e-02
4.7238e+03	2.4e+00	1.6880e+00	1.5e-02
4.7274e+03	2.4e+00	1.6070e+00	1.4e-02
4.7309e+03	2.4e+00	1.5689e+00	1.4e-02
4.7345e+03	2.4e+00	1.5794e+00	1.3e-02
4.7381e+03	2.4e+00	1.6274e+00	1.8e-02
4.7417e+03	2.4e+00	1.6523e+00	1.5e-02
4.7453e+03	2.4e+00	1.6684e+00	1.5e-02
4.7489e+03	2.4e+00	1.6734e+00	1.9e-02
4.7525e+03	2.4e+00	1.6496e+00	1.9e-02
4.7560e+03	2.4e+00	1.6287e+00	1.7e-02
4.7596e+03	2.4e+00	1.5938e+00	1.9e-02
4.7632e+03	2.4e+00	1.5636e+00	1.8e-02
4.7668e+03	2.4e+00	1.5521e+00	1.4e-02
4.7704e+03	2.4e+00	1.5824e+00	1.7e-02
4.7740e+03	2.4e+00	1.6457e+00	1.7e-02
4.7775e+03	2.4e+00	1.6415e+00	1.7e-02
4.7811e+03	2.4e+00	1.5931e+00	1.7e-02
4.7847e+03	2.4e+00	1.5466e+00	1.9e-02
4.7883e+03	2.4e+00	1.5305e+00	2.2e-02
4.7919e+03	2.4e+00	1.5740e+00	1.7e-02
4.7954e+03	2.4e+00	1.5921e+00	1.4e-02
4.7990e+03	2.4e+00	1.6072e+00	2.0e-02
4.8026e+03	2.4e+00	1.5918e+00	1.8e-02
4.8062e+03	2.4e+00	1.5968e+00	2.2e-02
4.8098e+03	2.4e+00	1.6050e+00	2.1e-02
4.8133e+03	2.4e+00	1.6151e+00	1.9e-02
4.8169e+03	2.4e+00	1.6557e+00	2.0e-02
4.8205e+03	2.4e+00	1.6524e+00	2.2e-02
4.8241e+03	2.4e+00	1.6360e+00	2.1e-02
4.8276e+03	2.4e+00	1.5837e+00	1.8e-02
4.8312e+03	2.4e+00	1.5683e+00	2.3e-02
4.8348e+03	2.4e+00	1.5747e+00	2.4e-02
4.8384e+03	2.4e+00	1.5573e+00	2.0e-02
4.8419e+03	2.4e+00	1.5711e+00	1.8e-02
4.8455e+03	2.4e+00	1.5704e+00	1.9e-02
4.8491e+03	2.4e+00	1.5813e+00	2.3e-02
4.8527e+03	2.4e+00	1.5794e+00	2.1e-02
4.8562e+03	2.4e+00	1.5252e+00	2.1e-02
4.8598e+03	2.4e+00	1.4278e+00	2.1e-02
4.8634e+03	2.4e+00	1.3995e+00	2.0e-02
4.8669e+03	2.4e+00	1.4141e+00	2.0e-02
4.8705e+03	2.4e+00	1.4380e+00	2.0e-02
4.8741e+03	2.4e+00	1.4660e+00	2.2e-02
4.8777e+03	2.4e+00	1.4825e+00	2.2e-02
4.8812e+03	2.4e+00	1.4937e+00	2.0e-02
4.8848e+03	2.4e+00	1.4662e+00	2.4e-02
4.8884e+03	2.4e+00	1.4339e+00	1.8e-02
4.8919e+03	2.4e+00	1.4781e+00	1.6e-02
4.8955e+03	2.4e+00	1.5566e+00	2.6e-02
4.8991e+03	2.4e+00	1.6047e+00	2.6e-02
4.9026e+03	2.4e+00	1.6031e+00	2.2e-02
4.9062e+03	2.4e+00	1.5579e+00	2.2e-02
4.9098e+03	2.4e+00	1.5189e+00	2.0e-02
4.9133e+03	2.4e+00	1.5120e+00	2.2e-02
4.9169e+03	2.4e+00	1.4667e+00	2.0e-02
4.9205e+03	2.4e+00	1.4322e+00	2.1e-02
4.9240e+03	2.4e+00	1.4171e+00	2.0e-02
4.9276e+03	2.4e+00	1.4733e+00	2.3e-02
4.9312e+03	2.4e+00	1.5277e+00	2.1e-02
4.9347e+03	2.4e+00	1.5051e+00	2.3e-02
4.9383e+03	2.4e+00	1.4623e+00	2.3e-02
4.9418e+03	2.4e+00	1.4750e+00	2.0e-02
4.9454e+03	2.4e+00	1.5204e+00	1.9e-02
4.9490e+03	2.4e+00	1.5711e+00	2.0e-02
4.9525e+03	2.4e+00	1.5898e+00	2.5e-02
4.9561e+03	2.4e+00	1.5488e+00	2.2e-02
4.9596e+03	2.4e+00	1.5342e+00	2.3e-02
4.9632e+03	2.4e+00	1.5095e+00	2.5e-02
4.9668e+03	2.4e+00	1.4844e+00	2.6e-02
4.9703e+03	2.4e+00	1.4811e+00	2.2e-02
4.9739e+03	2.4e+00	1.4927e+00	2.2e-02
4.9774e+03	2.4e+00	1.4900e+00	2.4e-02
4.9810e+03	2.4e+00	1.4182e+00	2.2e-02
4.9845e+03	2.4e+00	1.3742e+00	2.0e-02
4.9881e+03	2.4e+00	1.3775e+00	1.9e-02
4.9917e+03	2.4e+00	1.4018e+00	2.0e-02
4.9952e+03	2.4e+00	1.4257e+00	2.2e-02
4.9988e+03	2.4e+00	1.4030e+00	2.3e-02
5.0023e+03	2.4e+00	1.3617e+00	2.5e-02
5.0059e+03	2.4e+00	1.3382e+00	2.5e-02
5.0094e+03	2.4e+00	1.3193e+00	2.4e-02
5.0130e+03	2.4e+00	1.2949e+00	2.0e-02
5.0165e+03	2.4e+00	1.2836e+00	2.1e-02
5.0201e+03	2.4e+00	1.2781e+00	2.0e-02
5.0236e+03	2.4e+00	1.2986e+00	2.2e-02
5.0272e+03	2.4e+00	1.3211e+00	2.1e-02
5.0307e+03	2.4e+00	1.3670e+00	2.2e-02
5.0343e+03	2.4e+00	1.3822e+00	2.2e-02
5.0378e+03	2.4e+00	1.3110e+00	2.3e-02
5.0414e+03	2.4e+00	1.2454e+00	2.1e-02
5.0449e+03	2.4e+00	1.2634e+00	2.0e-02
5.0485e+03	2.4e+00	1.2995e+00	2.2e-02
5.0520e+03	2.4e+00	1.3444e+00	2.2e-02
5.0556e+03	2.4e+00	1.3660e+00	2.2e-02
5.0591e+03	2.4e+00	1.4013e+00	2.5e-02
5.0627e+03	2.4e+00	1.4040e+00	2.7e-02
5.0662e+03	2.4e+00	1.3501e+00	2.7e-02
5.0698e+03	2.4e+00	1.3053e+00	2.3e-02
5.0733e+03	2.4e+00	1.3008e+00	2.0e-02
5.0769e+03	2.4e+00	1.2881e+00	2.4e-02
5.0804e+03	2.4e+00	1.2368e+00	2.4e-02
5.0840e+03	2.4e+00	1.2306e+00	1.9e-02
5.0875e+03	2.4e+00	1.2551e+00	1.9e-02
5.0910e+03	2.4e+00	1.3068e+00	2.3e-02
5.0946e+03	2.4e+00	1.3306e+00	2.9e-02
5.0981e+03	2.4e+00	1.3034e+00	2.5e-02
5.1017e+03	2.4e+00	1.2689e+00	2.6e-02
5.1052e+03	2.4e+00	1.2376e+00	2.4e-02
5.1088e+03	2.4e+00	1.2295e+00	2.2e-02
5.1123e+03	2.4e+00	1.2302e+00	2.1e-02
5.1158e+03	2.4e+00	1.2638e+00	2.3e-02
5.1194e+03	2.4e+00	1.2835e+00	2.7e-02
5.1229e+03	2.4e+00	1.2389e+00	2.6e-02
5.1265e+03	2.4e+00	1.1789e+00	2.3e-02
5.1300e+03	2.4e+00	1.1495e+00	2.1e-02
5.1335e+03	2.4e+00	1.1696e+00	2.4e-02
5.1371e+03	2.4e+00	1.2041e+00	2.6e-02
5.1406e+03	2.4e+00	1.1985e+00	2.6e-02
5.1441e+03	2.4e+00	1.1486e+00	2.3e-02
5.1477e+03	2.4e+00	1.1244e+00	2.0e-02
5.1512e+03	2.4e+00	1.1134e+00	2.0e-02
5.1548e+03	2.4e+00	1.1313e+00	2.1e-02
5.1583e+03	2.4e+00	1.1761e+00	2.1e-02
5.1618e+03	2.4e+00	1.1902e+00	2.2e-02
5.1654e+03	2.4e+00	1.1196e+00	2.3e-02
5.1689e+03	2.4e+00	9.9489e-01	2.5e-02
5.1724e+03	2.4e+00	8.9820e-01	1.7e-02
5.1760e+03	2.4e+00	9.4902e-01	1.5e-02
5.1795e+03	2.4e+00	1.0094e+00	2.0e-02
5.1830e+03	2.4e+00	9.9917e-01	1.8e-02
5.1866e+03	2.4e+00	1.0370e+00	1.8e-02
5.1901e+03	2.4e+00	1.0700e+00	2.0e-02
5.1936e+03	2.4e+00	1.1308e+00	2.2e-02
5.1971e+03	2.4e+00	1.1762e+00	2.3e-02
5.2007e+03	2.4e+00	1.1842e+00	2.3e-02
5.2042e+03	2.4e+00	1.1717e+00	2.4e-02
5.2077e+03	2.4e+00	1.1071e+00	2.3e-02
5.2113e+03	2.4e+00	1.0922e+00	2.2e-02
5.2148e+03	2.4e+00	1.1337e+00	2.1e-02
5.2183e+03	2.4e+00	1.2118e+00	2.0e-02
5.2219e+03	2.4e+00	1.2243e+00	2.2e-02
5.2254e+03	2.4e+00	1.1670e+00	2.4e-02
5.2289e+03	2.4e+00	1.1687e+00	2.3e-02
5.2324e+03	2.4e+00	1.1749e+00	2.2e-02
5.2360e+03	2.4e+00	1.2181e+00	2.4e-02
5.2395e+03	2.4e+00	1.2540e+00	2.6e-02
5.2430e+03	2.4e+00	1.2644e+00	2.7e-02
5.2465e+03	2.4e+00	1.2366e+00	2.6e-02
5.2501e+03	2.4e+00	1.1823e+00	2.6e-02
5.2536e+03	2.4e+00	1.1481e+00	2.5e-02
5.2571e+03	2.4e+00	1.1695e+00	2.6e-02
5.2606e+03	2.4e+00	1.1842e+00	2.6e-02
5.2641e+03	2.4e+00	1.1392e+00	2.6e-02
5.2677e+03	2.4e+00	1.0525e+00	2.3e-02
5.2712e+03	2.4e+00	1.0219e+00	2.0e-02
5.2747e+03	2.4e+00	1.0787e+00	2.0e-02
5.2782e+03	2.4e+00	1.1677e+00	2.2e-02
5.2817e+03	2.4e+00	1.2044e+00	2.5e-02
5.2853e+03	2.4e+00	1.2177e+00	2.8e-02
5.2888e+03	2.4e+00	1.2448e+00	2.3e-02
5.2923e+03	2.4e+00	1.2734e+00	2.4e-02
5.2958e+03	2.4e+00	1.2343e+00	2.7e-02
5.2993e+03	2.4e+00	1.1769e+00	2.6e-02
5.3029e+03	2.4e+00	1.1822e+00	2.2e-02
5.3064e+03	2.4e+00	1.2245e+00	2.3e-02
5.3099e+03	2.4e+00	1.2831e+00	2.7e-02
5.3134e+03	2.4e+00	1.2936e+00	2.8e-02
5.3169e+03	2.4e+00	1.2755e+00	2.8e-02
5.3204e+03	2.4e+00	1.2568e+00	2.8e-02
5.3240e+03	2.4e+00	1.2139e+00	2.8e-02
5.3275e+03	2.4e+00	1.1468e+00	2.5e-02
5.3310e+03	2.4e+00	1.1210e+00	2.2e-02
5.3345e+03	2.4e+00	1.1447e+00	2.2e-02
5.3380e+03	2.4e+00	1.1776e+00	2.4e-02
5.3415e+03	2.4e+00	1.2019e+00	2.6e-02
5.3450e+03	2.4e+00	1.1900e+00	2.7e-02
5.3485e+03	2.4e+00	1.1868e+00	2.7e-02
5.3521e+03	2.4e+00	1.2135e+00	2.3e-02
5.3556e+03	2.4e+00	1.2494e+00	2.4e-02
5.3591e+03	2.4e+00	1.2700e+00	2.5e-02
5.3626e+03	2.4e+00	1.2679e+00	2.6e-02
5.3661e+03	2.4e+00	1.2368e+00	2.7e-02
5.3696e+03	2.4e+00	1.1803e+00	2.5e-02
5.3731e+03	2.4e+00	1.1740e+00	2.7e-02
5.3766e+03	2.4e+00	1.1978e+00	2.5e-02
