# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.0627e+03	2.4e+00	7.90588e+01	1.9e+00
5.0662e+03	2.4e+00	7.84794e+01	2.0e+00
5.0698e+03	2.4e+00	7.12848e+01	2.0e+00
5.0733e+03	2.4e+00	7.24655e+01	1.4e+00
5.0769e+03	2.4e+00	7.24240e+01	2.0e+00
5.0804e+03	2.4e+00	7.20155e+01	1.8e+00
5.0840e+03	2.4e+00	6.94544e+01	1.6e+00
5.0875e+03	2.4e+00	6.23272e+01	1.6e+00
5.0910e+03	2.4e+00	6.49050e+01	1.6e+00
5.0946e+03	2.4e+00	6.26957e+01	1.5e+00
5.0981e+03	2.4e+00	5.57430e+01	1.5e+00
5.1017e+03	2.4e+00	5.36887e+01	1.4e+00
5.1052e+03	2.4e+00	4.53555e+01	9.0e-01
5.1088e+03	2.4e+00	4.42540e+01	1.2e+00
5.1123e+03	2.4e+00	4.94754e+01	1.3e+00
5.1158e+03	2.4e+00	5.12922e+01	1.2e+00
5.1194e+03	2.4e+00	5.45811e+01	1.5e+00
5.1229e+03	2.4e+00	5.80586e+01	1.3e+00
5.1265e+03	2.4e+00	6.15374e+01	1.9e+00
5.1300e+03	2.4e+00	5.90109e+01	1.5e+00
5.1335e+03	2.4e+00	5.70525e+01	1.5e+00
5.1371e+03	2.4e+00	6.23104e+01	1.6e+00
5.1406e+03	2.4e+00	7.29958e+01	1.7e+00
5.1441e+03	2.4e+00	7.99894e+01	1.7e+00
5.1477e+03	2.4e+00	8.48500e+01	1.6e+00
5.1512e+03	2.4e+00	8.19450e+01	1.5e+00
5.1548e+03	2.4e+00	7.59233e+01	1.8e+00
5.1583e+03	2.4e+00	8.01022e+01	1.6e+00
5.1618e+03	2.4e+00	9.25250e+01	1.6e+00
5.1654e+03	2.4e+00	9.64477e+01	2.3e+00
5.1689e+03	2.4e+00	1.00817e+02	1.9e+00
5.1724e+03	2.4e+00	9.43519e+01	1.7e+00
5.1760e+03	2.4e+00	1.02862e+02	1.5e+00
5.1795e+03	2.4e+00	1.13374e+02	2.1e+00
5.1830e+03	2.4e+00	1.32724e+02	2.5e+00
5.1866e+03	2.4e+00	1.59583e+02	2.5e+00
5.1901e+03	2.4e+00	1.83027e+02	2.6e+00
5.1936e+03	2.4e+00	1.91331e+02	2.4e+00
5.1971e+03	2.4e+00	1.70509e+02	2.8e+00
5.2007e+03	2.4e+00	1.18829e+02	2.8e+00
5.2042e+03	2.4e+00	7.72443e+01	2.0e+00
5.2077e+03	2.4e+00	4.28296e+01	1.6e+00
5.2113e+03	2.4e+00	3.82242e+01	1.6e+00
5.2148e+03	2.4e+00	3.79356e+01	1.4e+00
5.2183e+03	2.4e+00	4.53218e+01	1.7e+00
5.2219e+03	2.4e+00	5.02960e+01	1.8e+00
5.2254e+03	2.4e+00	4.82232e+01	1.5e+00
5.2289e+03	2.4e+00	3.90573e+01	1.3e+00
5.2324e+03	2.4e+00	3.60851e+01	9.6e-01
5.2360e+03	2.4e+00	3.90668e+01	1.3e+00
5.2395e+03	2.4e+00	4.31896e+01	9.3e-01
5.2430e+03	2.4e+00	4.48423e+01	1.3e+00
5.2465e+03	2.4e+00	4.36347e+01	1.4e+00
5.2501e+03	2.4e+00	4.75074e+01	1.2e+00
5.2536e+03	2.4e+00	4.91127e+01	1.4e+00
5.2571e+03	2.4e+00	5.20015e+01	1.3e+00
5.2606e+03	2.4e+00	4.72018e+01	1.3e+00
