# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.7274e+03	2.4e+00	1.86330e+02	2.2e+00
4.7309e+03	2.4e+00	1.93804e+02	2.9e+00
4.7345e+03	2.4e+00	1.63069e+02	2.1e+00
4.7381e+03	2.4e+00	1.38949e+02	2.3e+00
4.7417e+03	2.4e+00	1.16487e+02	2.3e+00
4.7453e+03	2.4e+00	9.63336e+01	2.6e+00
4.7489e+03	2.4e+00	9.86084e+01	2.6e+00
4.7525e+03	2.4e+00	1.07253e+02	1.9e+00
4.7560e+03	2.4e+00	1.17351e+02	2.1e+00
4.7596e+03	2.4e+00	1.88327e+02	2.9e+00
4.7632e+03	2.4e+00	2.72965e+02	2.6e+00
4.7668e+03	2.4e+00	2.76258e+02	3.8e+00
4.7704e+03	2.4e+00	2.06795e+02	2.7e+00
4.7740e+03	2.4e+00	1.05356e+02	2.1e+00
4.7775e+03	2.4e+00	8.90304e+01	1.9e+00
4.7811e+03	2.4e+00	8.62317e+01	1.9e+00
4.7847e+03	2.4e+00	9.47954e+01	2.1e+00
4.7883e+03	2.4e+00	1.01225e+02	2.3e+00
4.7919e+03	2.4e+00	1.02887e+02	1.9e+00
4.7954e+03	2.4e+00	1.10380e+02	2.3e+00
4.7990e+03	2.4e+00	1.23978e+02	2.5e+00
4.8026e+03	2.4e+00	1.64099e+02	2.8e+00
4.8062e+03	2.4e+00	1.91039e+02	3.3e+00
4.8098e+03	2.4e+00	1.96720e+02	2.6e+00
4.8133e+03	2.4e+00	1.83971e+02	2.5e+00
4.8169e+03	2.4e+00	1.79182e+02	2.3e+00
4.8205e+03	2.4e+00	2.03609e+02	3.2e+00
4.8241e+03	2.4e+00	2.36750e+02	3.4e+00
4.8276e+03	2.4e+00	2.69640e+02	2.8e+00
4.8312e+03	2.4e+00	2.71918e+02	4.0e+00
4.8348e+03	2.4e+00	2.35353e+02	2.8e+00
4.8384e+03	2.4e+00	1.63998e+02	2.9e+00
4.8419e+03	2.4e+00	1.17194e+02	2.2e+00
4.8455e+03	2.4e+00	1.04128e+02	2.2e+00
4.8491e+03	2.4e+00	1.12422e+02	2.0e+00
4.8527e+03	2.4e+00	1.14438e+02	2.3e+00
4.8562e+03	2.4e+00	1.47243e+02	2.7e+00
4.8598e+03	2.4e+00	2.24715e+02	3.2e+00
4.8634e+03	2.4e+00	2.43222e+02	3.4e+00
4.8669e+03	2.4e+00	2.02009e+02	2.5e+00
4.8705e+03	2.4e+00	1.33701e+02	2.5e+00
4.8741e+03	2.4e+00	1.23557e+02	2.1e+00
4.8777e+03	2.4e+00	1.77100e+02	2.9e+00
4.8812e+03	2.4e+00	2.00060e+02	2.4e+00
4.8848e+03	2.4e+00	1.87981e+02	2.8e+00
4.8884e+03	2.4e+00	1.47935e+02	2.6e+00
4.8919e+03	2.4e+00	1.19298e+02	2.6e+00
4.8955e+03	2.4e+00	1.07271e+02	2.4e+00
4.8991e+03	2.4e+00	9.37313e+01	1.9e+00
4.9026e+03	2.4e+00	9.02989e+01	2.1e+00
4.9062e+03	2.4e+00	9.43632e+01	2.2e+00
4.9098e+03	2.4e+00	8.87880e+01	1.9e+00
4.9133e+03	2.4e+00	8.08165e+01	1.7e+00
4.9169e+03	2.4e+00	8.19419e+01	2.1e+00
4.9205e+03	2.4e+00	9.08955e+01	1.9e+00
