# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.267703502293995371e+03	2.719362545924930874e+00	7.403307740101312220e+02	1.076789675979063077e+01
4.271337796452468865e+03	2.710289170268328718e+00	5.537938760982015083e+02	1.127518277243616573e+01
4.274971668900989243e+03	2.701243827348988713e+00	5.129021324641694264e+02	1.036813689770994351e+01
4.278605119639554687e+03	2.692226552331069112e+00	2.639346001562939819e+02	1.259330651628581954e+01
4.282238148668165195e+03	2.683237380470838929e+00	1.975921708791095455e+02	1.323001959702480868e+01
4.285870755986821678e+03	2.674276347114550756e+00	2.481483183916008102e+02	1.099484303570193156e+01
4.289502941595525044e+03	2.665343487696211877e+00	2.999151839616542361e+02	6.917258200022851966e+00
4.293134705494272566e+03	2.656438837735314085e+00	4.619322352529591740e+02	6.344246764315510489e+00
4.296766047683066972e+03	2.647562432834499990e+00	3.995748024633330715e+02	8.423865394803419449e+00
4.300396968161907353e+03	2.638714308677145848e+00	2.918696542704363992e+02	7.269530797424055280e+00
4.304027466930791888e+03	2.629894501024900855e+00	2.331402535863390426e+02	4.860995766649127248e+00
4.307657543989723308e+03	2.621103045715135860e+00	2.257847225850117638e+02	8.040190841558889190e+00
4.311287199338699793e+03	2.612339978658344997e+00	2.710949368006957343e+02	3.603576162797660576e+00
4.314916432977722252e+03	2.603605335835461609e+00	2.273877855064698110e+02	6.624082056603137758e+00
4.318545244906790685e+03	2.594899153295108896e+00	2.450414268097182457e+02	9.152489813336613267e+00
4.322173635125904184e+03	2.586221467150781272e+00	3.453154306133422438e+02	5.896545463505422191e+00
4.325801603635064566e+03	2.577572313577945806e+00	4.426105903061135791e+02	1.344878127868978268e+01
4.329429150434269104e+03	2.568951728811074364e+00	5.554947810600330058e+02	7.477752092567704345e+00
4.333056275523520526e+03	2.560359749140607377e+00	4.357209782193190790e+02	1.092287718855817324e+01
4.336682978902817922e+03	2.551796410909820789e+00	3.632313177286017662e+02	8.186596128056692123e+00
4.340309260572159474e+03	2.543261750511642383e+00	5.941701909701108661e+02	7.082539152582898900e+00
4.343935120531547909e+03	2.534755804385360189e+00	5.790321532423932922e+02	9.116381893698481065e+00
4.347560558780982319e+03	2.526278609013281606e+00	4.412163033111210666e+02	1.079791762399019817e+01
4.351185575320461794e+03	2.517830200917284156e+00	2.869628181008281445e+02	8.320263102497900576e+00
4.354810170149986334e+03	2.509410616655304072e+00	2.331944953193186905e+02	9.613677151357670425e+00
4.358434343269557758e+03	2.501019892817736068e+00	2.568671624980647721e+02	9.043834449197683867e+00
4.362058094679174246e+03	2.492658066023740737e+00	3.419833911997096720e+02	7.983098016071974889e+00
4.365681424378836709e+03	2.484325172917481339e+00	4.012929629054734164e+02	7.695057582310757205e+00
4.369304332368545147e+03	2.476021250164260223e+00	4.928256269299346854e+02	6.343781426219218034e+00
4.372926818648298649e+03	2.467746334446579315e+00	4.409271214570590587e+02	9.439857897211958004e+00
4.376548883218098126e+03	2.459500462460099346e+00	4.196996223366244294e+02	1.119125228419807350e+01
4.380170526077943578e+03	2.451283670909524925e+00	3.527619061060368608e+02	7.090617990616880029e+00
4.383791747227834094e+03	2.443095996504389689e+00	2.817102400747883166e+02	8.867575588812188769e+00
4.387412546667770584e+03	2.434937475954747299e+00	2.090913376989344954e+02	5.263587088455986773e+00
4.391032924397753050e+03	2.426808145966777186e+00	2.022688860487094473e+02	3.674702914885872751e+00
4.394652880417781489e+03	2.418708043238285477e+00	2.120768585692832744e+02	5.907006647900461260e+00
4.398272414727854994e+03	2.410637204454115778e+00	2.163100783138415295e+02	6.625376121955774522e+00
4.401891527327974472e+03	2.402595666281481801e+00	1.846808822277749300e+02	8.693106030089143843e+00
4.405510218218139926e+03	2.394583465365176522e+00	1.657584128893392972e+02	6.324551569020816721e+00
4.409128487398350444e+03	2.386600638322679213e+00	1.943472927171036702e+02	5.493206218416993636e+00
4.412746334868606937e+03	2.378647221739199402e+00	1.752104779227919948e+02	4.972507025959671090e+00
4.416363760628909404e+03	2.370723252162578287e+00	2.295247564652839287e+02	4.616561341413922825e+00
4.419980764679257845e+03	2.362828766098120870e+00	2.405726362160100678e+02	5.390603801200196443e+00
4.423597347019651352e+03	2.354963800003316621e+00	3.912469289641182968e+02	6.090796184693971327e+00
4.427213507650090833e+03	2.347128390282428256e+00	3.496561936821641439e+02	4.470057416643315129e+00
4.430829246570576288e+03	2.339322573281029882e+00	3.198708565769957204e+02	5.655615328114496521e+00
4.434444563781106808e+03	2.331546385280390155e+00	2.187698327798002822e+02	7.742132148387872448e+00
4.438059459281683303e+03	2.323799862491776835e+00	1.598877323792500817e+02	7.374584703274689623e+00
4.441673933072305772e+03	2.316083041050653435e+00	1.977858788404102199e+02	4.871685172313296341e+00
4.445287985152973306e+03	2.308395957010744404e+00	2.141432310680608282e+02	4.840350077909936211e+00
4.448901615523687724e+03	2.300738646338015503e+00	1.719172893541861242e+02	4.716242048304811973e+00
4.452514824184446297e+03	2.293111144904549370e+00	1.874709238262328483e+02	4.095535710924587569e+00
4.456127611135251755e+03	2.285513488482269651e+00	1.406809028637576660e+02	4.822387457331886118e+00
4.459739976376102277e+03	2.277945712736602957e+00	1.615404120903776573e+02	4.540830186332883933e+00
4.463351919906998774e+03	2.270407853219988503e+00	1.967149875343937708e+02	5.852964699522646086e+00
4.466963441727941245e+03	2.262899945365313581e+00	2.721126092559725862e+02	5.225387721584566769e+00
4.470574541838928781e+03	2.255422024479191379e+00	2.865989698387103317e+02	3.801829293731349591e+00
4.474185220239962291e+03	2.247974125735153095e+00	2.985637051167174718e+02	2.992141366314296835e+00
4.477795476931041776e+03	2.240556284166723700e+00	2.682552045793260049e+02	5.088060204717312018e+00
4.481405311912167235e+03	2.233168534660359583e+00	2.662675123359423992e+02	4.380192812461133123e+00
4.485014725183337760e+03	2.225810911948308046e+00	3.327191297567956667e+02	4.641624686530115618e+00
4.488623716744554258e+03	2.218483450601292706e+00	2.354316075400439843e+02	6.564189726903538968e+00
4.492232286595816731e+03	2.211186185021145167e+00	2.543547306474197001e+02	5.538164322593818412e+00
4.495840434737124269e+03	2.203919149433270164e+00	3.138584785838844482e+02	5.570221999624289211e+00
4.499448161168477782e+03	2.196682377879009440e+00	3.228615547833762207e+02	4.718359033668591884e+00
4.503055465889877269e+03	2.189475904207882628e+00	3.787032330646324567e+02	8.921913142015535314e+00
4.506662348901321820e+03	2.182299762069717541e+00	4.528181773292485559e+02	6.407673888707305920e+00
4.510268810202813256e+03	2.175153984906648130e+00	4.957005188445001522e+02	4.803929530960716399e+00
4.513874849794348847e+03	2.168038605944997421e+00	3.588955574976822618e+02	4.443293582427443766e+00
4.517480467675931322e+03	2.160953658187032556e+00	2.319651051373157600e+02	3.067573009878094670e+00
4.521085663847559772e+03	2.153899174402603922e+00	1.743704012447806804e+02	3.889110944312372808e+00
4.524690438309233286e+03	2.146875187120683481e+00	1.983975351425887368e+02	5.762657628497104056e+00
4.528294791060951866e+03	2.139881728620719681e+00	1.615419495229507731e+02	4.102102489453022471e+00
4.531898722102717329e+03	2.132918830923953735e+00	1.866283238672090761e+02	5.269502333805794692e+00
4.535502231434527857e+03	2.125986525784548942e+00	2.216555456367326258e+02	5.622690429929241951e+00
4.539105319056384360e+03	2.119084844680622748e+00	2.820061250337028014e+02	3.063845807505114482e+00
4.542707984968285928e+03	2.112213818805157572e+00	3.803830387602461656e+02	7.973054118790879663e+00
4.546310229170234379e+03	2.105373479056795283e+00	4.106912866079387072e+02	6.415702324371252097e+00
4.549912051662227896e+03	2.098563856030489561e+00	3.196429517838103038e+02	6.087316065673388898e+00
4.553513452444266477e+03	2.091784980008060568e+00	1.644517203425920115e+02	6.404253611270904756e+00
4.557114431516351942e+03	2.085036880948611060e+00	1.411610843307558127e+02	4.868990237568497470e+00
4.560714988878482473e+03	2.078319588478831470e+00	1.710592314950465891e+02	7.528606198234308877e+00
4.564315124530658068e+03	2.071633131883194867e+00	1.734433321591069159e+02	7.656855796211071485e+00
4.567914838472880547e+03	2.064977540093984487e+00	1.427359906534901484e+02	4.903018176930778793e+00
4.571514130705148091e+03	2.058352841681285295e+00	1.572190641902248558e+02	4.945317075348042657e+00
4.575113001227461609e+03	2.051759064842772151e+00	2.182082472060655789e+02	4.843364478877343338e+00
4.578711450039821102e+03	2.045196237393426486e+00	2.714931987187554228e+02	9.308804382003181388e+00
4.582309477142225660e+03	2.038664386755143276e+00	2.674703514388594954e+02	5.953052888987126146e+00
4.585907082534676192e+03	2.032163539946183484e+00	2.794346257901179342e+02	3.652754013646699605e+00
4.589504266217172699e+03	2.025693723570541671e+00	3.093734367395625213e+02	5.109161136539406733e+00
4.593101028189714270e+03	2.019254963807194159e+00	2.815594572998176091e+02	5.477337384194335357e+00
4.596697368452301816e+03	2.012847286399229496e+00	2.298880529127380896e+02	6.509072400066149733e+00
4.600293287004935337e+03	2.006470716642866581e+00	1.527350088442842662e+02	5.854400642442526781e+00
4.603888783847614832e+03	2.000125279376359089e+00	2.075181248034323005e+02	2.910459942689004098e+00
4.607483858980339392e+03	1.993810998968812198e+00	2.960363373469493240e+02	3.818212771270869776e+00
4.611078512403109926e+03	1.987527899308849211e+00	3.726811571763858524e+02	6.026859715213139346e+00
4.614672744115926434e+03	1.981276003793219775e+00	2.376066926101906631e+02	5.194900677726072225e+00
4.618266554118788918e+03	1.975055335315279992e+00	1.612613657741713666e+02	6.468636131736568373e+00
4.621859942411696466e+03	1.968865916253344395e+00	1.254980561079752306e+02	4.657107904292853817e+00
4.625452908994649079e+03	1.962707768459001301e+00	1.307488737624226189e+02	3.486177297817715459e+00
4.629045453867648575e+03	1.956580913245252740e+00	1.113350225255950505e+02	3.710365720405895296e+00
4.632637577030693137e+03	1.950485371374619747e+00	1.385291537572493610e+02	5.475986155764524632e+00
4.636229278483783673e+03	1.944421163047125978e+00	1.016050237355647283e+02	4.573036843878616864e+00
4.639820558226920184e+03	1.938388307888163409e+00	1.206083646866699155e+02	2.650441647987379579e+00
4.643411416260101760e+03	1.932386824936329628e+00	1.239067342371958773e+02	4.130839706653823384e+00
4.647001852583329310e+03	1.926416732631113904e+00	1.289447758106421134e+02	3.503984592371505613e+00
4.650591867196602834e+03	1.920478048800525528e+00	1.159226539641897347e+02	6.935963306965867048e+00
4.654181460099922333e+03	1.914570790648657095e+00	2.027359841019144824e+02	6.157444026097773637e+00
4.657770631293285987e+03	1.908694974743113670e+00	3.002205337674117800e+02	4.024709431478160404e+00
4.661359380776696526e+03	1.902850617002427303e+00	2.705267441314191501e+02	4.212104239421128327e+00
4.664947708550153038e+03	1.897037732683337863e+00	1.843423275632481761e+02	4.030057356118757816e+00
4.668535614613654616e+03	1.891256336368065671e+00	1.634149208014735848e+02	3.624808730724151662e+00
4.672123098967202168e+03	1.885506441951438683e+00	1.366548947509954814e+02	4.355742063405569908e+00
4.675710161610795694e+03	1.879788062628010570e+00	1.514645413005834769e+02	5.027435007338501016e+00
4.679296802544435195e+03	1.874101210879130619e+00	1.063281780048612433e+02	6.247482649118107467e+00
4.682883021768118851e+03	1.868445898459860643e+00	1.306586441259730691e+02	2.169850224511761461e+00
4.686468819281849392e+03	1.862822136385950289e+00	1.320116080246553736e+02	3.239084941721045663e+00
4.690054195085625906e+03	1.857229934920692660e+00	9.670697805484634557e+01	1.359158109909055501e+00
