2867.9	2890.4
2871.6	2751.7
2875.2	2741.7
2878.9	2736.2
2882.6	2732.7
2886.3	2727.8
2889.9	2724.4
2893.6	2723.5
2897.3	2724.4
2901	2723.9
2904.6	2721.8
2908.3	2721.3
2912	2721.5
2915.6	2721.4
2919.3	2721
2923	2719.7
2926.7	2718.8
2930.3	2717.8
2934	2716.2
2937.7	2716.5
2941.3	2715
2945	2715.9
2948.7	2716.1
2952.3	2717.2
2956	2718.4
2959.7	2717.9
2963.3	2715.7
2967	2716.6
2970.6	2716.5
2974.3	2716.7
2978	2714.8
2981.6	2713.4
2985.3	2712
2988.9	2712.1
2992.6	2713.7
2996.3	2715.3
2999.9	2718.6
3003.6	2720.6
3007.2	2718.5
3010.9	2718.5
3014.6	2717.9
3018.2	2717.6
3021.9	2716.4
3025.5	2716.3
3029.2	2718.1
3032.8	2719.2
3036.5	2716.7
3040.1	2717.2
3043.8	2718.6
3047.4	2719.3
3051.1	2721
3054.8	2720.4
3058.4	2720
3062.1	2720.7
3065.7	2720
3069.4	2721.5
3073	2721.1
3076.7	2721.8
3080.3	2719.4
3083.9	2720.4
3087.6	2722.1
3091.2	2721.3
3094.9	2723.4
3098.5	2722.4
3102.2	2720.6
3105.8	2720.6
3109.5	2722.5
3113.1	2721.4
3116.8	2722.3
3120.4	2723.4
3124	2724.8
3127.7	2723.6
3131.3	2722.2
3135	2722.2
3138.6	2721.8
3142.3	2723.4
3145.9	2725.1
3149.5	2726.1
3153.2	2725.8
3156.8	2724.4
3160.5	2724.1
3164.1	2724.5
3167.7	2726.8
3171.4	2725.4
3175	2724.5
3178.6	2724.9
3182.3	2724
3185.9	2726
3189.5	2728.2
3193.2	2726.4
3196.8	2727
3200.5	2727.7
3204.1	2725
3207.7	2725.1
3211.4	2727.8
3215	2726.1
3218.6	2725
3222.2	2724.8
3225.9	2724.5
3229.5	2723.9
3233.1	2725.9
3236.8	2728
3240.4	2729.1
3244	2731
3247.7	2730.9
3251.3	2730.4
3254.9	2730.8
3258.5	2730
3262.2	2729.5
3265.8	2729.1
3269.4	2729
3273	2729.3
3276.7	2730.5
3280.3	2730.8
3283.9	2730.9
3287.5	2729.2
3291.2	2728
3294.8	2728.9
3298.4	2728.9
3302	2728.6
3305.7	2728.2
3309.3	2728.5
3312.9	2728.8
3316.5	2730.6
3320.2	2731.1
3323.8	2730.8
3327.4	2730.6
3331	2732.2
3334.6	2731.6
3338.3	2732.3
3341.9	2733.4
3345.5	2732.9
3349.1	2733.6
3352.7	2734
3356.3	2733.1
3360	2732.7
3363.6	2731.8
3367.2	2734.3
